% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.342567435e+01 +9.342567435e+01 +4.107567435e+01 +4.107567435e+01 -5.4601e-01 +4.8789e+00 +4.4362e+00 +1.2956e+00 +2.8002e+00
2 +5.033161372e+01 +5.033161372e+01 -2.018386280e+00 -2.018386280e+00 +3.5946e-01 -9.2565e-01 +4.8857e+00 +3.1829e+00 +1.0765e+00
3 +3.216102819e+01 +3.216102819e+01 -2.018897181e+01 -2.018897181e+01 +4.2727e+00 -2.4800e+00 -1.9204e+00 -4.3734e+00 -4.9785e+00
4 +1.920368224e+01 +1.920368224e+01 -3.314631776e+01 -3.314631776e+01 +1.0122e+00 +1.3266e+00 +3.0279e+00 -3.6227e+00 +3.4237e+00
13 +1.535503156e+00 +1.535503156e+00 -5.081449684e+01 -5.081449684e+01 -7.7924e-01 -2.2116e+00 +3.1400e+00 -1.9514e+00 -7.8669e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.287136976e+02 +4.287136976e+02 +2.491736976e+02 +2.491736976e+02 -5.7644e-01 -4.5057e+00 +4.7371e+00 -3.5607e+00 +2.1760e+00
2 +1.654451149e+02 +1.654451149e+02 -1.409488511e+01 -1.409488511e+01 +1.4282e+00 -4.4888e+00 +4.4177e+00 +2.8339e+00 -4.4399e+00
3 +8.454431949e+01 +8.454431949e+01 -9.499568051e+01 -9.499568051e+01 -4.8403e+00 -1.6258e+00 -2.2045e+00 +5.4587e-01 +1.9671e-01
4 +5.636605600e+01 +5.636605600e+01 -1.231739440e+02 -1.231739440e+02 -2.1894e+00 -4.1009e+00 -4.8006e+00 +3.3996e+00 -6.2291e-01
5 +3.057563017e+01 +3.057563017e+01 -1.489643698e+02 -1.489643698e+02 -9.0879e-01 -2.7851e+00 +3.0783e+00 +3.3841e+00 +7.7023e-01
15 +1.250226170e+01 +1.250226170e+01 -1.670377383e+02 -1.670377383e+02 -5.5729e-01 +4.0067e+00 -3.2371e+00 +3.9497e+00 -2.6043e+00
69 +5.041214144e+00 +5.041214144e+00 -1.744987859e+02 -1.744987859e+02 -5.8791e-02 +3.6573e-02 -1.2849e+00 +3.6224e+00 +2.6204e+00
85 +9.943654968e-01 +9.943654968e-01 -1.785456345e+02 -1.785456345e+02 +8.7342e-01 +3.7509e-01 -3.9733e+00 +3.5604e+00 +3.3941e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.453767487e+02 +4.453767487e+02 +5.226867487e+02 +5.226867487e+02 +4.3395e+00 -2.9069e+00 +4.8772e+00 -4.1793e+00 -1.7748e+00
2 +5.061913547e+01 +5.061913547e+01 +1.279291355e+02 +1.279291355e+02 +6.9055e-01 +1.5466e+00 +2.7416e+00 +4.2336e+00 -2.9393e+00
3 +2.076744551e+01 +2.076744551e+01 +9.807744551e+01 +9.807744551e+01 +8.1583e-01 -2.7157e+00 -1.3287e+00 +1.9874e+00 +2.2738e+00
15 +7.438565243e+00 +7.438565243e+00 +8.474856524e+01 +8.474856524e+01 +1.7185e-01 -2.4209e+00 -8.6660e-01 -3.2440e-01 +5.2542e-02
25 +5.525589467e+00 +5.525589467e+00 +8.283558947e+01 +8.283558947e+01 +1.2619e+00 -7.2768e-01 -3.2312e+00 -3.5422e+00 -2.3434e+00
324 +3.978102561e+00 +3.978102561e+00 +8.128810256e+01 +8.128810256e+01 +9.5962e-01 -2.8289e+00 -2.4101e+00 -3.7622e+00 +8.8870e-01
743 +2.499762704e+00 +2.499762704e+00 +7.980976270e+01 +7.980976270e+01 +7.6192e-01 -1.6318e+00 -3.8386e+00 -2.3196e+00 +2.6084e-01
1797 +1.537935902e+00 +1.537935902e+00 +7.884793590e+01 +7.884793590e+01 -5.2267e-01 -1.7755e-01 -2.0774e+00 -1.8763e+00 +3.6770e-01
4846 +8.950711103e-01 +8.950711103e-01 +7.820507111e+01 +7.820507111e+01 +5.6863e-01 -1.8368e-01 -2.2915e+00 -2.0954e+00 +1.9661e+00
