% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.510249853e+02 +1.510249853e+02 +9.867498531e+01 +9.867498531e+01 -3.8393e+00 +3.0871e+00 +1.2896e+00 -2.6252e+00 +4.5419e+00 +4.9941e+00 +5.4664e-01 +1.7602e-02 -3.6656e+00 +1.5679e+00 +3.2570e+00 +3.3919e-01 -3.2544e+00 +6.6397e-01 +3.8961e+00 +2.3798e+00 -3.8652e+00 +3.1759e+00 -4.9841e+00 -4.7395e+00
2 +9.604281457e+01 +9.604281457e+01 +4.369281457e+01 +4.369281457e+01 +7.3653e-01 -3.8661e-03 -3.8893e+00 +4.8477e+00 -1.0117e+00 +1.3355e+00 -2.2239e+00 -2.3689e+00 -2.3863e+00 -1.6355e+00 +1.6072e+00 -2.0094e+00 -4.4129e+00 +4.4252e+00 -5.9383e-01 +4.8049e-01 +1.6943e+00 +1.6601e+00 -8.0335e-01 -2.7950e+00
9 +6.275476286e+01 +6.275476286e+01 +1.040476286e+01 +1.040476286e+01 -1.9291e+00 +3.2742e+00 +3.3172e+00 +4.0196e+00 +9.4603e-01 +9.1064e-01 +4.0216e+00 +1.4566e+00 +4.8718e+00 -4.8212e+00 -2.3801e+00 +2.0390e-01 -3.4394e+00 -2.3388e+00 -3.8293e+00 +2.1837e+00 +3.3406e-01 +2.4198e-01 +4.3167e+00 -3.7955e+00
61 +2.675886688e+01 +2.675886688e+01 -2.559113312e+01 -2.559113312e+01 +1.2779e+00 -2.7623e+00 -3.8887e-01 +2.2178e-01 +1.4518e+00 +1.0391e+00 +1.6418e+00 -1.0771e+00 +3.2602e+00 -3.4521e+00 +2.5490e+00 -2.3775e+00 +1.1619e+00 +1.6777e+00 +1.5922e+00 -8.8723e-01 +3.2543e+00 +4.4873e+00 +4.7816e+00 -5.9850e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.658514504e+02 +1.658514504e+02 -1.368854961e+01 -1.368854961e+01 -4.3474e+00 -4.3174e+00 -6.3769e-01 +5.3928e-01 -2.9705e+00 -1.0111e-01 -6.7919e-01 -6.7070e-01 -2.1331e-01 +3.8502e-03 -3.9981e+00 -1.9178e+00 +1.5684e+00 +4.2761e+00 -2.1886e+00 +4.6438e+00 +2.1517e-01 -3.8265e+00 +4.5683e+00 +1.3811e+00
2 +1.409511037e+02 +1.409511037e+02 -3.858889634e+01 -3.858889634e+01 -2.5644e+00 -4.2387e+00 +4.2786e+00 +7.2900e-01 -4.1678e+00 -1.2522e-01 +2.0018e+00 +2.3113e+00 +4.4691e+00 +7.3614e-01 -6.3639e-01 -1.7050e+00 +4.8941e+00 +4.4759e-01 -6.1635e-01 -2.9214e+00 -1.1251e+00 -3.1007e-01 -1.9722e+00 +1.4412e+00
10 +4.392437622e+01 +4.392437622e+01 -1.356156238e+02 -1.356156238e+02 -2.4764e+00 +2.5005e-01 -3.4322e+00 -3.6191e-01 +1.0150e+00 +9.5614e-02 -1.7089e-01 +1.8700e+00 +2.4465e+00 +4.2462e+00 +6.3006e-01 +2.1890e+00 +3.1316e+00 +1.2489e+00 +5.8423e-01 -1.4720e+00 -6.4860e-01 +1.0708e+00 +2.6163e+00 +2.4268e+00
594 +3.806714857e+01 +3.806714857e+01 -1.414728514e+02 -1.414728514e+02 -1.7696e-01 -1.0566e+00 +1.5465e+00 +4.0585e+00 +1.0486e+00 -5.2582e-01 +2.1144e+00 +3.6027e+00 +1.4589e+00 +7.7050e-01 +3.1283e-01 +9.1704e-01 +4.6883e+00 -3.7667e-01 +2.1560e+00 +4.7667e+00 +1.6024e+00 +4.3970e+00 -6.6357e-01 -2.1207e+00
1593 +2.136524917e+01 +2.136524917e+01 -1.581747508e+02 -1.581747508e+02 +7.6472e-01 +6.8674e-01 -2.2392e+00 -4.4823e-01 +2.4925e+00 -3.3584e+00 +3.0106e+00 +3.6315e+00 -6.5014e-01 +1.0015e+00 -3.7147e+00 +4.0445e+00 -4.4616e+00 +3.2341e+00 +1.4296e+00 -3.3168e-01 +2.0863e-01 +1.8201e+00 +1.3482e-01 +2.0998e+00
