% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.609303137e+03 +1.609303137e+03 +2.609303137e+03 +2.609303137e+03 +1.0659e-01 +3.6690e+00 -5.9933e-01 +4.8331e+00 -4.3091e+00 +3.4903e+00 +4.2658e+00 +2.8744e-02 +1.3440e+00 +2.2535e+00 +5.6069e-01 -9.4101e-01 +2.1030e+00 -4.9299e+00 +3.9946e+00 -2.8487e+00 -4.3859e+00 -2.2337e+00 -2.3879e-02 +4.5584e+00
2 +1.315165170e+03 +1.315165170e+03 +2.315165170e+03 +2.315165170e+03 -1.4248e+00 -4.4964e+00 +1.2829e-01 -7.9409e-01 +4.3942e+00 -3.8427e+00 -1.7777e-01 +2.9783e+00 -4.1297e+00 +3.0017e+00 +2.9464e+00 +3.4782e+00 +2.0860e+00 -1.2458e+00 +2.6747e-01 +4.9743e+00 +9.1118e-01 -1.0520e+00 +2.9230e+00 +2.9794e+00
11 +9.788114575e+02 +9.788114575e+02 +1.978811457e+03 +1.978811457e+03 -4.2296e+00 -1.1620e+00 +4.5323e+00 +7.1379e-01 -3.0416e+00 -4.0004e+00 +2.7445e+00 +1.0379e+00 -9.0141e-01 +1.9334e+00 -1.3252e+00 +2.4883e+00 +3.8388e+00 +5.2386e-01 -2.8930e-01 +1.1503e+00 +4.3097e+00 -3.1652e-01 +3.4217e+00 -3.4161e+00
886 +4.800940756e+02 +4.800940756e+02 +1.480094076e+03 +1.480094076e+03 -9.0992e-01 +2.2044e+00 +1.1718e+00 +1.7759e+00 +3.3121e+00 -4.1519e+00 +1.9591e+00 +2.4328e+00 -5.8373e-02 -1.2148e+00 -1.0866e+00 -3.3154e+00 -2.3549e+00 -3.3344e+00 +4.1656e+00 +3.0897e+00 +3.5441e+00 -2.9877e+00 +2.8372e+00 -4.1293e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.381750691e+03 +2.381750691e+03 +2.451780691e+03 +2.451780691e+03 +2.6225e+00 -4.0804e+00 -4.1495e+00 -2.8682e+00 +1.7739e+00 +3.0930e+00 -2.1175e+00 -1.3246e+00 -1.4692e+00 +4.2214e+00 -2.0836e+00 -3.0517e+00 +3.6007e+00 +2.3136e+00 -4.9962e+00 -3.3488e+00 -3.5989e+00 -1.7426e+00 +4.9175e+00 +1.6214e+00
3 +1.173388763e+03 +1.173388763e+03 +1.243418763e+03 +1.243418763e+03 -9.3934e-01 -1.9538e+00 -2.2980e+00 +3.2649e+00 -2.1868e+00 -5.0872e-01 -4.4457e+00 +4.1947e+00 -1.9971e+00 +4.4866e-01 -4.3403e+00 -4.7588e+00 +8.6466e-01 +3.2991e+00 +1.6331e+00 +9.3895e-02 -4.3264e+00 +4.8638e+00 +2.3479e+00 -2.7037e+00
21 +9.347720889e+02 +9.347720889e+02 +1.004802089e+03 +1.004802089e+03 +5.6690e-01 +1.4298e+00 +1.5932e+00 +6.5573e-01 -1.8307e+00 -4.7761e+00 +1.5814e+00 -3.8425e+00 +4.5356e+00 -4.3886e-01 +4.0334e-01 -2.2416e+00 +2.7658e+00 -3.4016e+00 +2.1578e+00 -3.6586e+00 +2.3868e+00 +9.9483e-01 -3.3335e+00 +5.7169e-01
1047 +6.167247402e+02 +6.167247402e+02 +6.867547402e+02 +6.867547402e+02 -3.4108e+00 -4.1502e+00 -4.3044e+00 +4.6999e-01 +5.2996e-02 -2.0112e+00 +1.2111e+00 +1.1302e+00 -4.9277e+00 -2.7422e+00 +1.6271e+00 -2.2758e+00 -2.7401e+00 -3.3541e+00 +8.0070e-01 +1.8778e+00 +2.9868e+00 +4.7915e+00 +1.2532e+00 -1.0402e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.012257846e+03 +7.012257846e+03 +6.964037846e+03 +6.964037846e+03 +1.8706e+00 +1.6743e+00 -1.3012e+00 -4.8122e+00 -3.8054e+00 +1.3520e+00 +4.8715e+00 -2.5925e+00 -1.7290e+00 -3.1615e+00 -4.0390e+00 -3.6173e+00 -4.3948e+00 +2.8231e+00 -3.2552e+00 +3.4429e+00 +3.4617e+00 -4.1954e+00 +4.7481e+00 -1.0280e+00
2 +1.493593339e+03 +1.493593339e+03 +1.445373339e+03 +1.445373339e+03 +2.5718e-01 -3.6575e+00 +7.8043e-01 -4.4361e+00 -2.7049e+00 +3.1542e+00 -2.5712e+00 +4.5324e+00 +4.4345e+00 +2.5274e+00 +4.1658e-01 -1.4233e+00 +3.9310e+00 +4.6909e+00 +2.8704e+00 +3.6648e-01 +4.8392e-01 +3.7432e+00 -4.8771e+00 +2.3005e+00
7 +9.485424663e+02 +9.485424663e+02 +9.003224663e+02 +9.003224663e+02 -4.7832e+00 +2.1418e-01 -4.1780e+00 +3.6767e+00 -3.4661e+00 +2.7753e+00 +9.6791e-01 +4.3518e+00 -2.6475e+00 +3.3699e+00 +4.7636e+00 -3.8931e+00 -5.7178e-01 -1.5117e+00 -4.5810e-01 +3.1118e+00 -3.1394e+00 +1.6831e+00 +2.1554e+00 +2.6655e-01
776 +5.379448859e+02 +5.379448859e+02 +4.897248859e+02 +4.897248859e+02 -4.2136e+00 -8.2725e-01 +3.6789e-01 +1.8426e+00 +4.5005e-01 +2.1416e+00 -2.0302e+00 +4.3620e+00 -7.3894e-01 +4.2054e+00 -2.3066e+00 -3.3757e+00 +1.6865e+00 -7.0533e-01 +5.6327e-01 -1.5675e+00 -2.7757e+00 +3.0951e+00 +1.3082e+00 +4.5306e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.504724132e+03 +5.504724132e+03 +5.530194132e+03 +5.530194132e+03 +3.7882e+00 +4.1400e+00 -1.2175e+00 -1.9155e+00 -4.6657e+00 -4.2246e+00 -4.0006e+00 -3.6842e+00 +1.8966e+00 -4.8118e-01 -7.5367e-01 +4.0583e+00 +4.0316e+00 -2.5605e+00 +1.3873e+00 -3.5699e+00 +3.9449e+00 -2.8035e+00 -3.2953e+00 +5.8594e-01
2 +3.482154692e+03 +3.482154692e+03 +3.507624692e+03 +3.507624692e+03 -2.3972e+00 +3.2412e+00 -1.2872e+00 -2.2984e+00 +1.5037e+00 -4.2843e+00 -2.7323e+00 -2.1929e+00 -2.6557e+00 +1.2518e+00 +3.8315e+00 +3.0356e+00 -1.5926e+00 +2.7284e+00 -4.3129e+00 +1.4673e+00 -2.4621e+00 +3.4051e+00 -1.3682e+00 +1.8427e+00
3 +1.504297778e+03 +1.504297778e+03 +1.529767778e+03 +1.529767778e+03 -4.7337e+00 -4.5143e+00 +1.7796e+00 +5.0381e-01 -4.0890e+00 +1.1092e+00 -3.8362e+00 -7.4105e-03 -6.1471e-01 -1.7098e+00 -4.5581e+00 -4.1669e+00 +2.7509e+00 +3.5502e+00 -4.0958e+00 +2.5388e+00 -9.1585e-02 -4.8665e+00 -2.5445e+00 -4.8211e+00
51 +9.978859243e+02 +9.978859243e+02 +1.023355924e+03 +1.023355924e+03 -6.9172e-01 +9.6745e-01 -4.3594e+00 -3.9563e+00 +9.8877e-01 -4.5898e+00 -4.9239e-01 +2.8579e+00 +1.2839e+00 +3.8204e+00 -2.9040e-01 +3.0739e+00 -4.4759e+00 +3.8481e+00 +3.1764e+00 -4.0448e+00 -2.6509e+00 +3.3191e+00 -1.1107e+00 -4.3584e+00
110 +6.075970483e+02 +6.075970483e+02 +6.330670483e+02 +6.330670483e+02 -3.8570e+00 -1.2584e+00 +1.1789e+00 -4.4048e+00 -2.3307e+00 +2.5357e+00 -1.4079e+00 +3.5576e-01 -3.7108e+00 -2.9060e+00 -4.9077e-01 +3.6397e+00 +2.7449e+00 -2.2344e+00 +4.3237e-01 -3.0221e+00 +2.1609e+00 -1.7311e+00 +9.8411e-01 -4.9246e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.210703895e+03 +1.210703895e+03 +1.109893895e+03 +1.109893895e+03 -4.9443e+00 -3.4710e+00 +7.0668e-01 -3.9759e-01 +2.4737e+00 +4.3572e+00 -4.4984e+00 +1.0924e+00 +3.3997e+00 +2.1390e+00 -4.6873e+00 -2.8394e+00 -1.1948e+00 +5.6934e-01 +4.3419e+00 +1.6172e+00 -3.1651e+00 -3.9403e+00 +4.6668e+00 +4.9059e-01
8 +9.990169846e+02 +9.990169846e+02 +8.982069846e+02 +8.982069846e+02 -1.6363e+00 +1.6462e+00 +2.6395e+00 -3.5028e+00 -1.3981e+00 -4.5909e+00 +3.9617e+00 -4.3825e+00 +2.2251e-01 -4.1617e-01 +4.0741e-01 +3.0637e+00 -1.7946e+00 -2.1167e+00 +2.2085e+00 +3.1276e+00 +2.5573e+00 -1.2271e+00 +1.4406e+00 +3.7835e+00
234 +6.044291105e+02 +6.044291105e+02 +5.036191105e+02 +5.036191105e+02 +1.6375e+00 +2.1949e+00 +2.3332e+00 +3.0430e-01 +3.5115e+00 -7.8081e-01 +2.6191e+00 +1.1571e+00 -3.9843e-01 -3.9604e+00 +1.8223e+00 +7.3901e-02 +2.2670e+00 -1.3424e+00 +3.8634e+00 +4.2597e+00 +6.8958e-01 +3.3058e-01 +1.5090e+00 -7.5600e-01
% function evaluation | noise-free fitness - Fopt (8.333000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.846237907e+03 +1.846237907e+03 +1.929567907e+03 +1.929567907e+03 +1.9777e+00 +2.2145e+00 -6.3936e-01 -1.4174e+00 +5.9286e-01 +4.5964e+00 +4.7244e+00 -7.8773e-01 +4.7203e+00 -2.2408e+00 -1.4883e+00 -4.9715e+00 +1.7051e+00 +3.9987e+00 +3.9608e+00 -3.3213e+00 +4.0413e+00 -3.9743e+00 -2.9376e-01 +3.7574e+00
2 +1.361624544e+03 +1.361624544e+03 +1.444954544e+03 +1.444954544e+03 -3.2314e+00 -2.4073e+00 +2.5315e+00 +3.9684e+00 -8.5042e-01 -3.8264e+00 -3.5046e+00 -1.0949e+00 +4.3091e+00 +1.6777e+00 +1.5228e+00 -4.6070e+00 -2.7930e+00 +1.2389e+00 -1.9807e+00 +1.6582e+00 +4.0746e+00 +4.8162e+00 -2.7370e+00 +3.7356e+00
46 +7.757065701e+02 +7.757065701e+02 +8.590365701e+02 +8.590365701e+02 -8.1352e-01 -2.6333e+00 +4.6908e+00 +3.8074e+00 +1.4347e+00 +1.4822e+00 +7.6093e-01 +1.0900e+00 -7.0323e-01 -3.0001e+00 -5.9346e-01 -2.1993e+00 -3.1571e+00 -1.4462e-01 +2.9686e+00 +2.3388e+00 -4.4203e+00 +3.3091e+00 +3.4543e+00 +3.7364e+00
163 +6.011160900e+02 +6.011160900e+02 +6.844460900e+02 +6.844460900e+02 +2.3039e+00 -2.2515e+00 +1.2839e+00 +2.3939e+00 +1.1217e+00 +1.0705e-01 +2.3572e+00 +1.7859e+00 -4.7640e+00 +2.9891e+00 +4.8621e+00 +6.4662e-01 -1.6491e+00 -4.2062e+00 +4.4434e+00 +1.5981e+00 +3.5269e-01 +4.2247e+00 +2.8660e+00 +2.8722e-01
% function evaluation | noise-free fitness - Fopt (2.085600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.826603787e+03 +1.826603787e+03 +2.035163787e+03 +2.035163787e+03 +1.1786e+00 +2.6069e+00 -4.3283e+00 -3.9497e-01 -8.1686e-01 -1.0205e+00 -1.1237e+00 -3.4839e+00 +3.6482e+00 -2.7463e+00 +1.9289e+00 -3.6872e+00 -3.9557e+00 +3.2116e+00 +4.8395e+00 +1.9279e+00 +8.0603e-01 -4.6276e+00 -4.1155e+00 -2.3824e+00
4 +8.395184217e+02 +8.395184217e+02 +1.048078422e+03 +1.048078422e+03 -4.8495e+00 +1.8676e+00 +3.9492e+00 +2.7138e+00 -1.5514e+00 +1.0441e+00 -9.9224e-01 -1.2819e+00 -2.4284e+00 -4.4881e+00 -7.7040e-01 +2.1315e+00 -2.2868e+00 +7.1003e-02 +1.4213e-01 -4.2181e+00 +6.1286e-01 -8.9327e-01 +9.1874e-01 -1.1149e+00
1032 +5.913337548e+02 +5.913337548e+02 +7.998937548e+02 +7.998937548e+02 +3.7677e-01 +2.6929e+00 +1.1752e+00 +3.2056e+00 -2.5226e+00 +2.1507e+00 +2.9356e+00 +5.0360e-01 -6.2650e-01 -3.2572e+00 -1.7426e+00 +3.3721e+00 -1.2523e+00 -4.9217e+00 -8.0755e-01 -3.5614e+00 +1.3863e+00 +8.1658e-01 +2.7414e+00 -1.6793e+00
% function evaluation | noise-free fitness - Fopt (-1.345800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.104732063e+03 +1.104732063e+03 +9.701520626e+02 +9.701520626e+02 +1.7916e+00 -4.6248e+00 +3.7989e+00 -3.3269e+00 -2.7114e+00 -1.0845e+00 +2.6262e-02 +1.4911e+00 -4.3120e+00 +3.6728e-02 -9.4630e-01 -4.7231e+00 -2.0179e+00 +3.8512e-01 -4.8493e+00 +3.9775e-01 -4.8756e+00 +2.3645e+00 +2.0919e+00 -3.0445e-01
10 +9.487932502e+02 +9.487932502e+02 +8.142132502e+02 +8.142132502e+02 -9.0126e-02 +2.5591e+00 -1.0043e-03 +8.1228e-01 -4.1170e+00 +5.3581e-01 +6.2701e-01 -3.8878e+00 -2.3219e+00 -1.2776e+00 +2.5387e+00 -2.1975e+00 -2.3382e-01 -3.9122e+00 +4.0243e+00 -4.4536e+00 +4.8219e+00 -1.5376e+00 +1.4559e+00 +1.8602e+00
353 +5.990937560e+02 +5.990937560e+02 +4.645137560e+02 +4.645137560e+02 +1.9595e+00 -1.3327e+00 +9.3698e-01 -2.7411e-01 -1.1678e+00 -9.2043e-01 +4.9660e+00 +5.2218e-01 -4.9561e+00 +1.8757e+00 +1.9738e+00 +3.3634e+00 -4.5135e-01 -3.7068e+00 +3.7335e+00 -4.4398e+00 -3.3570e+00 +4.9522e+00 -3.9931e-01 +2.5750e+00
% function evaluation | noise-free fitness - Fopt (1.205900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.676473246e+03 +2.676473246e+03 +2.797063246e+03 +2.797063246e+03 -8.3295e-01 -1.1607e-01 +2.9334e+00 -4.1259e+00 -1.7540e+00 -4.3137e+00 -1.0214e-02 +4.3936e-01 -3.6333e+00 -4.5164e+00 -4.2120e+00 +4.0733e+00 +3.0255e+00 +1.2247e+00 +3.0325e+00 -3.2569e-01 -3.9917e-01 +4.5821e+00 +2.3299e+00 -1.1448e+00
2 +1.556625818e+03 +1.556625818e+03 +1.677215818e+03 +1.677215818e+03 -3.2633e+00 +4.7276e+00 -1.6649e+00 +4.9897e+00 -2.6346e-01 -5.4622e-01 -1.4854e+00 -4.6924e+00 +4.7138e+00 -3.5086e+00 +9.8696e-01 -4.6782e+00 -4.1473e+00 -3.0914e+00 +1.0459e-03 +1.3606e+00 -2.4934e+00 -3.2247e+00 -2.0505e-02 -4.6074e+00
16 +8.973381216e+02 +8.973381216e+02 +1.017928122e+03 +1.017928122e+03 +2.8763e+00 +3.4130e+00 -6.3667e-01 -4.5046e+00 +2.0897e-01 +3.2359e-01 -2.3944e+00 -2.1639e+00 +3.8923e+00 -1.1321e+00 -1.5249e+00 -3.4329e+00 -1.0988e+00 -4.0451e+00 +1.1600e+00 +1.2925e-01 +9.7205e-02 -1.4321e+00 +2.3509e+00 -1.0928e+00
23 +6.138309706e+02 +6.138309706e+02 +7.344209706e+02 +7.344209706e+02 +5.1952e-01 +1.1686e+00 -2.9524e+00 -2.5085e+00 -2.7606e+00 -3.9402e+00 -1.1671e+00 +2.0305e+00 -4.9404e+00 -3.3857e-01 +2.9134e-01 -6.6948e-01 +1.5239e+00 -2.9532e+00 +2.4857e+00 +7.7953e-01 +2.5354e+00 -4.1952e+00 +3.5039e+00 +4.2163e+00
3617 +3.598617920e+02 +3.598617920e+02 +4.804517920e+02 +4.804517920e+02 -3.9509e-01 -1.5688e+00 -4.6796e+00 +3.3842e-01 +2.9353e+00 -3.4616e+00 +4.8242e-01 -1.1781e-01 +1.3794e+00 +3.7274e+00 +4.3383e-01 -2.6520e+00 +2.2669e+00 +2.2406e+00 -9.2648e-01 -5.7728e-01 +2.7041e+00 -2.4306e+00 +2.6366e+00 +2.9205e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
