% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.979145696e+07 +2.979145696e+07 +2.979124708e+07 +2.979124708e+07 +4.5601e+00 -3.6868e-01 -2.9555e+00 -2.4798e-01 -5.7265e-01 -4.3551e+00 -1.6662e+00 +5.5792e-01 -2.7271e+00 +5.2597e-02 -1.1367e+00 +1.2883e+00 -1.9658e+00 +2.0468e-01 -2.2392e+00 -2.5426e+00 -4.3479e+00 -1.8182e+00 +2.8061e+00 -1.4530e+00
3 +1.775812280e+07 +1.775812280e+07 +1.775791292e+07 +1.775791292e+07 -2.5190e+00 +2.1638e+00 -4.9703e+00 +3.4648e+00 -3.2465e+00 -2.9144e+00 -8.1465e-01 -4.8072e+00 +4.9106e+00 -4.6464e+00 -1.8997e+00 -1.9223e+00 -4.7802e-01 +1.7608e+00 +3.0658e+00 -2.5431e+00 +1.4293e+00 +6.3685e-01 -3.3812e+00 -1.6554e+00
8 +4.499306902e+06 +4.499306902e+06 +4.499097022e+06 +4.499097022e+06 +1.5055e+00 +1.1711e+00 +4.8161e+00 +1.1635e+00 +4.7241e+00 +2.3405e+00 -3.6431e+00 -2.5749e+00 +5.3573e-01 +3.0787e+00 +4.7753e+00 -8.9664e-01 +3.6321e+00 -1.4589e+00 +2.7044e+00 -2.9488e-02 +1.0316e+00 +3.8020e+00 -3.8165e+00 +1.7433e+00
21 +3.353516431e+06 +3.353516431e+06 +3.353306551e+06 +3.353306551e+06 +4.1288e+00 +5.2910e+00 +4.9807e+00 +3.6195e+00 +6.9704e-02 +2.3405e+00 -3.6431e+00 +2.8548e+00 +3.8012e+00 +1.0296e+00 +4.2407e+00 -1.6730e+00 +3.6321e+00 -1.4589e+00 -3.8509e-01 -3.2533e+00 +1.0316e+00 +3.8020e+00 -3.8165e+00 +1.7433e+00
25 +1.342847927e+06 +1.342847927e+06 +1.342638047e+06 +1.342638047e+06 +7.7710e-01 +1.9365e+00 +4.3286e+00 +3.8039e+00 +2.1263e+00 +1.7920e+00 -9.1617e+00 -8.8130e-01 -2.0333e+00 +3.8309e+00 +7.5089e+00 +8.6172e-01 +1.7540e+00 +8.7910e-01 -2.2251e+00 -1.4082e+00 -4.3317e+00 +4.1447e+00 -1.5719e+00 +2.0354e+00
90 +9.496293962e+05 +9.496293962e+05 +9.494195162e+05 +9.494195162e+05 -1.9043e+00 -1.2569e+00 -3.8279e+00 +2.6883e+00 +2.4359e+00 -1.2884e+00 -4.4141e+00 -4.9855e+00 -5.8568e-01 +1.1371e+00 +5.2958e+00 +1.7744e+00 -9.0388e-01 +2.3304e+00 -6.9688e-01 -8.6278e-01 -3.4779e+00 +2.5955e+00 -2.0683e+00 +1.8845e+00
157 +6.151481020e+05 +6.151481020e+05 +6.149382220e+05 +6.149382220e+05 +3.3327e-01 +1.1265e+00 -3.3977e+00 +5.0751e+00 -1.2009e-02 -2.5760e+00 -2.3591e+00 -3.5319e+00 +4.5872e+00 -1.5568e+00 +1.0272e+00 +1.8312e+00 +7.7471e-03 +2.8123e+00 -5.4597e-01 -3.6105e+00 -3.3755e+00 +3.1900e+00 -2.3136e+00 +1.4593e+00
187 +3.409798478e+05 +3.409798478e+05 +3.407699678e+05 +3.407699678e+05 +2.1205e+00 +2.1201e+00 +2.5683e-01 +5.1642e+00 -1.2045e-02 -9.9571e-01 -3.6047e+00 -1.2609e+00 +3.6305e+00 -1.3320e+00 +2.9327e+00 +1.6278e+00 +6.0030e-01 +1.4833e+00 -1.1254e+00 -3.5189e+00 -3.1743e+00 +3.0007e+00 -2.3545e+00 +1.5726e+00
344 +1.789903324e+05 +1.789903324e+05 +1.787804524e+05 +1.787804524e+05 +3.6600e+00 +1.7454e+00 +2.7007e+00 +6.0778e+00 +7.0763e-01 -3.2031e-01 -3.4114e+00 +5.5749e-01 +3.7858e+00 -2.3364e+00 +2.7047e+00 +1.3154e+00 +1.9319e+00 +6.5833e-01 -1.0102e+00 -3.6812e+00 -2.7256e+00 +3.0098e+00 -2.4925e+00 +1.7363e+00
389 +1.485997069e+05 +1.485997069e+05 +1.483898269e+05 +1.483898269e+05 +4.0197e+00 +2.8713e+00 +4.2764e+00 +5.5115e+00 +3.9848e-04 +4.9206e-01 -4.2940e+00 +1.2649e+00 +3.0584e+00 -1.1666e+00 +3.1616e+00 +7.4338e-01 +1.8806e+00 +5.8492e-01 -1.2667e+00 -3.6070e+00 -2.6490e+00 +2.8441e+00 -2.3051e+00 +1.8280e+00
470 +8.472062042e+04 +8.472062042e+04 +8.451074042e+04 +8.451074042e+04 +6.5210e+00 +2.3869e+00 +7.2130e+00 +7.2045e+00 +1.6540e+00 +1.0481e+00 -4.0392e+00 +3.5585e+00 +4.0234e+00 -3.6127e+00 +3.7640e+00 +8.6575e-01 +3.7590e+00 -5.8718e-01 -7.2029e-01 -4.1217e+00 -2.9960e+00 +3.1885e+00 -2.3772e+00 +1.9406e+00
621 +5.939174061e+04 +5.939174061e+04 +5.918186061e+04 +5.918186061e+04 +7.6834e+00 +2.8200e+00 +9.9852e+00 +7.2356e+00 +1.1570e+00 +2.1580e+00 -6.0249e+00 +4.5518e+00 +2.0053e+00 -1.6755e+00 +4.1837e+00 +7.7740e-01 +4.1238e+00 -6.8381e-01 -1.2654e+00 -3.9668e+00 -3.2487e+00 +3.0056e+00 -2.3268e+00 +1.8928e+00
1381 +3.956718300e+04 +3.956718300e+04 +3.935730300e+04 +3.935730300e+04 +8.4659e+00 +3.6981e+00 +1.1173e+01 +7.2393e+00 +3.9871e-01 +2.8380e+00 -7.3679e+00 +4.6399e+00 +5.2764e-01 -3.1827e-01 +4.1374e+00 +1.0114e+00 +4.1394e+00 -8.4488e-01 -1.6318e+00 -3.7280e+00 -3.0223e+00 +3.0333e+00 -2.3939e+00 +1.9092e+00
1745 +2.483648893e+04 +2.483648893e+04 +2.462660893e+04 +2.462660893e+04 +9.2414e+00 +3.4453e+00 +1.0119e+01 +7.6481e+00 -2.3762e-01 +2.1535e+00 -7.4699e+00 +3.5402e+00 +3.1120e-01 +7.2702e-01 +2.6783e+00 +2.3218e+00 +4.0215e+00 -8.7493e-01 -1.6777e+00 -3.8422e+00 -3.0255e+00 +3.0570e+00 -2.3772e+00 +1.9239e+00
2402 +1.553995253e+04 +1.553995253e+04 +1.533007253e+04 +1.533007253e+04 +8.3884e+00 +2.8810e+00 +1.0076e+01 +7.1293e+00 -6.1319e-01 +2.0060e+00 -8.3182e+00 +2.8832e+00 -1.6344e-01 +2.4660e+00 +1.7301e+00 +1.9236e+00 +3.9886e+00 -1.1191e+00 -1.4843e+00 -3.8368e+00 -3.0732e+00 +3.0344e+00 -2.3967e+00 +1.9296e+00
