% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.354433317e+01 +9.354433317e+01 +4.119433317e+01 +4.119433317e+01 -4.0379e+00 +2.6292e+00 -4.3110e+00 -4.1957e+00 +3.3134e+00 +1.8963e+00 -3.8556e+00 -2.8129e+00 +2.5800e+00 -4.8385e+00 +2.1460e+00 -3.8208e-01 +3.6323e+00 -2.9323e+00 +1.8088e+00 -3.9301e+00 +9.4337e-01 +1.2226e+00 -2.5224e-01 +4.5085e+00
57 +2.281172251e+01 +2.281172251e+01 -2.953827749e+01 -2.953827749e+01 -8.8322e-01 +9.7181e-01 -3.8209e+00 -2.8866e+00 -3.6192e+00 +5.8062e-01 -1.4935e+00 -1.1085e+00 +1.8498e+00 -3.9526e-01 +3.3932e+00 -1.4241e+00 +1.5214e+00 +5.1935e-02 +2.9442e-01 -2.1948e+00 -4.2694e+00 -4.7758e+00 +2.2762e+00 -4.1963e+00
1005 +1.148879858e+01 +1.148879858e+01 -4.086120142e+01 -4.086120142e+01 -8.8322e-01 -3.1978e+00 +1.6112e-01 -2.8866e+00 -3.1192e+00 +5.8062e-01 -1.4935e+00 -1.1085e+00 +1.8500e+00 -3.7964e-01 +3.4557e+00 -1.4241e+00 +1.5214e+00 +5.0958e-02 +2.9442e-01 -2.4036e+00 +3.9421e-01 +1.2440e+00 +2.2762e+00 -4.1963e+00
1634 +9.815287161e+00 +9.815287161e+00 -4.253471284e+01 -4.253471284e+01 -8.8322e-01 -1.2540e+00 +4.0013e+00 -1.4212e+00 -3.7217e+00 +2.2111e+00 -1.4579e+00 +1.2025e+00 +1.8685e+00 -3.6773e+00 +3.5690e+00 +5.9611e-01 +4.4784e+00 -4.2807e-01 +4.9539e-01 +1.4795e+00 -1.5314e+00 +1.2440e+00 +2.4007e+00 -4.1963e+00
2836 +5.603510944e+00 +5.603510944e+00 -4.674648906e+01 -4.674648906e+01 -8.8322e-01 -1.2540e+00 +1.5090e+00 -2.8866e+00 -1.6856e+00 +4.7515e+00 -1.4935e+00 -1.1085e+00 +1.8498e+00 -2.3953e+00 +3.3932e+00 -1.4084e+00 +4.4784e+00 -4.2807e-01 +2.6317e-01 +1.4795e+00 -1.5314e+00 +1.2440e+00 +2.2605e+00 -4.1963e+00
4330 +3.441296050e+00 +3.441296050e+00 -4.890870395e+01 -4.890870395e+01 -8.8322e-01 -1.2540e+00 +1.5090e+00 -2.8866e+00 -5.7541e-01 +2.7789e+00 -3.4779e+00 -1.1085e+00 +1.8185e+00 -2.3953e+00 +3.3932e+00 -1.4280e+00 +4.4706e+00 -4.2807e-01 -5.4026e-01 +1.4795e+00 -1.5314e+00 +1.2440e+00 +2.8947e+00 -4.1963e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.056403945e+02 +1.056403945e+02 -7.389960553e+01 -7.389960553e+01 -9.2405e-01 -4.0538e+00 -3.2699e+00 +1.0502e+00 +8.8852e-01 +5.8278e-01 +4.5625e+00 +2.6456e+00 +3.8006e+00 -3.5510e+00 +4.3597e+00 +1.1561e+00 +1.6251e+00 +9.3773e-01 -3.0005e+00 -2.6505e-01 -1.7106e+00 -4.2341e-01 -3.0101e+00 +1.3566e+00
11 +7.963072294e+01 +7.963072294e+01 -9.990927706e+01 -9.990927706e+01 +3.3956e+00 +1.7227e+00 -3.2801e+00 +2.7752e+00 +1.9046e+00 +9.0147e-01 +1.8429e-01 -2.8302e+00 +3.9620e+00 -3.4836e+00 -1.5622e+00 -1.9884e+00 +1.1477e+00 +1.2260e+00 +3.0146e+00 -1.6474e+00 +1.2757e+00 -1.4483e+00 -6.7470e-01 +1.1785e+00
50 +2.916239958e+01 +2.916239958e+01 -1.503776004e+02 -1.503776004e+02 -1.3626e+00 +2.1102e+00 +2.5512e+00 +3.0542e+00 -1.1728e+00 -8.9720e-01 -4.8723e-01 +4.9951e+00 -4.0171e+00 +3.9750e+00 -1.5914e+00 +8.6246e-01 +6.3508e-01 +2.0962e+00 +2.5421e+00 -2.0153e+00 +5.1568e-01 +4.6866e+00 -2.4911e+00 -1.8556e+00
