% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.012536225e+02 +1.012536225e+02 +1.726036225e+02 +1.726036225e+02 +4.4704e+00 +2.7858e+00 +1.8040e+00 +6.8576e-01 +3.4123e-01 -1.4259e+00 +3.9250e-01 -3.5672e-01 +4.2973e+00 +1.3198e+00 -4.8925e+00 -1.9135e+00 -3.3345e+00 +4.1084e+00 +1.1667e+00 -2.2224e+00 -4.8691e+00 +1.7706e+00 +1.6560e+00 -3.2688e+00
2 +8.132517807e+01 +8.132517807e+01 +1.526751781e+02 +1.526751781e+02 +4.6236e+00 +3.7635e+00 -2.3643e+00 -2.7830e+00 -4.0201e+00 +2.6375e-01 +4.7481e+00 +6.0911e-01 -4.1703e-01 +2.8932e+00 +2.1561e-01 -3.0906e-01 +4.5433e+00 -1.5453e+00 +2.7757e+00 +3.9251e+00 -5.7305e-01 +2.2717e+00 +3.8863e+00 -8.5915e-01
6 +5.537728765e+01 +5.537728765e+01 +1.267272876e+02 +1.267272876e+02 -1.1603e+00 -3.3906e-01 +1.8476e+00 +3.5879e+00 +4.9836e-01 +4.3274e-01 -6.2413e-01 +4.4656e+00 -2.4203e+00 +1.9899e+00 +2.4206e+00 -8.1851e-01 -3.2075e+00 -4.8018e+00 +3.6550e+00 +1.2168e+00 -4.4901e+00 +2.0998e+00 +1.3852e+00 -4.7716e+00
204 +3.934400513e+01 +3.934400513e+01 +1.106940051e+02 +1.106940051e+02 +3.8599e+00 -4.2075e+00 -2.3142e+00 -3.6183e+00 -4.5750e+00 +2.1083e+00 +3.7907e+00 -4.0871e+00 +2.5421e+00 -1.3167e+00 -2.4750e+00 -3.0181e-02 -3.8450e+00 +2.1562e+00 +4.4600e+00 +1.4155e+00 -1.4934e+00 +4.2086e+00 +1.0738e+00 -4.9394e+00
2898 +2.212599077e+01 +2.212599077e+01 +9.347599077e+01 +9.347599077e+01 -5.5871e-02 -4.2693e+00 +2.9222e+00 -4.2855e+00 -1.8796e-01 +1.4060e+00 -4.1343e+00 -3.9558e+00 +7.3811e-01 +2.9346e-01 +3.9888e+00 +7.3556e-01 -3.6964e+00 -1.8244e-01 +3.0300e+00 -2.4498e+00 -2.8288e+00 +4.4094e+00 -2.4933e+00 +4.2385e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.377890073e+01 +9.377890073e+01 -2.614410993e+02 -2.614410993e+02 -2.7690e+00 +2.3658e+00 +3.5305e+00 -1.1206e+00 -3.3553e+00 +4.4900e+00 -4.1010e+00 +9.6365e-01 -3.3060e+00 -4.0652e+00 +4.1898e+00 +3.0372e+00 -2.3378e+00 -3.3515e+00 -3.8314e+00 +1.1744e+00 +2.4781e+00 -3.4924e+00 +1.5728e+00 -3.4008e+00
10 +5.024715821e+01 +5.024715821e+01 -3.049728418e+02 -3.049728418e+02 +7.7711e-02 +3.7762e-02 +1.2657e+00 +4.4709e+00 +3.7382e+00 -1.4790e+00 +1.2482e+00 +2.4335e+00 +1.4919e-01 +4.0929e+00 +4.2419e+00 +4.1279e+00 -4.6718e+00 +1.7992e+00 +3.8454e-01 +4.7431e-01 +3.3300e+00 +1.0883e+00 +5.9325e-01 -4.3066e+00
240 +3.503856680e+01 +3.503856680e+01 -3.201814332e+02 -3.201814332e+02 -6.8834e-01 -3.4729e+00 +3.5617e+00 -7.4537e-01 +3.0520e+00 +3.2089e+00 +2.1387e+00 +3.7108e+00 -3.5071e+00 -1.1955e+00 +3.6724e+00 +4.0386e+00 +4.7892e+00 -1.8645e+00 +3.8828e+00 +4.4661e+00 +4.6744e+00 +1.0650e+00 +1.8939e+00 +2.2031e+00
3051 +2.326764742e+01 +2.326764742e+01 -3.319523526e+02 -3.319523526e+02 +4.6728e+00 +1.7109e+00 -1.1380e+00 -4.4883e+00 +7.4523e-01 +4.5857e+00 -5.3105e-01 -4.8891e+00 +1.1342e+00 -1.9021e-01 -4.5164e-01 -1.7565e+00 -4.0200e+00 +4.1009e+00 -1.7632e+00 +2.2332e+00 -6.4638e-01 +4.6415e+00 -3.3285e+00 +3.5185e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.473471801e+01 +5.473471801e+01 +1.539047180e+02 +1.539047180e+02 -7.1885e-01 -3.1357e+00 +4.5796e+00 +8.1799e-01 -9.5336e-01 -1.3960e+00 -3.0681e+00 +1.0253e+00 +4.7245e+00 +4.9238e+00 -3.1494e+00 +3.1770e+00 +2.7128e+00 -2.1355e+00 +2.1170e+00 -9.2407e-01 +4.9540e+00 +3.3621e+00 +2.2689e+00 +4.8720e+00
43 +2.934661411e+01 +2.934661411e+01 +1.285166141e+02 +1.285166141e+02 -4.0512e+00 -2.7855e+00 +2.4441e+00 -9.9350e-01 -8.2388e-01 +2.0611e+00 -2.0864e+00 -4.2328e+00 +1.5358e+00 -7.6531e-01 -3.1206e+00 +4.7992e+00 -2.3812e+00 +7.3302e-01 -3.8872e+00 -1.6944e+00 +3.6674e+00 -4.9717e+00 -2.4656e+00 +1.0015e+00
