% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.207264230e+01 +5.207264230e+01 +1.315526423e+02 +1.315526423e+02 +3.7297e+00 -3.8220e+00 -4.7689e+00 -1.8644e+00 -1.2146e+00
2 +2.123823488e+01 +2.123823488e+01 +1.007182349e+02 +1.007182349e+02 -7.9960e-01 -2.1790e+00 -9.3684e-01 -2.4134e+00 -3.1357e+00
5 +1.441741059e+01 +1.441741059e+01 +9.389741059e+01 +9.389741059e+01 +3.6244e+00 -1.0581e+00 -8.6806e-01 +3.0915e+00 -3.9698e+00
20 +4.200148015e+00 +4.200148015e+00 +8.368014802e+01 +8.368014802e+01 -4.3695e-01 -2.0603e+00 -1.7065e+00 +1.3783e+00 -1.3993e+00
339 +3.686660337e+00 +3.686660337e+00 +8.316666034e+01 +8.316666034e+01 +1.5336e+00 -6.9687e-01 +9.1999e-02 +1.6717e+00 -3.7315e+00
622 +2.426569494e+00 +2.426569494e+00 +8.190656949e+01 +8.190656949e+01 -6.4693e-01 -8.2916e-01 -5.7408e-01 +1.4408e+00 -1.5621e+00
1069 +8.783687850e-01 +8.783687850e-01 +8.035836879e+01 +8.035836879e+01 +2.7375e-01 -1.6865e+00 -7.4077e-02 +1.9487e+00 -3.0985e+00
1163 +6.109474160e-01 +6.109474160e-01 +8.009094742e+01 +8.009094742e+01 +3.9877e-01 -1.6865e+00 -6.2478e-01 +2.2796e+00 -3.0985e+00
1573 +3.450082832e-01 +3.450082832e-01 +7.982500828e+01 +7.982500828e+01 +3.8313e-01 -1.4030e+00 -6.0527e-01 +1.6456e+00 -3.0985e+00
2263 +2.465009247e-01 +2.465009247e-01 +7.972650092e+01 +7.972650092e+01 +2.7375e-01 -1.2751e+00 -5.6627e-01 +2.0659e+00 -3.1141e+00
2607 +1.035985956e-01 +1.035985956e-01 +7.958359860e+01 +7.958359860e+01 +2.7375e-01 -1.4030e+00 -7.4978e-01 +2.0944e+00 -2.5641e+00
3105 +8.849415346e-02 +8.849415346e-02 +7.956849415e+01 +7.956849415e+01 +4.0083e-01 -1.2751e+00 -6.2087e-01 +2.0944e+00 -2.5637e+00
3389 +5.328045153e-02 +5.328045153e-02 +7.953328045e+01 +7.953328045e+01 +2.7375e-01 -1.2780e+00 -6.2477e-01 +2.0944e+00 -2.6885e+00
3675 +3.405199779e-02 +3.405199779e-02 +7.951405200e+01 +7.951405200e+01 +2.7375e-01 -1.1530e+00 -6.0527e-01 +2.0658e+00 -2.6885e+00
4162 +2.446768983e-02 +2.446768983e-02 +7.950446769e+01 +7.950446769e+01 +2.7375e-01 -1.2780e+00 -7.4978e-01 +1.9409e+00 -2.5889e+00
4542 +1.509496594e-02 +1.509496594e-02 +7.949509497e+01 +7.949509497e+01 +2.7375e-01 -1.1530e+00 -7.4981e-01 +1.9409e+00 -2.5635e+00
4863 +8.717509582e-03 +8.717509582e-03 +7.948871751e+01 +7.948871751e+01 +2.7374e-01 -1.1530e+00 -7.4981e-01 +1.9409e+00 -2.5948e+00
