% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.354743784e+05 +1.354743784e+05 +1.355982084e+05 +1.355982084e+05 -8.1805e-01 +1.7639e+00 -5.9572e-01 -3.6380e+00 +1.0667e-01 +1.3858e+00 -1.8519e+00 -3.8487e+00 +3.1002e+00 +3.6569e-01 +3.3879e+00 -1.9977e+00 -3.3264e+00 +9.6096e-01 +1.4666e+00 -4.6822e-01 +1.5264e+00 +3.7002e+00 -7.3539e-01 -1.6751e+00
42 +8.882020708e+04 +8.882020708e+04 +8.894403708e+04 +8.894403708e+04 +1.0813e+00 +1.4521e+00 +2.8130e-01 -1.4726e+00 -1.8525e+00 -1.5790e-02 +1.2166e+00 -1.1102e-01 +2.5592e+00 +8.4883e-01 +3.2401e+00 -1.6360e+00 -5.9247e+00 +4.7179e-02 +2.3229e+00 +1.8469e+00 +1.7452e+00 +1.6258e+00 +3.4686e+00 -1.7046e+00
54 +4.469179491e+04 +4.469179491e+04 +4.481562491e+04 +4.481562491e+04 -1.0112e+00 +6.5162e-01 +2.5347e+00 -5.4329e-01 -6.6627e-01 -1.4854e+00 -1.5061e+00 -2.8221e+00 +1.6571e+00 -1.3938e+00 +2.2291e+00 -2.3421e+00 -2.6165e+00 -2.1892e+00 +1.4728e+00 +8.0405e-01 -2.6189e+00 +1.6302e+00 +2.8959e+00 -2.1074e+00
96 +1.710092445e+04 +1.710092445e+04 +1.722475445e+04 +1.722475445e+04 -1.5874e+00 -8.6995e-01 -1.1819e+00 +4.3655e-01 +1.5609e+00 -2.2993e+00 -2.3961e-01 -2.3644e+00 +5.4382e-01 -4.4887e-01 +3.9259e-02 -1.7585e+00 -1.0073e+00 -2.1082e+00 +6.0723e-01 +1.0535e+00 -1.5284e+00 -1.1377e+00 -2.3095e-01 +6.9786e-01
141 +1.504144216e+04 +1.504144216e+04 +1.516527216e+04 +1.516527216e+04 -2.7621e-01 +3.3885e-01 -2.2263e+00 +9.8904e-01 +2.7149e+00 -6.7200e-02 +1.3006e+00 -3.9231e+00 -3.1505e+00 +5.6887e-01 -8.5868e-01 -2.7900e+00 -2.6590e+00 -1.0740e+00 +2.3220e+00 -7.2745e-01 -2.0295e+00 +1.8494e+00 -1.6770e-01 +8.5323e-01
204 +6.324485322e+03 +6.324485322e+03 +6.448315322e+03 +6.448315322e+03 +9.2348e-01 +3.3970e+00 +1.0110e+00 +1.7220e-01 +2.0242e-01 -7.4738e-02 +1.3856e+00 -1.7194e+00 +1.5992e+00 +4.0475e-01 -9.7690e-01 -3.5499e-01 -1.8712e+00 +1.4090e-01 +2.0303e+00 -4.8021e-01 -6.0352e-01 +1.7550e+00 +1.9043e-01 +4.8704e-01
223 +5.595831381e+03 +5.595831381e+03 +5.719661381e+03 +5.719661381e+03 +7.2435e-01 +1.4470e+00 -4.9828e-01 -9.8595e-01 -7.4501e-01 +7.5900e-01 +1.4108e+00 +1.5512e+00 +2.4019e-01 -1.5838e-01 -7.2825e-01 +6.8323e-03 -1.3735e+00 -1.8525e+00 +1.0418e+00 +1.9735e-01 -1.6305e+00 +3.4118e-02 +1.7828e+00 +6.3628e-01
229 +3.680358432e+03 +3.680358432e+03 +3.804188432e+03 +3.804188432e+03 +8.9311e-01 +1.8608e+00 -2.3035e-01 +2.0918e-01 -9.2196e-01 +1.5967e+00 -1.5342e+00 -5.2106e-01 +6.6898e-01 +8.4386e-02 -5.9280e-02 +2.6976e-01 -1.3924e+00 +1.0780e+00 +2.7000e-01 +4.0024e-01 -1.0040e+00 +1.4914e+00 -5.6322e-01 -6.9344e-03
252 +1.980227081e+03 +1.980227081e+03 +2.104057081e+03 +2.104057081e+03 -5.8884e-02 -6.4733e-02 -1.8715e+00 +3.5105e-01 +1.8586e-01 +1.1549e+00 +6.6862e-01 -1.0576e+00 -2.8649e-01 +5.5108e-01 -2.2920e+00 -8.0663e-01 -1.6974e+00 +4.3675e-01 +5.7320e-01 -1.0176e+00 -9.8886e-01 +1.2865e+00 +1.8070e-01 +2.2540e-01
344 +1.485307951e+03 +1.485307951e+03 +1.609137951e+03 +1.609137951e+03 -4.7064e-02 +5.4237e-01 +3.9013e-01 +4.0022e-02 -1.1072e+00 +1.6650e+00 +2.2680e-01 -4.3628e-01 +1.0110e+00 -9.7569e-01 -1.8033e-02 -2.0637e-01 -1.2521e-01 +4.8330e-01 +7.8390e-01 -7.6541e-01 -7.6136e-01 +3.7035e-01 +5.4121e-01 -9.7003e-01
380 +9.766560244e+02 +9.766560244e+02 +1.100486024e+03 +1.100486024e+03 -4.8809e-02 +8.2081e-01 +8.6882e-01 +3.8826e-01 -1.3992e-01 +1.6098e+00 +1.3000e+00 -7.3826e-01 +1.0946e-01 -5.0235e-01 +4.1491e-01 -2.1422e-01 +9.7473e-01 -2.3045e-02 +2.0156e+00 -9.2902e-01 -1.2775e+00 +4.5040e-01 -4.1030e-01 -1.9740e-02
408 +5.142349582e+02 +5.142349582e+02 +6.380649582e+02 +6.380649582e+02 +2.5083e-01 +4.9558e-02 +2.0183e-01 -9.0279e-01 +3.7246e-02 +8.8288e-01 +9.2952e-01 +4.0747e-01 -3.5726e-01 -1.6495e+00 +3.4306e-01 -4.7408e-01 -2.5267e-01 +5.2792e-01 +1.1885e+00 +6.5959e-01 -9.3061e-01 +3.3496e-02 -7.2340e-01 -6.1561e-01
459 +3.379948636e+02 +3.379948636e+02 +4.618248636e+02 +4.618248636e+02 -7.6564e-01 -5.2954e-02 +2.3100e-01 -4.7258e-01 -3.1009e-01 +8.0904e-01 +8.1470e-01 -5.5114e-01 -3.6230e-01 -6.9757e-01 -1.0368e-01 -3.2251e-01 -1.9910e-01 +5.9052e-01 +1.3217e+00 -8.2597e-02 -4.9251e-01 +8.8146e-02 -4.8660e-02 -5.3906e-01
483 +2.311686293e+02 +2.311686293e+02 +3.549986293e+02 +3.549986293e+02 -9.2213e-01 +4.2760e-01 +5.7667e-01 -5.1435e-02 -5.9183e-01 +5.5169e-01 +9.7345e-01 +8.3887e-02 +4.1299e-03 -7.2843e-01 +2.9449e-01 -7.1658e-02 -5.7475e-01 +2.5301e-01 +1.1634e+00 +6.3837e-01 -8.6701e-01 +3.5813e-01 -2.4505e-01 -6.0802e-01
587 +1.542075797e+02 +1.542075797e+02 +2.780375797e+02 +2.780375797e+02 -3.3273e-02 +1.1165e-01 +5.7475e-01 +1.8008e-01 -5.2072e-01 +1.4743e-01 +6.5991e-01 +4.2153e-01 -7.8683e-02 -6.1547e-01 +1.4824e-01 -8.0900e-01 -8.0989e-02 +1.3670e-01 +7.5273e-01 +6.5741e-02 -9.5402e-01 +1.5952e-01 -2.2164e-01 +2.5083e-01
623 +9.783271959e+01 +9.783271959e+01 +2.216627196e+02 +2.216627196e+02 -6.4976e-02 +1.6082e-01 +2.5496e-01 +5.8849e-02 -3.4676e-01 +3.7057e-01 +7.7749e-01 -7.2424e-02 +1.2956e-01 -6.6956e-01 +4.3195e-01 -4.3347e-01 -3.0353e-01 +2.4514e-01 +8.5514e-01 +1.1405e-01 -9.1914e-01 +2.3412e-01 -2.7074e-01 +2.1621e-01
710 +6.035741001e+01 +6.035741001e+01 +1.841874100e+02 +1.841874100e+02 -1.8475e-01 +5.1237e-02 +5.6708e-01 +2.4800e-02 -4.6206e-01 +6.1560e-01 +7.6722e-01 +4.3158e-01 -3.8995e-02 -1.0442e+00 +1.4374e-01 +1.5603e-01 -2.9348e-02 -2.1510e-02 +7.1332e-01 +2.8837e-01 -1.0867e+00 +1.4578e-01 -1.2488e-01 +2.1912e-01
855 +3.593121168e+01 +3.593121168e+01 +1.597612117e+02 +1.597612117e+02 -1.2800e-01 -4.1692e-02 +6.1427e-01 +1.3211e-01 -4.0665e-01 +6.4685e-02 +9.6733e-01 +1.5513e-01 -6.7593e-02 -1.1827e+00 +1.7668e-01 +2.1109e-02 -1.2909e-01 +7.0218e-02 +7.8754e-01 +4.9791e-01 -1.0800e+00 +8.3104e-02 -3.5634e-01 +4.8725e-03
976 +2.469526295e+01 +2.469526295e+01 +1.485252629e+02 +1.485252629e+02 -8.4710e-02 -8.8958e-02 +7.5932e-01 -2.3445e-02 -4.3077e-01 +2.6086e-01 +9.5236e-01 +2.4388e-01 -5.1488e-02 -1.1717e+00 +2.6791e-02 +1.0537e-01 +2.4495e-02 -1.4817e-02 +9.8633e-01 +4.6884e-01 -1.0042e+00 +3.1726e-01 -2.3205e-01 +8.3700e-02
4552 +1.581454751e+01 +1.581454751e+01 +1.396445475e+02 +1.396445475e+02 -1.9447e-01 -5.0817e-01 +2.0154e-01 +6.4219e-02 +4.2707e-02 +5.0892e-01 +1.1425e+00 +4.2555e-01 -2.4743e-01 -7.0987e-01 -3.8617e-01 +4.0899e-01 +4.6447e-01 -1.3982e-01 +6.3623e-01 +4.2119e-01 -7.0424e-01 +8.5250e-01 +2.5684e-01 +9.2035e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.966328788e+05 +2.966328788e+05 +2.966803888e+05 +2.966803888e+05 -9.4898e-02 -3.8901e+00 +1.5743e+00 -2.4924e+00 -3.1329e+00 -2.5841e+00 +2.8081e+00 -3.0056e+00 -2.6629e+00 -3.6764e+00 -1.2346e+00 -1.3855e+00 +3.3871e+00 +2.9433e+00 -2.7075e+00 +3.4627e-01 -1.4950e+00 -2.1802e+00 +6.3416e-01 -2.2512e+00
14 +2.243583029e+05 +2.243583029e+05 +2.244058129e+05 +2.244058129e+05 +1.0796e+00 -4.0968e+00 -5.4278e-01 +2.6868e-01 +2.6791e+00 -2.7416e+00 +2.4278e+00 -4.6122e+00 +4.5161e-01 -1.8075e-01 -4.4282e+00 -1.2846e+00 +2.3569e+00 -6.3825e-01 -3.2659e+00 -1.1352e+00 -2.1338e+00 +1.3154e+00 +5.1527e-01 -5.9469e+00
16 +8.959453073e+04 +8.959453073e+04 +8.964204073e+04 +8.964204073e+04 -1.9075e+00 -2.8364e+00 -3.9923e-01 +5.5778e-01 -1.1190e+00 -1.1061e+00 +3.6363e+00 -5.0676e-02 -1.4366e+00 -3.5263e+00 -2.3403e+00 +3.5364e-01 +2.6961e+00 -4.1487e+00 -2.6790e+00 +8.2697e-01 +2.4090e-01 +5.5491e-01 -1.7405e+00 -4.0987e+00
73 +3.593403540e+04 +3.593403540e+04 +3.598154540e+04 +3.598154540e+04 -2.4542e+00 -7.9892e-01 +6.5142e-02 +1.8463e-01 -3.7701e-01 -1.6358e+00 +1.5809e+00 -2.5045e+00 +1.3981e-01 -1.5043e+00 +1.8333e+00 +1.2045e+00 +4.2847e+00 -2.4337e+00 -1.8932e+00 +6.8656e-01 -6.3324e-01 +5.4054e-01 -1.1959e+00 -4.7754e+00
104 +2.091207754e+04 +2.091207754e+04 +2.095958754e+04 +2.095958754e+04 +2.1089e-01 -8.9931e-01 -4.0911e-01 -2.5659e-01 -6.4452e-01 +5.8253e-01 +2.6986e-01 -2.6405e-01 -1.0421e+00 -1.5227e+00 -1.2689e+00 -3.4041e+00 +3.6641e+00 -1.5049e+00 -1.6404e+00 +1.2047e+00 +6.1190e-02 +7.8968e-01 -1.2654e+00 -2.0815e+00
129 +1.381248843e+04 +1.381248843e+04 +1.385999843e+04 +1.385999843e+04 -1.6193e+00 -1.1865e+00 +1.6159e+00 +9.8019e-01 +2.3037e+00 -2.6269e+00 +1.7908e+00 -1.8537e+00 -9.2960e-01 +8.9510e-01 -1.5832e+00 -1.2915e+00 +2.0612e+00 -1.4032e+00 -2.0041e+00 -1.9826e-01 -1.2346e+00 -9.4202e-01 +1.0949e+00 -4.0746e-01
173 +9.293261758e+03 +9.293261758e+03 +9.340771758e+03 +9.340771758e+03 +6.7875e-01 +1.2454e-01 -2.6952e-01 +4.6129e-01 +7.1947e-01 +2.4676e-01 -8.3150e-01 -1.0866e+00 +1.5357e+00 +7.7784e-02 +5.5684e-01 -2.7103e+00 +3.0737e+00 -1.0663e-01 -4.0509e-01 +1.2573e+00 -6.3115e-01 -1.2511e+00 +7.5954e-01 -2.2176e+00
207 +5.004090258e+03 +5.004090258e+03 +5.051600258e+03 +5.051600258e+03 -9.3034e-01 +3.7160e-01 +6.9734e-01 +3.5577e-01 +1.0602e+00 -1.2000e+00 -7.6903e-01 -1.3743e-01 -1.0805e-01 +1.5372e+00 +1.1247e-01 +4.8438e-01 +2.3815e+00 -1.8324e-01 -4.0312e-01 -7.7505e-01 -1.1025e+00 +8.2020e-01 +6.9302e-01 -3.5527e-01
243 +3.942566792e+03 +3.942566792e+03 +3.990076792e+03 +3.990076792e+03 +3.9228e-01 +2.1862e+00 -6.0727e-02 +7.2773e-01 -1.4067e-01 +4.8257e-01 +1.3578e+00 -3.4491e-01 +1.6921e+00 +2.6059e-01 +5.9276e-01 -1.6743e+00 +4.6087e-01 -1.5693e+00 +1.5675e-01 -2.1809e-01 -1.2620e-01 +9.9180e-01 +7.3780e-01 -1.0082e+00
258 +2.301556023e+03 +2.301556023e+03 +2.349066023e+03 +2.349066023e+03 -6.6098e-01 +1.1451e+00 -3.5092e-01 -9.2106e-02 -2.2166e-01 +6.7755e-01 +1.3103e+00 +1.0903e-01 +9.5686e-01 +3.0696e-01 +1.2396e+00 -9.1136e-01 +1.4591e+00 -7.3453e-02 -6.1592e-01 -1.3301e+00 -5.6304e-01 +1.0316e+00 -4.6966e-01 -4.4197e-01
273 +1.464971155e+03 +1.464971155e+03 +1.512481155e+03 +1.512481155e+03 +3.5349e-01 -9.7947e-02 -4.7413e-01 -4.1359e-02 -3.1394e-01 -9.9670e-02 +1.2105e+00 -1.8689e-01 +6.2427e-01 +1.8514e+00 -6.6885e-01 -3.6238e-01 +8.9967e-01 +3.3198e-01 -5.6467e-01 -1.2630e+00 +4.2649e-01 +5.4392e-01 +6.0941e-01 -6.9584e-01
352 +9.823110145e+02 +9.823110145e+02 +1.029821015e+03 +1.029821015e+03 +7.0397e-01 +4.3414e-01 -1.3407e-01 -1.3658e+00 -1.4299e+00 -2.4524e-01 +9.4799e-01 +2.1125e-01 +1.4663e+00 +2.9151e-01 +6.0060e-01 +6.2020e-01 +1.8134e+00 +3.7060e-01 +1.6372e-01 +7.9597e-01 +9.7840e-02 +7.6996e-01 -1.2437e+00 +6.4122e-01
417 +6.131186872e+02 +6.131186872e+02 +6.606286872e+02 +6.606286872e+02 -4.3129e-01 -3.1341e-01 -3.6633e-01 -1.1388e-01 +4.2616e-01 -5.9143e-01 +7.3655e-01 +1.0155e+00 +4.2064e-01 +4.4038e-01 -2.8632e-02 +1.7909e-01 +7.1961e-01 -2.7207e-01 +9.7909e-01 -5.6067e-02 -1.0407e+00 -2.1410e-02 +2.5306e-03 +2.5604e-01
