% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.364051359e+03 +2.364051359e+03 +1.901961359e+03 +1.901961359e+03 +2.9338e+00 +1.3818e+00 -7.7045e-01 -2.4264e+00 -6.4270e-01 +2.6587e+00 +3.8552e+00 -9.9567e-01 +3.1416e+00 -4.9996e+00 -4.0363e+00 -2.2884e+00 -1.8198e+00 +4.6055e+00 -1.1593e+00 +1.7792e+00 -4.5151e+00 -1.7950e+00 +1.7393e+00 +6.7948e-01
12 +1.579562094e+03 +1.579562094e+03 +1.117472094e+03 +1.117472094e+03 -4.9455e+00 -9.5800e-01 +3.9554e+00 -4.7870e+00 +2.7715e+00 -1.1327e+00 -2.4977e+00 -2.6297e+00 -2.3722e+00 +2.3461e+00 -2.1478e+00 -1.7172e+00 -2.0483e+00 -4.8710e-01 -4.5938e+00 -3.5252e+00 -1.3920e+00 -4.2903e+00 +2.1175e+00 -3.4222e-01
311 +7.021371396e+02 +7.021371396e+02 +2.400471396e+02 +2.400471396e+02 -3.4504e+00 -1.0282e+00 -4.5352e+00 +2.8805e+00 +1.8130e+00 -1.0492e+00 -1.8218e+00 +2.1860e+00 -2.4639e+00 +4.0136e+00 +2.7047e+00 -2.7300e+00 -2.9833e+00 -2.8253e+00 +5.0464e-02 -4.2569e+00 -1.2861e-01 +4.0558e-01 -1.1017e+00 +2.1207e+00
1160 +6.118197830e+02 +6.118197830e+02 +1.497297830e+02 +1.497297830e+02 +1.5068e+00 -8.6758e-01 +1.9946e+00 -6.2728e-01 -3.4161e+00 -3.9930e+00 +4.7606e-01 -6.9824e-01 -2.4958e+00 -1.5183e+00 +1.5534e+00 -5.9779e-01 -2.5282e+00 -4.6014e+00 -2.1408e+00 -4.4432e+00 -2.7900e+00 +1.9626e+00 +3.0062e+00 +2.2856e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.260375282e+03 +5.260375282e+03 +5.338035282e+03 +5.338035282e+03 -4.9849e+00 -4.3420e+00 -3.3462e+00 +4.0754e+00 +1.0970e+00 -7.0628e-01 -1.5480e+00 -3.4874e+00 +1.3351e+00 +2.2440e+00 +2.6647e+00 +2.8244e+00 +2.8398e+00 +1.4409e+00 +3.5907e+00 +1.0794e+00 -2.5489e-01 +1.9107e+00 -4.1418e+00 +2.9992e+00
2 +1.554318302e+03 +1.554318302e+03 +1.631978302e+03 +1.631978302e+03 +7.4700e-01 +7.1047e-01 +1.3477e+00 +4.4899e+00 +1.7377e+00 -3.0005e+00 +1.3285e-03 +3.6470e+00 -2.2914e+00 -1.2062e-01 -2.9033e+00 +1.4277e+00 -2.5073e+00 -1.8587e+00 +6.1669e-01 -4.8722e+00 -3.6229e+00 +1.5819e+00 +6.9953e-01 +3.6254e+00
40 +8.416315261e+02 +8.416315261e+02 +9.192915261e+02 +9.192915261e+02 +1.5058e+00 +1.0740e+00 -2.4584e+00 -2.6926e+00 -4.9232e+00 -4.0012e+00 -3.6000e+00 +1.7465e+00 -1.5586e+00 -4.3734e+00 +2.3559e+00 +4.2265e+00 -3.4254e+00 +3.6457e-01 -2.5015e+00 +2.7684e+00 -1.7627e+00 -1.7631e-01 +5.4217e-01 -4.9918e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046311142e+03 +1.046311142e+03 +1.161991142e+03 +1.161991142e+03 -2.9987e+00 +2.8525e+00 -1.3379e+00 +5.7653e-01 -4.7181e+00 +3.3070e-01 -4.2498e+00 +2.4282e+00 +4.3352e+00 +3.0167e+00 +2.8407e+00 -4.8371e+00 -2.0887e+00 +2.1024e-01 -9.5260e-01 -1.8834e+00 +4.3915e-01 +3.7693e+00 +3.8157e+00 +3.3650e+00
259 +9.134873383e+02 +9.134873383e+02 +1.029167338e+03 +1.029167338e+03 -2.4115e+00 -3.0313e+00 -2.7963e+00 +1.4274e-01 -4.9912e+00 -2.7447e+00 +3.9129e-01 -3.2560e+00 +2.8095e+00 -4.7708e+00 -3.1722e+00 -4.3887e+00 +1.7592e+00 +1.5745e+00 -2.5988e+00 +3.0646e+00 -1.5493e+00 +1.4566e+00 +2.4819e+00 -8.4545e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.140688469e+04 +1.140688469e+04 +1.140317469e+04 +1.140317469e+04 -5.2694e-01 -3.4588e+00 +2.5891e+00 -6.6210e-01 -4.3059e+00 +7.5595e-01 -4.5979e+00 +3.6093e+00 -2.8977e+00 -1.9143e+00 -3.2114e+00 +1.6767e+00 -2.2106e+00 -3.0761e+00 +4.7888e+00 -9.4172e-01 -3.3124e-01 -1.8345e+00 -3.0036e+00 -4.1453e+00
2 +7.150324871e+03 +7.150324871e+03 +7.146614871e+03 +7.146614871e+03 +1.9000e+00 -4.8951e+00 -2.5074e+00 +4.7294e+00 +4.6703e+00 -3.9752e+00 +2.8162e+00 +2.3550e+00 -2.5118e+00 +4.3809e+00 +1.6832e-01 +1.3582e+00 -3.6293e+00 +1.7150e+00 +2.9018e+00 -1.0093e+00 -2.2196e+00 +3.4078e+00 -3.0159e-01 +4.7809e+00
3 +1.327201191e+03 +1.327201191e+03 +1.323491191e+03 +1.323491191e+03 -4.4890e+00 +3.6593e+00 -2.0518e+00 +1.9888e+00 +4.5362e-02 +4.0797e+00 -1.1106e+00 -6.8298e-01 -3.6076e-01 +2.1983e+00 +1.4832e+00 +4.5581e+00 +2.4465e+00 +3.9599e+00 -1.1246e+00 -4.8884e-02 -4.0708e+00 -4.3260e+00 -1.2312e+00 -1.9365e+00
80 +7.858467835e+02 +7.858467835e+02 +7.821367835e+02 +7.821367835e+02 +2.7392e+00 -4.2680e+00 -1.5901e+00 -4.0822e+00 -2.2536e+00 +3.6160e+00 +4.6208e-01 -4.0243e+00 -3.5430e+00 -5.4373e-01 +2.8610e+00 +4.7935e+00 -6.2790e-01 +3.4637e-01 -2.2983e+00 -1.0919e-01 -2.2480e-01 -1.7263e-01 +2.0342e+00 -1.6041e+00
3761 +6.255958571e+02 +6.255958571e+02 +6.218858571e+02 +6.218858571e+02 -3.8889e-02 +3.5400e+00 +2.5501e+00 +1.4969e+00 -3.1205e-02 +4.9424e+00 -3.8783e-01 -3.3627e+00 +2.7597e+00 -3.9028e+00 +9.5671e-01 -1.7043e+00 +2.5325e+00 +1.8784e+00 -8.7909e-01 -4.5695e+00 +1.1062e+00 +2.1919e+00 +2.0811e+00 -1.7484e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.511844923e+04 +1.511844923e+04 +1.525062923e+04 +1.525062923e+04 +1.9332e+00 -4.2207e+00 +4.1110e+00 -1.8732e+00 +1.1789e+00 -3.9834e+00 +1.8721e+00 -4.1354e+00 +1.2391e+00 +2.7950e+00 +4.0994e+00 +6.2904e-02 +4.5592e+00 -1.3115e+00 +2.4026e+00 -4.2101e+00 +3.6325e-01 +4.5251e+00 +3.7043e+00 -3.9865e+00
2 +9.961226161e+03 +9.961226161e+03 +1.009340616e+04 +1.009340616e+04 +4.5483e+00 +1.3873e+00 -3.6281e+00 +1.8418e+00 -2.8003e+00 -2.7264e+00 -6.9339e-01 -1.8921e+00 -1.0296e+00 -1.7713e+00 +4.1600e+00 -5.3942e-02 +4.4841e+00 +3.0825e+00 -4.2038e+00 -1.5127e+00 -9.6615e-01 -1.3428e+00 -2.4753e+00 +4.3040e+00
4 +2.644041552e+03 +2.644041552e+03 +2.776221552e+03 +2.776221552e+03 +2.1248e-01 -4.8770e+00 -3.2130e+00 -4.1831e+00 -4.1201e-01 +1.9556e+00 +6.2369e-01 -1.8579e+00 -4.1575e+00 +3.3356e+00 -4.9981e+00 -4.6166e-01 +2.7642e+00 +2.9071e+00 +7.7739e-01 -1.4054e+00 -1.0238e+00 -4.9701e+00 -3.3111e+00 +1.3817e+00
8 +1.302103933e+03 +1.302103933e+03 +1.434283933e+03 +1.434283933e+03 +3.9687e+00 +9.1696e-01 -2.2305e+00 +2.0576e+00 +2.2881e-01 +8.4464e-01 +1.5817e+00 -2.6867e+00 -4.0775e+00 -1.9029e+00 -4.3378e+00 -1.0947e+00 -1.6450e+00 -3.0584e+00 -4.1104e+00 -7.4230e-01 +5.6612e-02 +3.8712e+00 -8.0482e-01 -3.1777e+00
100 +8.842253920e+02 +8.842253920e+02 +1.016405392e+03 +1.016405392e+03 -4.3470e+00 +1.6681e+00 -1.7297e+00 +3.3062e+00 +2.7026e+00 -4.1745e+00 -1.7899e-01 -1.0867e+00 -2.4311e+00 -2.3219e+00 -1.6124e+00 +9.8349e-01 -1.6197e+00 -1.3035e+00 +6.1895e-01 +2.1054e+00 -4.1072e-01 +1.9801e+00 +1.8137e+00 +3.0957e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.573688653e+04 +1.573688653e+04 +1.515215653e+04 +1.515215653e+04 +4.3649e+00 +2.9788e+00 -2.0382e+00 +4.3043e+00 +2.8772e+00 -3.3508e+00 +4.4961e+00 -1.7054e+00 +7.5366e-02 +1.9155e+00 +3.0368e+00 -6.9823e-01 -2.3571e+00 +3.3383e+00 +1.5583e+00 +4.7277e+00 +4.8200e+00 +2.8663e+00 +3.9704e+00 +2.1592e+00
2 +5.945416859e+03 +5.945416859e+03 +5.360686859e+03 +5.360686859e+03 -1.3642e+00 -2.8662e-01 -1.0779e+00 -1.1241e-01 -3.5640e+00 +1.3677e+00 -3.6185e+00 -4.6991e+00 +1.2412e+00 -2.3048e-01 +6.0537e-01 +8.5593e-01 -3.7597e+00 +1.4203e+00 -4.3135e+00 +2.7143e+00 +2.3018e+00 +1.9970e+00 +3.2089e+00 +1.5634e-01
3 +1.063723163e+03 +1.063723163e+03 +4.789931634e+02 +4.789931634e+02 -4.2152e+00 +2.0958e+00 -1.1645e+00 -1.6326e+00 -1.1456e-01 +5.9443e-01 -1.4312e+00 -2.4339e+00 -2.6709e+00 +4.6401e+00 -1.4712e+00 +1.1362e+00 -5.1491e-01 +3.4596e+00 -8.1891e-01 +3.1510e+00 -3.9747e+00 +2.7491e+00 -1.9636e-01 -1.4933e+00
582 +9.028880776e+02 +9.028880776e+02 +3.181580776e+02 +3.181580776e+02 -3.7192e+00 -4.9756e+00 +3.7062e-01 +2.2209e+00 -1.1641e+00 +4.7209e+00 +3.2012e+00 +1.4911e+00 -2.8403e+00 +2.6224e-01 -2.7703e+00 -8.4019e-02 -1.3942e+00 +3.6707e+00 +2.6432e+00 -2.7394e+00 +2.9703e+00 -1.3031e-01 +5.3882e-01 -2.9400e-01
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.087328753e+03 +8.087328753e+03 +8.050788753e+03 +8.050788753e+03 +6.8263e-01 +2.5909e+00 +2.4380e+00 -2.2388e+00 +1.9480e+00 -2.8325e+00 +2.6808e+00 -4.5589e+00 +1.6549e+00 +2.3087e-01 +2.6267e-01 -2.1602e+00 -3.0442e+00 -1.1179e+00 +4.5159e+00 -1.6856e+00 -4.1349e+00 -1.1008e+00 -4.8443e+00 +4.9354e+00
2 +6.085926928e+03 +6.085926928e+03 +6.049386928e+03 +6.049386928e+03 -8.0487e-01 +1.9785e+00 +4.7035e+00 +4.6181e+00 -8.1262e-01 -1.7031e+00 -2.5656e+00 +1.6624e+00 -8.0060e-01 +2.5335e+00 +3.0920e+00 -2.0102e+00 -4.8522e+00 -4.6806e-01 +2.9166e+00 -2.6083e+00 -2.2454e+00 +1.8431e+00 +1.4096e+00 +4.1609e+00
3 +3.405256242e+03 +3.405256242e+03 +3.368716242e+03 +3.368716242e+03 +6.0266e-01 +2.1309e+00 -3.0771e+00 -2.8150e+00 +3.8467e+00 -3.2591e+00 +4.7034e+00 +6.9649e-01 -2.1434e+00 -3.3295e+00 +1.1730e+00 -6.4253e-02 -1.2284e+00 -3.0357e-01 -1.7437e+00 +1.0991e+00 -4.1773e+00 +2.5339e+00 -2.1339e+00 +2.8973e+00
10 +1.028727676e+03 +1.028727676e+03 +9.921876760e+02 +9.921876760e+02 -2.4696e+00 -3.1574e+00 -4.8864e+00 +7.5587e-01 +4.4891e-01 +4.6538e+00 -3.2490e+00 -1.9358e+00 -2.7244e+00 +3.1887e+00 -1.4192e+00 -1.0034e+00 +1.0016e+00 -3.1358e+00 +3.6253e-01 -1.4117e+00 -1.7829e+00 +1.4142e-01 -5.8916e-01 -1.8878e+00
16 +9.451309617e+02 +9.451309617e+02 +9.085909617e+02 +9.085909617e+02 -4.7336e+00 -3.7513e+00 -3.9210e+00 -4.3733e+00 +4.1616e-02 -2.7024e+00 +1.1490e+00 +4.3653e+00 +9.0625e-01 -7.0482e-01 +4.7930e-01 -1.0362e+00 -2.4205e-01 +3.7737e+00 -2.1870e+00 +4.8559e+00 +1.9486e+00 -3.6920e+00 +8.2847e-01 -1.2180e+00
4647 +6.253341815e+02 +6.253341815e+02 +5.887941815e+02 +5.887941815e+02 -2.5519e+00 +1.9799e+00 -2.1239e+00 +3.1515e+00 -1.5859e+00 -2.7851e+00 -2.3281e+00 -2.4196e+00 +4.0842e-01 +1.0475e+00 -1.4644e+00 -1.7752e-01 +4.5456e-01 -3.1600e-01 -4.1893e+00 -1.4228e+00 +1.1397e+00 +5.3017e-01 +2.4821e+00 +1.9978e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.367283194e+03 +3.367283194e+03 +4.367283194e+03 +4.367283194e+03 -3.5742e+00 -6.1944e-01 -2.7587e+00 -9.2117e-01 +4.3063e+00 -2.7314e+00 -1.4269e+00 -1.3562e+00 +3.7806e+00 +2.5914e+00 +2.6631e+00 +2.6580e+00 -2.2215e+00 -2.2111e+00 +2.1642e+00 -3.9217e+00 -3.6654e+00 -1.3796e+00 +2.6477e+00 +1.4763e+00
3 +1.683945108e+03 +1.683945108e+03 +2.683945108e+03 +2.683945108e+03 -1.2505e+00 -2.1840e+00 -7.9696e-01 -5.3569e-01 -1.3328e+00 -3.0372e+00 +4.5346e+00 +3.9959e+00 +4.8686e+00 +5.7724e-01 +7.6066e-01 -8.4731e-01 +2.6121e+00 +5.1361e-01 -1.2248e+00 -1.2066e+00 -4.3821e+00 +4.9235e+00 +8.2739e-01 -4.9651e+00
4 +1.229157356e+03 +1.229157356e+03 +2.229157356e+03 +2.229157356e+03 +3.2691e+00 +2.2649e+00 -6.9666e-01 -4.2099e+00 +5.0230e-01 +4.7422e+00 +1.9967e-01 -4.4593e+00 +3.8061e+00 -3.5014e+00 -3.1216e+00 +4.0348e+00 -3.8764e-03 +2.7287e+00 +1.3970e+00 -1.5591e-01 -4.4274e-02 +1.7658e+00 -2.3305e+00 -3.7664e+00
91 +9.603260846e+02 +9.603260846e+02 +1.960326085e+03 +1.960326085e+03 +9.0291e-01 +4.9897e+00 -6.3848e-02 -4.6431e+00 -3.9539e-01 -2.2193e+00 +4.3972e+00 -7.4597e-01 -1.0320e+00 -2.4525e+00 +1.9964e+00 -7.8574e-01 -1.6045e-01 +1.0887e+00 -4.3833e+00 -1.5970e+00 +2.1507e+00 +4.2807e+00 +3.7324e-01 +1.7297e+00
4494 +6.006106153e+02 +6.006106153e+02 +1.600610615e+03 +1.600610615e+03 +6.3863e-01 -3.9069e+00 -4.4172e+00 +1.2814e+00 -7.4282e-01 +4.6204e+00 -3.3409e-02 +7.0920e-01 +6.1231e-01 -2.4799e+00 -4.8380e-01 -3.8406e-01 +3.2826e+00 +2.1707e+00 -6.6640e-01 -1.3182e+00 -1.5085e+00 +7.9277e-01 +6.9874e-01 -5.4616e-01
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.850409562e+03 +1.850409562e+03 +1.897019562e+03 +1.897019562e+03 +2.8545e+00 +1.6085e-01 -1.9533e+00 -9.6494e-01 -3.7237e+00 -2.6143e+00 +3.4413e+00 +4.7224e+00 -4.0467e+00 +3.1270e+00 +8.4280e-01 +4.1637e-01 -1.4289e+00 -1.3250e+00 +1.7681e+00 +4.3187e+00 -2.7037e+00 -1.4683e+00 -1.0399e-01 -2.6164e+00
18 +1.452309131e+03 +1.452309131e+03 +1.498919131e+03 +1.498919131e+03 -2.5167e-01 +4.9602e+00 +1.3483e-01 -2.1291e+00 -3.9360e+00 -4.8769e-02 -5.5030e-01 -3.3666e+00 -1.2278e+00 +2.8387e+00 +3.3132e-01 -3.8940e+00 -3.6629e+00 -2.1831e+00 -3.3934e-01 +1.9385e+00 -2.6492e+00 +4.4849e+00 -3.4200e+00 -4.6814e+00
