% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.846206394e+02 +5.846206394e+02 +6.145906394e+02 +6.145906394e+02 -3.5025e-01 +8.3149e-01 -3.4515e+00 -4.6441e-01 +1.2174e+00
28 +2.364812567e+02 +2.364812567e+02 +2.664512567e+02 +2.664512567e+02 +3.2057e-03 +2.1312e+00 -3.2176e+00 -1.0710e+00 +4.3249e+00
68 +7.747818143e+01 +7.747818143e+01 +1.074481814e+02 +1.074481814e+02 +7.5418e-01 -8.9179e-01 -3.4427e+00 -1.5897e+00 +3.1692e+00
128 +2.830742580e+01 +2.830742580e+01 +5.827742580e+01 +5.827742580e+01 +5.1793e-01 -9.8986e-01 -3.3903e+00 -1.9715e+00 +3.3148e+00
239 +1.368102808e+01 +1.368102808e+01 +4.365102808e+01 +4.365102808e+01 +8.6143e-01 -1.4717e+00 -3.5742e+00 -1.9052e+00 +3.1673e+00
271 +7.028875824e+00 +7.028875824e+00 +3.699887582e+01 +3.699887582e+01 +7.9329e-01 -1.4275e+00 -3.5788e+00 -1.9372e+00 +3.2132e+00
305 +4.386998793e+00 +4.386998793e+00 +3.435699879e+01 +3.435699879e+01 +7.8729e-01 -1.5218e+00 -3.6121e+00 -1.9277e+00 +3.1570e+00
322 +3.794186857e+00 +3.794186857e+00 +3.376418686e+01 +3.376418686e+01 +8.0043e-01 -1.4773e+00 -3.6026e+00 -1.9116e+00 +3.2196e+00
370 +1.733861458e+00 +1.733861458e+00 +3.170386146e+01 +3.170386146e+01 +7.6654e-01 -1.4256e+00 -3.5966e+00 -1.9127e+00 +3.2215e+00
421 +1.575365112e+00 +1.575365112e+00 +3.154536511e+01 +3.154536511e+01 +7.6902e-01 -1.4441e+00 -3.5942e+00 -1.9162e+00 +3.2152e+00
449 +9.283844732e-01 +9.283844732e-01 +3.089838447e+01 +3.089838447e+01 +7.8030e-01 -1.4544e+00 -3.5967e+00 -1.9218e+00 +3.2025e+00
460 +5.517424439e-01 +5.517424439e-01 +3.052174244e+01 +3.052174244e+01 +7.7589e-01 -1.4451e+00 -3.5946e+00 -1.9194e+00 +3.2093e+00
503 +3.510431745e-01 +3.510431745e-01 +3.032104317e+01 +3.032104317e+01 +7.7217e-01 -1.4375e+00 -3.5940e+00 -1.9177e+00 +3.2154e+00
665 +2.450494797e-01 +2.450494797e-01 +3.021504948e+01 +3.021504948e+01 +7.7169e-01 -1.4346e+00 -3.5931e+00 -1.9171e+00 +3.2159e+00
2036 +1.572191534e-01 +1.572191534e-01 +3.012721915e+01 +3.012721915e+01 +7.9581e-01 -1.4977e+00 -3.6089e+00 -1.9228e+00 +3.1914e+00
2058 +8.898117754e-02 +8.898117754e-02 +3.005898118e+01 +3.005898118e+01 +8.3334e-01 -1.5962e+00 -3.6336e+00 -1.9317e+00 +3.1533e+00
2065 +6.183684190e-02 +6.183684190e-02 +3.003183684e+01 +3.003183684e+01 +8.4678e-01 -1.6315e+00 -3.6425e+00 -1.9349e+00 +3.1394e+00
2122 +3.277748129e-02 +3.277748129e-02 +3.000277748e+01 +3.000277748e+01 +8.6394e-01 -1.6762e+00 -3.6538e+00 -1.9391e+00 +3.1221e+00
2177 +2.367162819e-02 +2.367162819e-02 +2.999367163e+01 +2.999367163e+01 +8.5965e-01 -1.6654e+00 -3.6512e+00 -1.9381e+00 +3.1263e+00
2183 +1.523678351e-02 +1.523678351e-02 +2.998523678e+01 +2.998523678e+01 +8.7068e-01 -1.6940e+00 -3.6583e+00 -1.9407e+00 +3.1151e+00
