% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.541903582e+01 +7.541903582e+01 +1.161990358e+02 +1.161990358e+02 -1.8837e+00 +3.6897e+00 -2.9822e+00 -4.1856e+00 +4.9161e+00
3 +4.662786187e+01 +4.662786187e+01 +8.740786187e+01 +8.740786187e+01 +4.0946e+00 -1.8953e+00 -1.9852e+00 +8.6790e-01 +8.5224e-01
17 +3.735746553e+01 +3.735746553e+01 +7.813746553e+01 +7.813746553e+01 -7.3266e-01 -2.4626e+00 -3.5295e+00 -8.8770e-01 +8.1253e-01
28 +2.208203516e+01 +2.208203516e+01 +6.286203516e+01 +6.286203516e+01 +1.4723e+00 +6.1839e-01 +2.7639e+00 -2.2132e+00 -7.6914e-01
59 +5.054221314e+00 +5.054221314e+00 +4.583422131e+01 +4.583422131e+01 -1.6463e+00 +1.1508e-01 +2.6831e+00 -2.0299e+00 -2.4824e+00
1031 +1.628659318e+00 +1.628659318e+00 +4.240865932e+01 +4.240865932e+01 -1.6463e+00 -1.7781e+00 +2.6831e+00 -2.0299e+00 -2.4824e+00
2026 +1.582654537e+00 +1.582654537e+00 +4.236265454e+01 +4.236265454e+01 -1.6306e+00 -1.7625e+00 +2.6831e+00 -2.0300e+00 -2.4785e+00
2922 +5.870327703e-01 +5.870327703e-01 +4.136703277e+01 +4.136703277e+01 -1.6306e+00 -1.2625e+00 +2.6834e+00 -2.0301e+00 -2.4824e+00
2948 +2.491813672e-01 +2.491813672e-01 +4.102918137e+01 +4.102918137e+01 -2.7532e+00 -1.7703e+00 +3.2188e+00 -2.0299e+00 -3.4822e+00
4222 +1.383555162e-01 +1.383555162e-01 +4.091835552e+01 +4.091835552e+01 -1.7088e+00 -1.5125e+00 +3.2191e+00 -2.0300e+00 -2.9785e+00
4558 +9.825624797e-02 +9.825624797e-02 +4.087825625e+01 +4.087825625e+01 -1.8963e+00 -1.5276e+00 +3.2188e+00 -2.0300e+00 -2.9824e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.160715078e+01 +6.160715078e+01 +6.000715078e+01 +6.000715078e+01 +1.5385e+00 +1.7152e-01 +1.3454e+00 +4.6536e+00 -3.9765e+00
