% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.891977985e+03 +2.891977985e+03 +2.921947985e+03 +2.921947985e+03 +4.2185e-01 -3.3509e+00 -4.2715e+00 -2.0635e-01 +1.8090e+00 -2.1221e+00 -1.2835e+00 +3.5207e+00 -4.9543e+00 -2.7107e+00 -3.7365e+00 -3.0855e+00 -1.8476e+00 -3.4136e+00 +1.5281e+00 -1.9958e+00 -2.5584e+00 +4.5814e+00 +1.1755e+00 +8.3331e-01
13 +2.497134502e+03 +2.497134502e+03 +2.527104502e+03 +2.527104502e+03 +2.0726e+00 +2.4414e+00 -3.5932e+00 +2.8557e+00 +8.1974e-01 -3.3042e+00 -3.6000e+00 -1.7265e+00 -3.8686e+00 +4.4277e+00 +3.1398e+00 +3.2226e-01 -1.8773e+00 -3.4975e+00 -4.1951e-01 +9.7322e-01 +3.0679e+00 -1.4584e+00 +3.7997e+00 +1.1867e+00
41 +1.563987851e+03 +1.563987851e+03 +1.593957851e+03 +1.593957851e+03 +8.0207e-01 +1.3052e+00 -2.5366e+00 -3.7463e+00 +3.6499e+00 -7.7751e-01 -3.0009e+00 -1.4793e+00 +4.5675e-02 -3.9478e+00 +1.2635e+00 -2.1079e+00 +1.9736e+00 +1.5864e+00 +4.3037e-01 -5.4996e-01 -5.0000e+00 +2.9197e+00 +1.8765e+00 -4.1667e+00
252 +9.859996879e+02 +9.859996879e+02 +1.015969688e+03 +1.015969688e+03 +1.5457e+00 -2.5753e+00 -5.0000e+00 -1.5194e+00 +3.7323e+00 +0.0000e+00 -4.1604e+00 -2.7227e+00 +0.0000e+00 -5.0000e+00 +7.7081e-02 +2.7238e-01 +3.7288e+00 +3.2886e+00 -5.9109e-01 +2.3755e+00 -5.0000e+00 +3.2337e+00 +2.4139e+00 -3.8315e+00
1584 +6.294658293e+02 +6.294658293e+02 +6.594358293e+02 +6.594358293e+02 -1.6507e-01 -6.2990e-01 -4.5099e+00 -1.3773e+00 +2.5528e+00 +3.5019e+00 -4.5264e+00 -3.2357e+00 -8.6277e-01 -1.6339e+00 +7.2792e-02 -1.6997e+00 +3.3363e+00 +2.8371e+00 -1.8130e+00 +2.1994e+00 -5.0000e+00 +1.5322e+00 +1.1801e+00 -4.8991e+00
2601 +3.952917236e+02 +3.952917236e+02 +4.252617236e+02 +4.252617236e+02 +8.6042e-01 -2.0475e+00 -3.7053e+00 -1.5047e+00 +4.0070e+00 +2.6733e+00 -4.7513e+00 -3.2591e+00 -1.2929e+00 -2.0656e+00 -1.1942e-01 -1.2795e+00 +3.4018e+00 +2.2064e+00 -1.6994e+00 +2.4655e+00 -5.0000e+00 +1.3236e+00 +1.9206e+00 -4.8235e+00
4688 +2.511710469e+02 +2.511710469e+02 +2.811410469e+02 +2.811410469e+02 +1.4893e+00 -2.0027e+00 -3.1743e+00 -2.1903e+00 +3.0505e+00 +2.0023e+00 -5.0000e+00 -4.4191e+00 -1.3048e+00 -2.2352e+00 -5.2332e-01 -3.2127e-01 +2.9857e+00 +1.9573e+00 -1.0759e+00 +2.5000e+00 -5.0000e+00 +1.8793e+00 +2.0078e+00 -4.9047e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.100154179e+03 +3.100154179e+03 +3.048444179e+03 +3.048444179e+03 +1.3520e-01 -5.0326e-01 -2.2679e-01 -1.3665e+00 +3.1301e+00 -1.8809e+00 +7.4494e-01 +4.2155e+00 +7.5397e-02 -1.9792e+00 -5.7811e-02 -1.9095e+00 +4.4528e+00 -4.2373e+00 -2.8673e-01 -4.3382e+00 +6.4132e-01 +2.6973e+00 -3.0137e+00 -3.6680e+00
3 +2.360382311e+03 +2.360382311e+03 +2.308672311e+03 +2.308672311e+03 +1.6566e+00 -2.4673e+00 +2.9576e+00 +1.4036e+00 -2.3062e+00 +4.6697e+00 -1.9470e+00 -2.5581e+00 -8.7382e-01 +5.1832e-02 +4.5454e+00 +9.8476e-01 +2.8316e+00 +2.4963e+00 +2.0909e-01 +4.2509e+00 -3.8417e-01 +1.7101e+00 -4.6964e-01 +1.6722e+00
