% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.843451580e+03 +2.843451580e+03 +2.936391580e+03 +2.936391580e+03 +3.9246e+00 +4.0039e-01 -4.6652e+00 +1.6417e+00 +3.0217e+00 +4.6640e-01 -3.5786e+00 -2.7851e+00 +6.5318e-01 +8.2456e-01 +2.9888e+00 -3.8185e+00 -4.8235e+00 -4.7683e+00 +6.1909e-01 -1.8413e+00 -4.7236e+00 -3.5537e+00 -1.6447e+00 +4.8373e+00
2 +2.363943783e+03 +2.363943783e+03 +2.456883783e+03 +2.456883783e+03 +3.2515e+00 -2.9818e+00 +1.1245e+00 +3.1489e+00 -4.7997e+00 +4.8857e+00 -3.5950e+00 -1.3327e+00 -8.1275e-02 -3.7093e+00 +3.9973e+00 -3.4324e+00 -4.3980e+00 +2.2355e-02 +1.2989e+00 -4.4982e+00 -3.0463e+00 -3.0482e+00 -3.3421e+00 -3.7243e-01
3 +1.352486771e+03 +1.352486771e+03 +1.445426771e+03 +1.445426771e+03 -2.5499e+00 +3.9308e+00 -3.8888e-01 -3.2329e+00 +3.5927e+00 +2.1014e+00 +1.9792e+00 -2.9412e+00 +4.9245e+00 -2.9846e+00 -3.4768e+00 -1.9918e-01 -4.6668e-01 -1.6797e+00 -4.7685e+00 +1.1279e+00 +9.2432e-01 +1.9836e+00 +1.1715e+00 -3.1033e+00
25 +7.991939641e+02 +7.991939641e+02 +8.921339641e+02 +8.921339641e+02 -2.0924e+00 -9.9685e-04 +3.6159e+00 +3.0940e+00 +2.4149e+00 +6.3034e-01 +2.2712e+00 +1.4382e+00 +3.5121e+00 -1.4235e+00 +3.5085e+00 -3.0743e+00 +4.7679e+00 +1.0959e+00 -2.9532e+00 +2.7816e+00 +3.5998e+00 -7.1962e-01 +4.6037e+00 +7.7869e-01
281 +5.261900900e+02 +5.261900900e+02 +6.191300900e+02 +6.191300900e+02 -2.3943e+00 -2.4544e+00 -3.6239e+00 +4.4988e+00 +4.1996e+00 +3.6029e+00 +2.8220e+00 +2.9186e-02 -1.6156e+00 +4.5743e+00 -4.4674e+00 -1.5730e+00 -1.7984e+00 +4.0795e-01 +1.1891e+00 -5.9131e-01 +3.4199e+00 +2.5548e+00 +4.5678e+00 +1.4658e+00
815 +2.688549971e+02 +2.688549971e+02 +3.617949971e+02 +3.617949971e+02 +2.4782e+00 +3.6016e+00 +1.1172e+00 +2.3749e+00 -3.6328e+00 +1.9948e+00 -2.6325e+00 +9.6181e-01 +4.2230e+00 +1.6594e+00 +3.9419e+00 -3.7461e+00 -9.1997e-01 -3.4362e+00 -2.5299e-01 +2.8223e+00 +4.8613e+00 -2.5466e+00 +1.0948e+00 -3.0374e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.518765063e+03 +8.518765063e+03 +8.554115063e+03 +8.554115063e+03 -1.6738e+00 +2.5410e+00 -3.8275e+00 -3.7632e+00 -1.0921e+00 -3.3045e+00 +1.3389e+00 -2.8197e+00 +3.6974e+00 +2.2167e+00 -1.8146e+00 +5.4213e-01 -2.6157e+00 +4.4065e+00 +3.8875e+00 -1.2050e+00 -4.5466e+00 -3.6054e+00 -4.1240e+00 -1.9605e-01
2 +3.532249351e+03 +3.532249351e+03 +3.567599351e+03 +3.567599351e+03 +1.5579e+00 +1.8145e+00 +4.5221e+00 +2.1679e+00 -1.5883e+00 -3.9202e-01 -1.7313e+00 -4.0608e+00 -2.6625e+00 -4.3512e+00 -4.8418e+00 +1.0892e+00 +8.6191e-02 +5.9316e-01 +3.2461e+00 -4.3513e+00 +6.0072e-01 +8.0096e-01 -1.4401e+00 +3.9353e+00
14 +1.519275117e+03 +1.519275117e+03 +1.554625117e+03 +1.554625117e+03 -9.3090e-01 -1.0756e+00 +4.9887e+00 +9.4184e-01 +9.6967e-01 +1.2742e+00 +3.3545e+00 -3.4046e-01 +4.6904e+00 +4.0063e+00 -1.0897e+00 -4.7556e+00 +1.6619e+00 -2.8308e+00 +3.1000e+00 +1.5557e+00 +3.1039e+00 +9.0360e-01 +4.2974e+00 -2.1358e+00
191 +8.407172959e+02 +8.407172959e+02 +8.760672959e+02 +8.760672959e+02 +3.0700e+00 +1.4046e-01 +3.3862e+00 -9.2565e-01 -8.8708e-01 -3.4014e+00 +1.4268e+00 -4.2441e+00 -2.2880e+00 -3.9740e+00 -3.8426e-01 -1.7967e+00 +2.7348e+00 +2.7538e+00 -3.1164e+00 +4.3334e+00 +1.8132e+00 +4.6071e+00 -5.7901e-01 +1.7490e-01
574 +5.379610897e+02 +5.379610897e+02 +5.733110897e+02 +5.733110897e+02 +1.9832e+00 -1.2794e+00 +1.6891e+00 +4.9108e+00 -1.2168e+00 -3.2902e+00 -1.9428e+00 -1.6553e+00 +2.9840e+00 -1.8018e+00 +2.1885e+00 -3.8455e+00 -2.2026e+00 +1.6918e+00 -1.1002e+00 -2.3397e-01 +4.2620e+00 +4.2290e+00 +2.1039e+00 -1.2855e+00
3502 +3.803411223e+02 +3.803411223e+02 +4.156911223e+02 +4.156911223e+02 +3.3363e+00 -2.4340e+00 +4.6780e+00 +4.0980e+00 -2.8908e+00 -1.1102e+00 -3.9599e-03 +2.4624e+00 +3.1829e+00 -2.5178e+00 +3.8264e+00 -2.7829e+00 +3.7792e+00 -4.1092e-01 +2.8425e+00 +4.5417e+00 +4.6707e+00 -1.3162e+00 +2.3509e+00 -1.4871e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.239058994e+03 +1.239058994e+03 +1.242878994e+03 +1.242878994e+03 -1.8211e+00 +1.0034e+00 +2.7277e+00 -3.8997e+00 +2.6991e+00 -4.8664e-01 +3.6289e+00 +1.9589e+00 +3.4012e+00 -3.8832e+00 +1.8472e+00 +1.0823e+00 -1.6905e+00 +1.6878e+00 -1.7284e+00 -2.4777e-01 -3.5391e+00 -1.2660e+00 +4.5219e+00 -1.2323e+00
17 +9.343046749e+02 +9.343046749e+02 +9.381246749e+02 +9.381246749e+02 -3.6041e+00 -3.1091e+00 +1.7619e+00 +1.7490e+00 +2.3020e+00 -4.5450e+00 -3.9654e+00 +4.9741e+00 -4.6907e+00 -2.5715e+00 +5.0540e-01 -1.7350e+00 -3.3453e+00 -4.0859e+00 +4.5634e+00 -4.4068e+00 +3.8700e+00 +4.0746e+00 +4.6467e+00 -1.1705e+00
63 +6.186449616e+02 +6.186449616e+02 +6.224649616e+02 +6.224649616e+02 +4.5119e+00 -2.8166e+00 -3.8629e+00 -4.0276e+00 +2.0768e+00 -5.1447e-01 +3.8533e+00 -4.0570e+00 -1.6903e+00 -2.5956e+00 +6.9772e-01 -2.7118e+00 -3.2912e+00 -7.3487e-01 +3.3104e+00 +3.6187e+00 -4.8365e+00 -1.0225e+00 -2.9452e-01 +4.5462e+00
4590 +3.686531417e+02 +3.686531417e+02 +3.724731417e+02 +3.724731417e+02 +1.9837e+00 -2.2089e+00 +2.5792e-01 +2.0465e+00 +2.8262e+00 +4.2388e+00 -2.6981e+00 +1.4293e+00 -4.1447e+00 +1.8929e+00 +4.5568e+00 -9.3752e-01 +9.9192e-01 -3.4789e-03 +4.7080e-01 -2.5205e+00 -2.1688e+00 +2.3514e+00 +4.7758e+00 +3.6018e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.326016959e+03 +1.326016959e+03 +1.347766959e+03 +1.347766959e+03 +2.4280e+00 -6.0997e-01 +1.3031e-01 -8.0947e-01 -4.6076e-01 -4.3082e+00 +3.9809e+00 +4.6155e+00 +2.8418e+00 -8.6582e-01 +3.2766e+00 +7.1203e-01 -1.1641e-01 -3.1240e+00 +3.5747e+00 -1.9599e+00 +4.1427e+00 -4.7325e+00 -4.6872e+00 -1.9645e+00
7 +7.844487595e+02 +7.844487595e+02 +8.061987595e+02 +8.061987595e+02 +3.6625e+00 +5.9129e-01 -1.9951e+00 +1.8500e+00 +1.4771e+00 +3.3172e+00 +1.2625e+00 -1.8344e+00 +2.9194e-01 +1.1938e+00 +6.7536e-01 -1.4198e+00 +6.1980e-01 +4.4195e+00 -4.5819e+00 -2.1186e+00 +2.4525e+00 +3.0035e+00 -2.2882e+00 +2.2726e+00
