% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.523995561e+02 +1.523995561e+02 +2.550095561e+02 +2.550095561e+02 -3.8044e+00 -3.4766e+00 -1.2280e+00 +4.2976e+00 -4.1579e+00
4 +8.586533823e+01 +8.586533823e+01 +1.884753382e+02 +1.884753382e+02 -8.2569e-02 -8.4204e-01 +1.5321e+00 +3.9761e+00 -1.7865e+00
27 +5.930389460e+01 +5.930389460e+01 +1.619138946e+02 +1.619138946e+02 -8.5548e-01 +1.6607e+00 +5.7040e-01 +1.6465e+00 +9.2761e-01
849 +3.908062586e+01 +3.908062586e+01 +1.416906259e+02 +1.416906259e+02 +1.5302e+00 +1.3161e+00 -5.9993e-01 -6.0066e-01 -1.6376e+00
2281 +2.104491583e+01 +2.104491583e+01 +1.236549158e+02 +1.236549158e+02 +9.6960e-01 +1.7146e+00 -9.5777e-01 -7.4782e-01 -2.4639e+00
2838 +1.373475823e+01 +1.373475823e+01 +1.163447582e+02 +1.163447582e+02 +7.5836e-01 +1.5316e+00 -1.2664e+00 -1.5566e+00 -2.0115e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.099829027e+02 +1.099829027e+02 +2.032829027e+02 +2.032829027e+02 -4.4824e+00 +3.6930e+00 +1.8575e+00 -1.4788e+00 +4.7885e+00
2 +9.544063820e+01 +9.544063820e+01 +1.887406382e+02 +1.887406382e+02 -1.7416e+00 -3.2140e+00 +1.3474e+00 -6.2625e-01 -2.2029e+00
100 +5.882742626e+01 +5.882742626e+01 +1.521274263e+02 +1.521274263e+02 -4.0783e-01 +2.7514e+00 -3.7171e+00 +6.4325e-01 +3.7053e+00
571 +3.637710057e+01 +3.637710057e+01 +1.296771006e+02 +1.296771006e+02 -1.6117e+00 +1.7590e+00 -1.9982e+00 +4.0612e-01 +4.6903e-01
1251 +2.255365893e+01 +2.255365893e+01 +1.158536589e+02 +1.158536589e+02 -4.0312e-01 +8.3539e-01 -1.0785e+00 +1.4689e+00 +3.4462e+00
4202 +1.353560057e+01 +1.353560057e+01 +1.068356006e+02 +1.068356006e+02 -6.1467e-01 +7.5724e-01 -1.9118e+00 +1.4747e+00 +2.3147e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.114123325e+02 +1.114123325e+02 +1.250523325e+02 +1.250523325e+02 +1.1838e+00 +6.6197e-01 +2.4531e+00 +3.3649e+00 -1.0560e+00
2 +9.932011352e+01 +9.932011352e+01 +1.129601135e+02 +1.129601135e+02 -6.3519e-01 -4.4464e+00 +4.3917e-01 -1.9330e+00 -4.3563e+00
25 +4.952555507e+01 +4.952555507e+01 +6.316555507e+01 +6.316555507e+01 -3.4995e+00 -3.9793e-01 -1.6259e+00 +4.9609e-01 -6.9193e-01
100 +3.159927437e+01 +3.159927437e+01 +4.523927437e+01 +4.523927437e+01 -2.7094e+00 -3.2566e-01 +2.4852e-01 +2.0720e+00 -9.8357e-01
1174 +1.798144644e+01 +1.798144644e+01 +3.162144644e+01 +3.162144644e+01 -2.5896e+00 -1.7043e+00 -1.2664e+00 +1.6380e+00 -1.8806e+00
2235 +1.465374671e+01 +1.465374671e+01 +2.829374671e+01 +2.829374671e+01 -1.2087e+00 -7.8852e-01 -1.8979e+00 +5.6799e-01 -2.5592e+00
3612 +9.680774289e+00 +9.680774289e+00 +2.332077429e+01 +2.332077429e+01 -1.4027e+00 -5.2626e-01 -1.8284e+00 +1.6305e+00 -1.6495e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.493035648e+02 +1.493035648e+02 +3.441035648e+02 +3.441035648e+02 +1.5178e+00 -1.2327e+00 -3.3424e+00 +1.7693e-01 -4.3685e+00
5 +8.316085640e+01 +8.316085640e+01 +2.779608564e+02 +2.779608564e+02 +5.8578e-01 -2.3738e+00 -1.1002e+00 +1.0661e+00 +2.4210e+00
