% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.242540850e+02 +4.242540850e+02 +4.150440850e+02 +4.150440850e+02 -2.7990e+00 -3.5194e+00 -1.9974e-01 +3.7311e+00 -2.6230e-01 -1.4253e+00 -7.3122e-01 -1.7764e+00 +2.8123e+00 -2.9079e+00 +3.3963e+00 +3.2464e+00 +3.2372e+00 -4.0310e+00 +2.9315e+00 -4.4564e+00 +4.0249e+00 -4.6920e+00 +3.1654e+00 +2.3237e+00
2 +3.886493620e+02 +3.886493620e+02 +3.794393620e+02 +3.794393620e+02 +9.8216e-01 -2.9428e+00 +4.2350e+00 -3.6661e+00 -2.8089e+00 +2.0438e+00 -4.6786e-01 +3.8299e+00 -1.9528e+00 +8.7948e-01 -2.5348e+00 -2.1428e+00 -1.5705e+00 +3.7510e+00 -1.4506e+00 -2.9310e-01 -4.7656e+00 +1.5413e+00 -2.3676e+00 -3.3381e+00
94 +2.473235625e+02 +2.473235625e+02 +2.381135625e+02 +2.381135625e+02 +3.1187e+00 -4.8883e+00 +5.9998e-01 +4.5763e+00 -4.4401e+00 -4.4378e+00 +1.4425e+00 -2.5494e+00 +2.4595e+00 -2.7730e+00 +3.7063e+00 -4.5754e+00 +2.9788e+00 +5.5712e-02 -4.5901e+00 -3.2806e-01 +1.8711e+00 +2.1360e-01 -4.4026e+00 +3.7491e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.308206914e+02 +2.308206914e+02 +8.868106914e+02 +8.868106914e+02 -3.5039e-02 +4.3999e+00 +2.4925e-01 +3.3305e+00 -4.0780e+00 +3.9332e+00 +6.5911e-01 -2.2744e-01 +2.9633e+00 +3.1885e+00 +2.8779e+00 +3.0497e+00 -1.5993e+00 -1.5482e+00 +4.2705e+00 +4.1807e+00 -2.8910e+00 -2.1502e+00 +4.2036e+00 +4.3645e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.832130395e+02 +3.832130395e+02 +4.499230395e+02 +4.499230395e+02 -3.9329e+00 -4.7731e+00 +2.4699e+00 +3.0715e+00 +2.4244e-02 -2.2807e+00 -2.8305e+00 +8.8476e-01 -1.8469e-01 +4.5120e+00 +1.7087e+00 -1.9349e+00 -1.5776e-01 -3.3632e+00 +4.2944e-01 +8.3225e-01 +4.9852e+00 -3.3571e+00 -6.6962e-01 -3.0060e+00
71 +2.172994979e+02 +2.172994979e+02 +2.840094979e+02 +2.840094979e+02 -3.0895e+00 -4.6548e+00 -1.8694e+00 -4.9020e+00 -2.2579e+00 +1.1703e+00 -3.0239e+00 +5.1219e-01 +4.0646e+00 -3.3396e+00 -2.4840e+00 -1.4315e+00 +3.1767e+00 +4.9543e+00 +2.7609e+00 -3.3533e+00 -1.8130e+00 -9.0182e-01 -4.4874e+00 -4.1609e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.416149217e+02 +3.416149217e+02 +1.283284922e+03 +1.283284922e+03 -3.7259e+00 -4.9656e+00 +1.1549e+00 +3.8195e+00 -1.1866e+00 +1.1590e+00 +1.9983e+00 -1.3687e+00 -1.8663e+00 +2.0380e+00 +2.5815e+00 -4.9055e+00 -4.9159e+00 +4.5591e+00 +1.8608e+00 -2.4194e+00 -4.9324e+00 +3.0873e+00 +2.8078e+00 -1.4238e+00
222 +2.364758707e+02 +2.364758707e+02 +1.178145871e+03 +1.178145871e+03 +4.8989e+00 -3.4608e+00 -3.1563e+00 +1.8296e+00 -7.5017e-01 +2.8887e+00 +1.6547e+00 +1.7745e+00 +7.5247e-01 -1.1546e+00 +2.0100e+00 +3.3935e+00 -4.9368e+00 -4.1298e+00 -9.1952e-01 +1.4996e+00 -4.1668e+00 +3.5008e+00 +1.7000e+00 +3.4971e+00
3687 +1.496818103e+02 +1.496818103e+02 +1.091351810e+03 +1.091351810e+03 +1.4729e+00 -2.2114e+00 +4.0361e+00 +3.5008e+00 +3.0529e+00 -5.3892e-01 +4.9824e-01 -4.6022e+00 +4.3305e+00 +2.4712e+00 +4.1765e+00 +2.7205e-01 -4.4332e+00 -2.1034e+00 +4.8608e+00 +3.8401e+00 -3.8016e+00 +4.2152e+00 +4.3643e+00 +3.6033e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.898956762e+02 +2.898956762e+02 +2.524456762e+02 +2.524456762e+02 -5.1346e-02 -1.3148e+00 +4.4866e+00 -5.3798e-01 -4.4687e+00 +2.9525e+00 +2.2656e+00 -4.9650e+00 +1.9043e+00 -2.9805e+00 +3.1532e+00 +2.1694e+00 +1.3582e+00 +4.7723e+00 +3.0465e+00 +3.5823e+00 -8.7518e-01 -2.1171e+00 +2.0226e+00 -4.3309e+00
88 +2.268391720e+02 +2.268391720e+02 +1.893891720e+02 +1.893891720e+02 -3.8929e+00 +2.4298e+00 +4.1948e+00 -4.8052e+00 +3.9584e-01 -1.3559e+00 +4.6117e+00 +3.4394e+00 +4.7575e+00 -1.5939e+00 -4.4462e+00 +4.6761e+00 -3.3542e+00 -2.9958e+00 -3.5603e-01 -2.9050e+00 -4.8229e+00 +3.3854e+00 +4.3484e+00 -4.4729e+00
% function evaluation | noise-free fitness - Fopt (2.906200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.385141250e+02 +4.385141250e+02 +7.291341250e+02 +7.291341250e+02 +2.8796e+00 -1.6172e+00 -4.1942e+00 +3.8637e+00 -3.2465e+00 -2.6321e+00 +3.8666e+00 -4.0495e+00 -4.0949e+00 -8.4672e-01 +1.3523e+00 +3.9657e+00 -2.9844e+00 +1.0276e+00 +1.4264e+00 +1.9204e+00 -2.2679e+00 +3.7939e+00 +4.7537e+00 +4.8754e+00
2 +2.725905929e+02 +2.725905929e+02 +5.632105929e+02 +5.632105929e+02 -9.5688e-01 +4.3721e+00 -3.8365e+00 +4.5169e+00 -1.4055e+00 -2.4166e+00 +3.0220e+00 -4.6056e+00 +4.5458e+00 +3.4139e+00 -2.5622e+00 -1.1369e+00 -2.7185e+00 -2.5587e+00 -4.4682e+00 -1.6935e+00 +2.7628e+00 -2.4574e+00 +4.4134e+00 +1.3538e+00
8 +2.262052373e+02 +2.262052373e+02 +5.168252373e+02 +5.168252373e+02 +4.7843e+00 -1.7844e+00 -4.8455e+00 +2.3812e+00 -3.4275e+00 -8.7266e-01 +3.8100e+00 -3.0958e+00 -4.6011e+00 +4.2066e+00 -2.1166e+00 -4.6842e-01 -2.5398e+00 +2.4843e-01 -1.7502e+00 +1.9010e+00 +1.3443e+00 -2.7959e+00 +2.5099e+00 -4.3050e+00
% function evaluation | noise-free fitness - Fopt (-1.015300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.960685353e+02 +3.960685353e+02 +2.945385353e+02 +2.945385353e+02 -3.7820e+00 +4.2828e+00 +9.1753e-02 -2.7954e+00 +4.0337e+00 +4.9716e+00 +4.8959e+00 +2.6162e+00 +3.0912e-01 +4.7523e-01 -1.1196e+00 +2.8377e+00 -2.9439e+00 -4.3211e+00 +3.0410e+00 -1.6710e+00 -4.2359e+00 -1.9757e+00 -4.0571e+00 -2.1009e+00
47 +2.341558859e+02 +2.341558859e+02 +1.326258859e+02 +1.326258859e+02 -4.3209e+00 -1.9787e+00 -1.4321e+00 +1.1127e+00 +1.1512e+00 -4.4762e+00 +2.1617e+00 -4.3183e+00 +2.8742e+00 -6.5021e-01 +7.2103e-01 -4.2187e+00 -2.9172e+00 -4.9814e-01 +3.8445e+00 +4.7040e+00 -4.9808e+00 -4.4798e+00 +1.4980e+00 -3.1320e+00
% function evaluation | noise-free fitness - Fopt (3.019700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
