% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.909655500e+01 +6.909655500e+01 +5.215655500e+01 +5.215655500e+01 -1.5138e+00 -1.5409e+00 +3.0011e+00 +2.7133e+00 -4.7834e-01 +1.9980e-01 -1.2422e+00 +3.6894e+00 -4.5253e+00 -1.5636e+00 +1.8817e-01 +2.1365e-01 -8.4489e-02 -2.4819e+00 +1.4582e-01 -2.1189e+00 +1.2782e+00 -2.2401e+00 +1.7994e+00 +3.8717e+00
2 +3.479453729e+01 +3.479453729e+01 +1.785453729e+01 +1.785453729e+01 +4.7309e+00 +3.0209e+00 -7.9921e-01 +1.9944e+00 +2.7411e+00 +4.3647e+00 -3.1786e+00 +8.1249e-01 -2.9777e+00 -1.0294e+00 +1.0756e+00 -1.1880e+00 -2.9319e+00 -2.1486e+00 +3.1218e+00 +4.9329e+00 +2.1988e+00 +4.8818e+00 -2.4883e+00 +2.1827e+00
5 +2.360459172e+01 +2.360459172e+01 +6.664591717e+00 +6.664591717e+00 -4.3354e+00 +3.6370e-01 +7.4029e-03 -4.7034e+00 +4.1172e+00 -3.5102e+00 -1.8026e+00 +6.6430e-01 -1.1795e+00 -3.6407e+00 +1.0020e+00 -1.7076e+00 -3.8531e-01 -3.3181e+00 +1.6543e+00 +1.9064e+00 +9.2742e-01 +2.5076e+00 +3.4306e+00 -2.7405e+00
101 +1.187188751e+01 +1.187188751e+01 -5.068112493e+00 -5.068112493e+00 +7.2146e-02 +2.6446e+00 -3.2156e+00 -6.2946e-01 +6.1958e-01 -2.2527e-02 +3.8738e-01 +2.7451e+00 -3.9701e+00 -1.0134e+00 +1.0682e+00 +3.9169e+00 -4.2298e+00 +3.2476e+00 +1.9131e+00 +5.7522e-01 +4.4505e+00 +2.0675e+00 -1.3975e+00 +4.6171e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.780239327e+01 +6.780239327e+01 +8.661239327e+01 +8.661239327e+01 +4.5566e-01 +2.2203e+00 -3.2082e+00 +2.3402e+00 +3.0526e-01 +4.4281e+00 -4.8308e+00 -3.9383e+00 +1.5961e+00 +1.1463e+00 +1.7243e+00 +2.1166e+00 +2.5635e+00 -3.6051e+00 -3.1381e-01 +3.9854e+00 -8.0583e-01 -3.9187e+00 +2.5132e+00 +6.8348e-01
2 +3.927312700e+01 +3.927312700e+01 +5.808312700e+01 +5.808312700e+01 -2.6547e+00 +4.5085e+00 -2.9152e+00 -4.7148e+00 -9.6239e-01 -3.2758e+00 +3.2752e+00 -7.2242e-01 +1.3236e+00 +3.8596e+00 -4.2653e+00 -4.9171e+00 -1.9457e+00 +2.3252e+00 -4.0895e+00 -2.1060e+00 +2.6584e+00 -2.8584e+00 -3.1184e+00 +2.3479e+00
8 +2.279511702e+01 +2.279511702e+01 +4.160511702e+01 +4.160511702e+01 +1.6973e+00 +3.4872e+00 -9.2503e-01 -3.5893e+00 -4.5039e+00 -2.0698e+00 -3.5825e+00 +2.4753e+00 +3.2274e+00 +3.6515e+00 -5.0636e-02 -2.2800e+00 +1.1494e+00 +3.5802e+00 -1.5611e+00 +4.1171e+00 +3.2190e+00 +3.5000e+00 -4.7365e+00 +1.2162e+00
40 +9.244306818e+00 +9.244306818e+00 +2.805430682e+01 +2.805430682e+01 +3.3823e+00 +3.7522e+00 -3.4531e+00 -4.9347e+00 -2.2168e+00 -3.6871e+00 +3.5588e+00 +7.2475e-01 +2.8182e+00 +1.7810e+00 -3.0050e+00 +2.7917e+00 +9.4417e-01 +3.8594e+00 -4.3384e-01 -4.5591e+00 -3.0220e+00 +1.1668e+00 -1.3085e+00 +1.3064e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.596577182e+01 +1.596577182e+01 +2.891157718e+02 +2.891157718e+02 -1.6724e+00 +4.9685e+00 -4.2408e+00 +3.4968e+00 +1.9465e+00 -2.9206e+00 +4.8894e+00 -4.0642e+00 -4.2556e+00 +4.4237e+00 +2.6138e+00 +3.9031e-01 +3.0864e+00 +2.1478e+00 +7.4009e-02 -4.4503e+00 +2.5246e+00 +3.9365e+00 -4.7334e+00 -4.8869e+00
488 +1.282872218e+01 +1.282872218e+01 +2.859787222e+02 +2.859787222e+02 -3.5539e+00 +8.9003e-01 -5.2820e-01 -3.2068e+00 +7.6572e-01 -3.7480e+00 -2.0186e+00 -2.9929e+00 -4.9235e+00 +1.5006e+00 -2.5993e+00 -7.8342e-01 +8.5801e-01 +1.9037e+00 +2.2857e+00 -3.1476e+00 +4.8074e+00 -2.5134e+00 +2.9448e+00 -2.5815e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
