% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.940567563e+03 +5.940567563e+03 +5.478477563e+03 +5.478477563e+03 +4.3106e+00 -3.8876e+00 -2.1614e-01 +3.4362e-01 +4.6096e-01 -4.5107e+00 +6.2381e-01 +3.1898e+00 +4.1350e-01 -3.0567e+00 -1.3431e+00 +4.8266e+00 +4.2872e+00 +1.5994e-01 -1.9585e+00 -1.0806e+00 -2.6064e+00 -4.1091e-01 +4.1794e+00 -2.7538e+00
2 +1.623112840e+03 +1.623112840e+03 +1.161022840e+03 +1.161022840e+03 -3.4371e+00 -4.7349e+00 +4.9910e+00 +3.9215e+00 -3.1048e+00 -1.7921e+00 +1.3298e+00 -1.1691e+00 -4.0991e+00 +1.4971e+00 +4.9602e+00 -2.4856e+00 -3.1764e+00 -3.8627e+00 +2.0635e+00 -5.8775e-01 -4.3857e+00 +1.5569e+00 -4.4701e+00 +3.2003e+00
16 +1.419279021e+03 +1.419279021e+03 +9.571890214e+02 +9.571890214e+02 -2.4816e+00 +8.7194e-01 +6.5230e-01 -9.7962e-01 -2.0445e-01 -4.0401e-02 +3.9089e+00 +4.0582e+00 -1.0811e+00 +2.4380e+00 -9.6032e-02 -3.7209e+00 +1.1465e+00 +3.4976e+00 -1.0731e+00 -9.0217e-01 -3.0396e+00 +3.8398e+00 -1.9348e+00 -2.3847e+00
32 +8.195517786e+02 +8.195517786e+02 +3.574617786e+02 +3.574617786e+02 -4.2320e+00 -2.0531e+00 +3.3431e+00 -8.9907e-01 +4.0448e+00 +1.0841e+00 -2.9181e+00 +1.1656e+00 +4.9699e+00 -2.4193e+00 +3.3450e-01 -4.5989e+00 +1.8601e+00 -6.4330e-01 -2.6106e+00 -6.5899e-01 -3.2897e+00 +2.7356e+00 -1.4637e+00 +4.2274e+00
865 +5.932256852e+02 +5.932256852e+02 +1.311356852e+02 +1.311356852e+02 +4.6994e+00 +9.3806e-01 +4.6940e+00 -2.5775e+00 +4.0719e+00 -1.5118e+00 -3.8645e-01 +1.8358e-01 -1.9614e+00 -1.5138e+00 -1.5055e+00 -3.4601e-01 -5.2572e-01 -3.9714e+00 +8.3083e-01 -1.6111e+00 +1.0334e+00 +2.6314e+00 -3.0664e+00 +3.6061e+00
1705 +3.552607543e+02 +3.552607543e+02 -1.068292457e+02 -1.068292457e+02 -2.4816e+00 +9.3818e-01 +4.6940e+00 -8.7211e-01 +4.2557e+00 +2.1044e+00 +1.2758e+00 +3.7004e-01 +1.5670e+00 -2.9023e+00 -2.2026e+00 -4.5989e+00 +1.8601e+00 -4.5183e+00 -1.1886e+00 -3.3462e+00 -1.8490e+00 +2.6314e+00 -3.0664e+00 +3.6056e+00
2937 +2.446215793e+02 +2.446215793e+02 -2.174684207e+02 -2.174684207e+02 -1.7573e+00 -2.7806e+00 +4.6940e+00 -8.7235e-01 +3.7740e+00 +4.7545e+00 +2.3795e+00 +1.4312e+00 +3.4736e+00 -1.4770e-01 -4.9049e+00 -2.7726e+00 -7.2872e-01 -2.4184e+00 -7.9911e-01 -3.9983e+00 -1.0617e+00 +2.6314e+00 -3.0664e+00 +1.4752e+00
4645 +1.370411806e+02 +1.370411806e+02 -3.250488194e+02 -3.250488194e+02 -4.2320e+00 +2.1358e+00 +2.3583e+00 -8.6845e-01 +3.7739e+00 +2.1044e+00 +2.6642e+00 +1.3700e+00 +1.0671e+00 -1.4575e-01 -4.9362e+00 -2.7726e+00 -7.2872e-01 -2.4184e+00 -1.4391e+00 -3.8736e+00 -1.0617e+00 +2.6314e+00 -3.0664e+00 +1.2213e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.025037320e+03 +1.025037320e+03 +1.102697320e+03 +1.102697320e+03 -1.2996e+00 +3.3880e+00 -2.9973e-01 -2.3980e+00 -1.2211e-01 +1.1687e+00 -9.1986e-01 -4.0401e+00 +3.4923e+00 -1.1329e+00 -9.2278e-01 +3.4449e+00 +7.8298e-02 +1.5709e+00 -5.6090e-01 -3.0798e+00 -4.4841e+00 -8.9834e-01 +1.5347e+00 -1.1825e+00
6 +7.899198031e+02 +7.899198031e+02 +8.675798031e+02 +8.675798031e+02 -3.6942e+00 -4.2069e+00 -1.3478e+00 -1.7613e+00 -5.3817e-01 +4.1085e+00 +2.2072e+00 -2.5935e+00 +3.0032e+00 +1.3812e+00 -1.5938e-01 +2.5323e+00 +9.9796e-01 -4.1344e+00 -2.8708e+00 -1.1906e+00 -8.5726e-01 -2.7586e+00 +4.6889e+00 -1.7358e+00
268 +5.399997883e+02 +5.399997883e+02 +6.176597883e+02 +6.176597883e+02 -1.1229e+00 +1.2424e+00 +2.2248e+00 +1.2513e+00 -2.7282e+00 +2.7985e-01 +4.6898e+00 +4.6907e-01 +3.6082e+00 -2.8246e+00 -2.7586e+00 -3.5108e+00 +1.4353e+00 -4.3884e+00 -3.2558e+00 +5.3994e-01 -4.0120e-01 -4.3887e+00 +2.1378e+00 -2.4475e+00
853 +3.150734125e+02 +3.150734125e+02 +3.927334125e+02 +3.927334125e+02 -1.0917e+00 +1.2424e+00 +2.2248e+00 +1.2513e+00 -2.7282e+00 +2.7985e-01 +5.4176e-01 -2.4600e+00 -5.4594e-01 -3.6666e+00 +4.4057e-01 +1.0935e+00 -2.1912e+00 -2.4014e+00 -3.6726e+00 +5.3994e-01 -4.0095e-01 -4.3887e+00 +3.1378e+00 -2.4475e+00
1665 +2.186666477e+02 +2.186666477e+02 +2.963266477e+02 +2.963266477e+02 +1.2335e+00 +2.0742e+00 +1.2082e+00 +4.2102e+00 -2.0429e+00 +2.7985e-01 +5.4176e-01 -2.4600e+00 -5.4594e-01 -3.6666e+00 +4.3156e+00 +1.0935e+00 -2.1912e+00 -2.4014e+00 -3.7351e+00 +5.3994e-01 -4.0095e-01 -2.3535e+00 +2.4424e+00 -3.2961e+00
3145 +1.571101456e+02 +1.571101456e+02 +2.347701456e+02 +2.347701456e+02 +1.2257e+00 +2.0742e+00 +1.2082e+00 +4.2102e+00 -2.7282e+00 +2.7985e-01 +5.4176e-01 -5.8772e-01 -5.1469e-01 -3.6646e+00 +1.8599e+00 -1.1783e+00 +7.7395e-01 -3.4568e+00 -4.0202e+00 +5.4189e-01 -1.0987e+00 -2.3535e+00 +2.4424e+00 -2.4475e+00
4966 +9.729443726e+01 +9.729443726e+01 +1.749544373e+02 +1.749544373e+02 +2.3257e-01 +2.0742e+00 -1.2085e+00 +4.2102e+00 -2.6032e+00 +2.7985e-01 +5.4175e-01 +1.2439e+00 -5.4594e-01 -3.6666e+00 +1.8599e+00 -1.1783e+00 +2.7395e-01 -4.0534e-01 -3.6726e+00 +9.7112e-01 +9.8676e-02 -2.3535e+00 +2.4426e+00 -3.0617e+00
