% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.639168010e+06 +2.639168010e+06 +2.639203910e+06 +2.639203910e+06 -2.6677e+00 -2.6786e+00 -3.4475e+00 -4.1087e+00 +1.5770e+00 +5.7148e-01 -1.3241e+00 +1.8412e+00 +1.4045e-01 -1.9465e+00 -1.8589e+00 -2.1284e+00 +2.7302e+00 +4.0894e+00 -2.8706e+00 +1.7641e+00 -4.2592e+00 -3.7694e+00 -2.3190e+00 +3.8665e+00
2 +2.057678381e+06 +2.057678381e+06 +2.057714281e+06 +2.057714281e+06 -4.4079e+00 +2.6759e+00 +4.4015e+00 -1.6396e+00 +4.8060e+00 +4.7991e+00 +3.2046e+00 +2.3354e+00 +1.7379e+00 +2.6771e+00 -4.5474e-01 -3.6216e+00 -1.9444e+00 -1.5788e+00 +5.0195e-01 +1.9031e+00 +3.6296e+00 -3.0130e+00 -2.3220e+00 -4.3693e+00
3 +1.402255931e+06 +1.402255931e+06 +1.402291831e+06 +1.402291831e+06 -2.3254e+00 +7.2425e-01 -1.9403e+00 -4.0939e+00 -1.1020e+00 -4.2436e+00 -3.5847e+00 +4.0827e+00 +3.1712e+00 +4.7679e+00 +2.8131e+00 -4.2574e+00 +3.1729e-01 -4.9817e+00 +4.9614e+00 -3.0778e+00 -2.0586e+00 +4.0701e+00 -4.6340e+00 -1.2732e+00
24 +7.863706826e+05 +7.863706826e+05 +7.864065826e+05 +7.864065826e+05 +7.0644e+00 +6.1021e+00 -1.6258e+00 -3.9037e+00 -3.1037e+00 -6.3080e+00 +3.7127e+00 +2.6923e+00 +3.4212e+00 +2.7700e+00 -4.3196e+00 -4.5455e+00 -2.0268e+00 +3.0501e+00 +4.0078e+00 -1.2726e+00 -2.3081e+00 +7.2924e+00 -1.1286e+00 -1.3611e+00
42 +5.843470800e+05 +5.843470800e+05 +5.843829800e+05 +5.843829800e+05 +8.2972e+00 +7.3229e+00 -2.0062e+00 -1.4832e+00 +6.8963e-01 -9.2072e+00 +3.7027e+00 +1.1152e+00 +4.3742e+00 +4.5955e+00 -4.4680e+00 -4.1180e+00 -2.4824e+00 +3.7004e+00 +4.7045e+00 -1.9481e+00 -2.0486e+00 +8.0043e+00 -2.0303e+00 -3.2505e+00
125 +3.163336617e+05 +3.163336617e+05 +3.163695617e+05 +3.163695617e+05 +1.3324e+00 +1.6810e+00 -5.1229e-01 +4.4211e+00 +3.6854e-01 -4.4308e+00 -1.5907e+00 -2.7871e-01 +8.5413e-01 +1.0220e+00 -9.9254e-01 -6.4909e-03 -4.5930e-01 -9.1588e-01 +4.5773e-01 -3.5576e+00 +2.1948e+00 +1.7366e+00 -1.1969e+00 -3.8757e+00
272 +2.154167138e+05 +2.154167138e+05 +2.154526138e+05 +2.154526138e+05 +2.2827e+00 +1.3787e+00 -1.3513e+00 +1.7400e+00 -1.9848e+00 -7.3365e+00 -1.2843e+00 +8.3140e-01 +5.8723e-01 +1.4232e-02 -4.7373e+00 -1.1473e+00 +4.1027e-01 -3.0771e-01 +1.2512e+00 -4.5052e+00 -2.6323e+00 +5.9506e+00 -2.1047e+00 -3.0337e+00
421 +1.311915190e+05 +1.311915190e+05 +1.312274190e+05 +1.312274190e+05 +3.7745e+00 +2.2297e+00 +8.3157e-01 +1.1439e+00 -4.2453e+00 -7.4387e+00 -3.1845e-01 -2.9275e-01 -5.7369e-01 -9.0115e-02 -7.2012e+00 -1.3831e+00 +9.2442e-01 -7.4306e-01 +3.1042e+00 -4.7459e+00 -1.6138e+00 +5.1846e+00 -5.6668e-01 -2.9626e+00
502 +8.460556536e+04 +8.460556536e+04 +8.464146536e+04 +8.464146536e+04 +4.6750e+00 +2.0867e+00 +2.2710e+00 +4.6837e+00 -3.2115e+00 -6.3055e+00 -1.9523e+00 -5.8132e-01 -1.0121e+00 -2.9117e-01 -5.4184e+00 +6.3849e-01 +1.2705e+00 -1.2823e+00 +2.2206e+00 -5.0073e+00 +4.3967e-01 +5.5264e+00 -6.3877e-01 -3.9118e+00
683 +6.297574359e+04 +6.297574359e+04 +6.301164359e+04 +6.301164359e+04 +3.4808e+00 +1.6178e+00 +2.0125e+00 +4.6636e+00 -3.0591e+00 -4.4076e+00 -1.8194e+00 -9.2916e-01 -1.3833e+00 -4.0795e-01 -4.5195e+00 +9.6790e-01 +9.0868e-01 -1.5378e+00 +2.1449e+00 -3.8940e+00 +6.0409e-01 +4.4001e+00 -2.7716e-01 -3.7557e+00
1182 +3.671463267e+04 +3.671463267e+04 +3.675053267e+04 +3.675053267e+04 +3.4747e+00 +2.7687e+00 +2.2018e+00 +5.5784e+00 -3.7532e+00 -5.9788e+00 -2.0423e+00 -1.0087e+00 -1.2699e+00 -6.5872e-01 -4.9661e+00 -1.7667e-01 +2.2972e-02 -2.4517e+00 +2.3771e+00 -4.9230e+00 +5.4843e-01 +5.2644e+00 +6.2560e-02 -4.4768e+00
1444 +2.155133327e+04 +2.155133327e+04 +2.158723327e+04 +2.158723327e+04 +1.3955e+00 +3.4515e+00 +3.6267e+00 +5.0420e+00 -7.7899e+00 -6.7422e+00 -1.8716e+00 -1.1809e+00 -2.9686e+00 -2.4478e+00 -7.4177e+00 -1.7213e+00 +2.3534e-01 -5.1982e+00 +3.0130e+00 -4.7457e+00 -1.0418e+00 +5.1453e+00 +1.1415e-01 -4.8188e+00
1521 +1.531716628e+04 +1.531716628e+04 +1.535306628e+04 +1.535306628e+04 +1.7043e+00 +4.2709e+00 +3.4880e+00 +5.7828e+00 -7.2098e+00 -8.8155e+00 -2.3857e+00 -1.3088e+00 -2.3369e+00 -2.5411e+00 -7.6267e+00 -1.9687e+00 -4.9349e-01 -5.1848e+00 +2.7930e+00 -5.6535e+00 -1.3500e+00 +5.6384e+00 +2.9635e-01 -5.0472e+00
1602 +8.296245252e+03 +8.296245252e+03 +8.332145252e+03 +8.332145252e+03 +1.0847e+00 +4.3384e+00 +3.7204e+00 +5.7842e+00 -8.5351e+00 -9.2632e+00 -2.6573e+00 -1.4721e+00 -2.5880e+00 -3.2184e+00 -8.0531e+00 -2.2468e+00 -6.5449e-01 -5.9214e+00 +2.7163e+00 -5.6851e+00 -2.2403e+00 +5.6541e+00 +8.9330e-02 -5.2396e+00
