% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.596364348e+05 +3.596364348e+05 +3.597602648e+05 +3.597602648e+05 +4.0221e+00 +3.5425e+00 +1.5697e+00 -4.4081e+00 -1.6904e+00 +1.6847e+00 -1.0853e+00 -3.6119e+00 +2.9799e-02 +6.1067e-01 -1.8691e+00 -4.9538e+00 +3.4528e+00 -1.8035e+00 -1.9106e+00 +4.8315e+00 +2.7214e+00 +7.6963e-01 +4.5782e+00 +1.9789e+00
5 +2.388675903e+05 +2.388675903e+05 +2.389914203e+05 +2.389914203e+05 +7.2592e-01 +2.8503e+00 -8.5801e-01 -7.5896e-01 -8.8528e-01 -6.4154e-01 +1.2522e+00 -2.9224e+00 +1.9162e+00 -1.9298e+00 +3.4065e+00 +1.5119e+00 +1.7667e+00 -6.8940e-02 -4.2555e+00 +3.5025e+00 +4.9109e+00 +1.0994e+00 -1.5597e+00 +3.8832e+00
15 +1.228507281e+05 +1.228507281e+05 +1.229745581e+05 +1.229745581e+05 +9.6537e-01 -1.3354e+00 -1.7049e+00 -3.5587e+00 +3.9795e+00 +2.7455e-01 +2.4180e+00 +1.3872e+00 +2.5553e+00 -4.3081e+00 +1.6716e+00 +4.5455e+00 +3.3151e+00 -2.5956e+00 -3.9635e+00 +1.3719e+00 -2.2338e-01 -8.7330e-01 +4.0854e+00 -2.1026e-01
85 +9.038200161e+04 +9.038200161e+04 +9.050583161e+04 +9.050583161e+04 -2.1566e+00 -1.1768e-02 -3.0714e+00 +2.7271e+00 -2.3361e+00 -1.0109e+00 +1.9725e+00 -6.2206e-01 -7.0080e-01 +3.4010e+00 -1.1511e+00 -3.5162e+00 +2.0756e+00 +2.6119e-02 -1.1710e+00 +1.1008e+00 +2.5688e+00 +2.2057e+00 +7.9150e-01 -2.9296e+00
1012 +6.069600530e+04 +6.069600530e+04 +6.081983530e+04 +6.081983530e+04 +1.4162e+00 -8.4753e-01 +1.6824e+00 -1.3333e+00 -2.5116e+00 -1.8696e+00 +2.7244e-01 -1.5790e-01 -5.0257e-01 -4.1323e+00 +1.7363e+00 -3.8376e+00 +5.3484e-01 -3.7220e+00 -3.1708e+00 +2.2890e+00 +3.0901e-01 +2.2453e-01 +7.2894e-01 -3.4178e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.011531638e+05 +2.011531638e+05 +2.012006738e+05 +2.012006738e+05 +4.0789e-01 -3.2166e+00 +3.0972e+00 -4.5681e-01 -3.3884e+00 -9.0361e-01 -1.5538e+00 -1.0866e+00 +1.9312e+00 -2.1627e+00 +4.3054e+00 -3.8473e+00 +3.9705e+00 +1.6232e-01 -2.6213e+00 +7.7773e-02 -1.4649e+00 +3.4533e+00 +3.6532e+00 +2.3322e+00
14 +1.456984857e+05 +1.456984857e+05 +1.457459957e+05 +1.457459957e+05 +2.2227e+00 -5.8249e-01 +6.5756e-01 +2.4969e+00 -9.4295e-01 -4.0854e+00 -3.5384e+00 -2.3831e+00 -3.6133e+00 -1.2186e+00 +7.2637e-01 -1.4732e+00 -4.5114e+00 +2.0627e-01 +6.1473e-01 +9.1016e-01 +1.2904e+00 +3.1919e+00 -1.9404e+00 +2.2882e-01
203 +9.297229693e+04 +9.297229693e+04 +9.301980693e+04 +9.301980693e+04 -1.6724e+00 +2.2390e+00 -2.0879e+00 -3.2463e+00 +1.6436e+00 +9.8095e-01 +4.1058e+00 -1.7047e+00 +1.5581e+00 +1.4609e+00 -1.9215e+00 +1.7115e+00 -1.8828e+00 +3.3818e+00 +1.8675e+00 +2.3767e+00 -2.7236e+00 +1.2208e+00 -2.0466e-02 -1.6901e-02
710 +5.349450565e+04 +5.349450565e+04 +5.354201565e+04 +5.354201565e+04 +1.1875e+00 +2.7842e+00 -4.8460e-01 +6.6014e-01 +9.9508e-01 -4.4909e+00 -1.0128e+00 +2.5557e+00 +4.0587e+00 -8.1227e-01 -4.7885e-01 -1.3824e+00 -3.4476e-02 +1.4041e+00 +2.1671e+00 -1.6421e+00 -1.7946e+00 +1.1123e+00 -2.8948e+00 +2.8262e+00
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.002459486e+05 +5.002459486e+05 +5.003012886e+05 +5.003012886e+05 -3.0635e+00 -2.7469e+00 +3.4767e+00 -4.5830e+00 +1.6447e+00 -7.3029e-01 +4.1414e+00 -2.1663e+00 +2.0886e+00 -3.3493e+00 +2.5164e+00 -9.9349e-01 +1.4225e-01 -2.9781e+00 +2.9079e+00 -2.3224e+00 +9.9922e-01 -3.1058e+00 +4.1644e+00 +2.5833e+00
2 +1.634573818e+05 +1.634573818e+05 +1.635127218e+05 +1.635127218e+05 +1.1228e+00 +2.9799e+00 -2.7867e+00 +1.1041e-01 -3.1045e+00 -3.6488e+00 -1.3755e+00 -4.0142e+00 +7.4937e-01 -1.3843e+00 +6.2469e-01 -4.9499e+00 -8.4818e-01 -1.6297e+00 +1.8862e+00 -1.0226e+00 -4.7243e+00 -5.8366e-01 -3.8575e+00 -1.5989e+00
30 +1.490539752e+05 +1.490539752e+05 +1.491093152e+05 +1.491093152e+05 -4.8805e+00 +2.8492e-01 -1.6741e+00 +4.0716e-01 +9.7440e-01 -9.7866e-01 -2.0718e+00 -2.5782e+00 -1.0809e+00 -3.4782e+00 +3.5070e+00 +3.0677e+00 -3.7453e+00 +4.4186e+00 +1.3748e+00 -2.1257e+00 -3.0976e+00 +1.2366e+00 -2.1123e+00 -1.0341e+00
128 +8.596895547e+04 +8.596895547e+04 +8.602429547e+04 +8.602429547e+04 +3.4614e+00 -3.8723e+00 +1.9428e+00 +1.0292e+00 -1.0418e+00 +5.7413e-01 +3.3192e-01 -2.4114e+00 -4.1963e+00 -1.3784e+00 +6.3113e-01 -1.1667e+00 -7.7335e-01 -1.8192e-01 +3.9655e-01 -2.3888e+00 +1.3914e+00 -1.2458e+00 -2.4585e+00 +3.2074e+00
446 +4.709309385e+04 +4.709309385e+04 +4.714843385e+04 +4.714843385e+04 -8.9460e-01 -3.1056e+00 -2.7876e+00 -2.1534e+00 +7.8620e-01 +2.4501e+00 +4.0952e-01 +6.8706e-01 -1.1070e+00 -2.4347e+00 -2.4098e+00 +2.3103e+00 -7.4091e-01 +3.8107e-01 -2.1011e-01 +1.3710e+00 +2.4311e-01 -4.6269e+00 +4.6646e+00 -3.7746e+00
4040 +3.115408195e+04 +3.115408195e+04 +3.120942195e+04 +3.120942195e+04 +1.3966e+00 +2.0427e+00 -4.3013e-01 -1.5608e+00 -8.6322e-01 +2.1108e+00 -1.4865e-01 +4.0446e-01 -1.4826e+00 +3.6867e+00 -1.7319e+00 +1.2658e+00 +2.2920e+00 -2.3223e+00 +5.5353e-01 +6.5096e-01 +1.9082e+00 -3.1287e+00 +2.9951e+00 -2.4750e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.794802630e+05 +1.794802630e+05 +1.793899330e+05 +1.793899330e+05 +2.1269e+00 +3.6946e+00 -1.5223e+00 -3.2166e+00 -1.1415e+00 +1.2966e+00 -2.8167e+00 +2.4321e+00 -4.0541e+00 +1.8374e+00 -4.3004e+00 +2.3340e+00 +8.5465e-01 -1.9156e+00 -3.4793e+00 -2.6180e-01 +3.9546e+00 +1.2618e+00 -3.5832e+00 +1.5778e+00
36 +1.377857643e+05 +1.377857643e+05 +1.376954343e+05 +1.376954343e+05 +1.4677e+00 -6.1504e-01 -1.4945e+00 -4.4279e+00 +3.0012e+00 +2.1152e+00 -7.2261e-01 -4.6004e-01 +3.0908e+00 +3.8817e+00 -2.7948e+00 -3.1567e+00 -1.5360e+00 +1.1409e-01 +3.5363e+00 -2.6813e+00 +2.8951e+00 +6.3727e-01 -2.0022e+00 +2.7422e-02
228 +6.918769427e+04 +6.918769427e+04 +6.909736427e+04 +6.909736427e+04 -3.1563e+00 -2.7594e+00 +2.6473e+00 +4.9072e-01 -1.3386e+00 +2.9352e+00 +3.3804e-01 +1.6680e+00 -2.2860e+00 -5.4156e-01 -6.2376e-01 +1.9899e+00 +5.6437e-01 +2.7214e+00 +7.3163e-01 +1.4081e+00 +1.0481e+00 +2.4284e+00 +3.4096e-01 +1.3210e+00
578 +4.882715841e+04 +4.882715841e+04 +4.873682841e+04 +4.873682841e+04 +1.2792e+00 -7.4650e-01 +4.3701e-01 +1.0681e+00 +2.4491e+00 +4.1356e+00 -8.4043e-01 -1.4708e+00 -3.6370e+00 +1.6738e+00 -7.7671e-01 -4.7787e-01 -3.5883e+00 +1.3772e+00 +3.2092e+00 +7.2755e-01 +2.6455e+00 -9.0801e-01 -6.5954e-01 -2.0047e+00
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.652353769e+05 +2.652353769e+05 +2.653009869e+05 +2.653009869e+05 +4.9883e+00 +3.8071e+00 +1.0226e+00 +1.4907e-03 +1.9332e+00 -1.8952e+00 +1.4674e+00 +5.3028e-01 -3.9834e+00 -3.5149e-01 +2.0059e+00 +2.4663e-01 -1.0189e+00 +4.4923e+00 +8.2838e-01 +2.7275e+00 -3.3747e+00 -4.4907e-01 +6.5210e-01 +3.0730e+00
4 +1.372448868e+05 +1.372448868e+05 +1.373104968e+05 +1.373104968e+05 +1.3739e+00 +2.9891e+00 +3.2426e+00 -7.4368e-01 -3.9480e+00 +1.8832e+00 -5.1826e-01 +4.3407e+00 +3.8123e+00 +5.2459e-01 +4.0273e-01 -7.3326e-01 -4.4729e+00 +1.9795e+00 -1.7092e-01 +3.8487e+00 +2.4401e+00 -1.5215e+00 +1.0279e-01 -8.3313e-01
60 +7.903261525e+04 +7.903261525e+04 +7.909822525e+04 +7.909822525e+04 -4.0042e+00 +8.4588e-01 -4.4366e+00 -4.1040e-01 -1.1613e+00 -3.1530e+00 +3.0560e-01 +2.6745e-01 +8.0308e-01 +1.9409e+00 +2.3789e+00 -1.4562e+00 +3.2330e+00 +3.1227e-01 -2.0346e+00 -2.6595e+00 +3.3671e+00 -5.3728e-01 -1.6067e+00 -1.3297e+00
105 +6.058580002e+04 +6.058580002e+04 +6.065141002e+04 +6.065141002e+04 +1.4835e+00 +3.6471e+00 -2.2419e+00 -3.0191e-02 +1.5882e+00 -9.0717e-01 -1.2799e+00 +3.8747e+00 +1.1805e+00 +1.2117e+00 +1.7141e+00 -3.7840e-01 -2.1636e+00 -2.3906e+00 +2.0711e+00 +3.5071e+00 +4.4213e-01 -5.0898e-01 -1.1030e+00 +3.5805e-01
654 +2.390031374e+04 +2.390031374e+04 +2.396592374e+04 +2.396592374e+04 -3.8581e+00 +2.8432e+00 -3.2757e+00 +1.4521e+00 +4.9053e+00 +3.9882e-01 -2.7067e+00 -3.3742e+00 -2.2425e+00 -1.0777e+00 +4.6551e+00 -1.9456e+00 +7.9101e-01 -2.8189e+00 -3.6498e-01 -4.3335e-01 -4.8830e-01 -1.2734e+00 -1.4625e+00 -1.9023e+00
% function evaluation | noise-free fitness - Fopt (-2.900800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.740277735e+05 +4.740277735e+05 +4.737376935e+05 +4.737376935e+05 -1.3262e-01 +1.9789e+00 -4.0023e+00 -1.1873e+00 -4.4614e+00 -2.6262e-01 +3.1970e+00 -1.1747e+00 -3.2875e+00 -4.3760e+00 -2.8127e+00 -2.4310e+00 -4.1944e+00 +4.8074e+00 +2.0498e+00 -3.6146e+00 +4.1774e+00 +4.7378e+00 -4.0773e+00 -4.8823e+00
3 +2.668415506e+05 +2.668415506e+05 +2.665514706e+05 +2.665514706e+05 +6.6975e-01 +2.3070e+00 -1.5828e+00 -9.4870e-01 +2.9464e+00 -2.2642e+00 -2.5138e+00 -3.0574e-01 -3.0958e+00 -1.9944e+00 +1.2424e+00 -3.5826e+00 +4.3116e+00 -3.1596e+00 +3.8091e+00 +2.9111e+00 -2.5185e+00 +2.5306e+00 -3.0991e+00 +2.9326e+00
7 +1.300387963e+05 +1.300387963e+05 +1.297487163e+05 +1.297487163e+05 +2.4155e+00 +3.4253e+00 +3.8573e+00 -3.8413e+00 +2.5805e-01 +1.0561e-01 +4.7555e+00 +2.4505e+00 -2.4009e+00 +1.7324e+00 +3.0420e+00 -3.2187e+00 -3.4245e+00 -1.4707e+00 +3.6034e+00 +1.9086e+00 +2.7496e+00 +2.2343e-01 -3.7485e+00 +4.8408e+00
28 +3.927656158e+04 +3.927656158e+04 +3.898648158e+04 +3.898648158e+04 +3.2156e-01 +3.8346e+00 +2.2502e+00 -1.1519e+00 -4.7182e+00 -4.5084e-01 -2.3958e+00 -9.6592e-01 -4.1418e+00 +2.7906e-01 +7.5839e-01 -2.7435e+00 -5.4196e-01 -1.1897e+00 -7.2553e-01 -8.6144e-01 -7.9923e-01 -1.6246e-01 -2.8450e-01 +4.1436e+00
% function evaluation | noise-free fitness - Fopt (2.510000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.055050575e+05 +2.055050575e+05 +2.055301575e+05 +2.055301575e+05 -2.3749e+00 +1.3227e+00 +1.7219e+00 -4.5611e+00 +1.7615e+00 +4.2118e-02 +2.2495e+00 +2.6746e+00 +1.3700e+00 +1.5811e+00 -3.6876e+00 -3.0222e+00 -7.0466e-01 +2.9435e+00 -4.4331e+00 +5.3985e-01 +1.2466e+00 +4.4135e+00 +1.2127e+00 -2.6431e+00
41 +1.530251769e+05 +1.530251769e+05 +1.530502769e+05 +1.530502769e+05 +3.7318e-02 -1.5825e-01 +2.2507e+00 +1.4689e+00 -2.1113e-01 +6.2663e-01 +2.9457e+00 +5.5679e-01 -3.3352e-01 -2.7581e-01 -7.6301e-02 -4.4564e+00 +6.5116e-01 -1.4187e+00 +1.6655e+00 -4.7815e+00 -3.5121e+00 +2.0635e+00 +2.9057e+00 -2.1899e+00
196 +8.914640264e+04 +8.914640264e+04 +8.917150264e+04 +8.917150264e+04 -1.7522e+00 -1.8651e-01 -5.5475e-01 -3.1880e+00 -1.3788e+00 -5.8212e-01 -3.9528e+00 -2.8125e+00 -1.3879e+00 -2.2088e+00 +9.5986e-01 -3.6720e+00 -2.8732e+00 +9.6627e-01 +1.2222e+00 +1.6368e+00 -2.4369e+00 -2.9782e-01 -2.0196e+00 -4.0031e+00
201 +6.062761719e+04 +6.062761719e+04 +6.065271719e+04 +6.065271719e+04 -2.2290e+00 +1.0724e+00 -2.2195e+00 +1.8300e+00 -1.7121e+00 -5.8745e-01 -1.6571e+00 +2.7726e+00 -3.8570e+00 +2.3462e-01 +3.3652e+00 +1.4676e+00 -3.2795e+00 +2.5000e+00 -2.2933e+00 +8.0934e-02 -5.2565e-01 +5.8278e-01 +2.9608e+00 -3.2596e+00
1129 +3.596341470e+04 +3.596341470e+04 +3.598851470e+04 +3.598851470e+04 +2.2798e+00 -5.3564e-01 -1.2842e-01 +2.3734e+00 +3.9656e+00 +7.6539e-01 +2.4175e+00 -2.1346e+00 -9.4361e-01 -5.6075e-02 +3.6375e+00 -1.6058e+00 +7.0569e-03 -3.1522e-01 +2.0957e+00 -4.5867e-01 -4.5175e+00 -5.2494e-01 +6.8257e-01 +1.1871e+00
% function evaluation | noise-free fitness - Fopt (-8.756000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.763581574e+05 +2.763581574e+05 +2.762705974e+05 +2.762705974e+05 +8.6734e-01 +3.7788e+00 +5.8531e-01 +4.8998e+00 -2.8942e+00 -1.3315e+00 -5.9081e-01 +2.4954e+00 +7.8628e-01 -3.0835e-01 -3.7363e+00 -3.2558e+00 +3.1871e+00 +3.3983e+00 +3.3086e+00 -1.5193e+00 -3.6867e+00 +4.7166e+00 -9.6023e-01 -1.7499e+00
11 +2.312619032e+05 +2.312619032e+05 +2.311743432e+05 +2.311743432e+05 +2.3918e+00 +1.6373e+00 +2.2267e+00 -4.1855e+00 -3.5554e+00 -3.5175e+00 -2.2772e+00 -1.0984e+00 -4.8021e+00 -4.6222e+00 +1.9172e+00 +1.7614e+00 -1.7795e-01 +9.8471e-01 +3.0911e+00 -2.7796e+00 -1.9353e-01 -1.9051e+00 -4.0626e+00 +3.4486e+00
16 +1.371014438e+05 +1.371014438e+05 +1.370138838e+05 +1.370138838e+05 -1.7363e+00 -3.4427e+00 -2.2240e+00 +9.3969e-01 +4.7671e+00 -4.9927e-01 +1.9041e-01 -3.9985e-03 -2.8079e+00 -4.3916e+00 +2.4233e+00 -4.2034e+00 +2.1832e+00 -1.9532e+00 -1.5909e+00 -1.9081e-01 +1.7382e-02 -2.8674e+00 +1.4259e+00 +3.0095e+00
