% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.320460722e+01 +1.320460722e+01 +2.007460722e+01 +2.007460722e+01 -8.6385e-01 +2.1472e+00 +1.8057e+00 +4.2944e+00 +3.1900e+00 -2.4056e+00 +1.8343e+00 -1.9448e+00 -1.0754e+00 -2.3318e+00 -3.2987e+00 +4.5439e+00 +3.1162e+00 -4.1933e+00 +2.3278e+00 -2.2396e+00 +3.7991e+00 -4.3255e+00 -1.6316e+00 +4.8102e+00
6 +4.746689416e+00 +4.746689416e+00 +1.161668942e+01 +1.161668942e+01 +5.6196e-01 -9.0565e-01 +4.4371e+00 -2.6088e+00 -2.6732e+00 -1.1653e+00 +2.0279e+00 +4.8019e+00 +2.4909e+00 -4.5988e+00 +4.2989e+00 -4.4306e+00 -1.3431e-02 -3.2066e+00 -2.8579e+00 +4.3475e+00 +4.5781e+00 +3.1424e+00 +1.6428e+00 -1.0081e+00
110 +2.474551099e+00 +2.474551099e+00 +9.344551099e+00 +9.344551099e+00 -4.2828e+00 +3.1624e+00 -5.0515e-01 -3.2728e+00 -2.4799e+00 -2.5570e+00 +1.4760e+00 +3.4926e+00 -2.5789e+00 +2.9360e+00 -2.3437e+00 -3.5403e+00 +4.2270e+00 +2.9152e-01 -4.9461e+00 +2.2068e+00 +2.0568e+00 +4.6287e+00 -2.4757e+00 -2.8282e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.148071789e+01 +1.148071789e+01 +1.149071789e+01 +1.149071789e+01 -2.3613e-01 +4.5656e+00 -6.5633e-01 -1.5624e+00 -3.3628e+00 +6.4115e-01 +1.0161e+00 -3.8461e-01 +1.1359e+00 -1.1417e+00 -7.3897e-01 -3.5621e+00 -4.2779e+00 +4.1994e+00 +3.9995e+00 -3.3710e+00 -1.4908e+00 -6.9298e-01 +4.9290e+00 -1.6375e+00
2 +9.177793179e+00 +9.177793179e+00 +9.187793179e+00 +9.187793179e+00 +4.0847e+00 -1.0701e+00 +4.9632e+00 -4.9019e+00 -4.1711e+00 -4.2327e+00 -2.4001e+00 +1.4752e+00 +4.8821e+00 -4.8436e+00 -1.4200e+00 -3.7472e+00 +3.4938e+00 +1.3896e+00 +4.3829e-01 -2.3540e+00 +3.6789e+00 +1.8839e+00 -4.3923e+00 +6.8275e-01
46 +5.798181500e+00 +5.798181500e+00 +5.808181500e+00 +5.808181500e+00 +1.8931e+00 -1.2857e+00 -2.8155e+00 -1.9830e+00 -3.9362e+00 -4.8990e-01 -1.6106e+00 +3.3401e+00 -3.6928e+00 -4.9099e+00 +3.9315e+00 -4.7209e+00 +1.6845e+00 +2.3085e+00 +4.0828e-01 -4.9719e+00 -4.7235e+00 +2.8491e+00 -2.2808e+00 +2.1177e+00
657 +3.916185259e+00 +3.916185259e+00 +3.926185259e+00 +3.926185259e+00 +3.7579e+00 -2.8962e+00 +2.2400e-01 +3.0259e-01 +1.1732e+00 +7.1851e-01 -1.1111e+00 -2.0034e+00 +9.0962e-01 -1.5137e+00 +3.1170e+00 -1.8424e+00 +4.9806e+00 -1.7512e+00 -3.5507e+00 +2.4118e+00 +3.6307e-01 -2.8997e+00 -3.5843e+00 -2.5869e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.131031289e+01 +1.131031289e+01 -1.192996871e+02 -1.192996871e+02 -3.5493e+00 -5.5911e-01 -4.8587e+00 -3.6664e-01 +4.8629e+00 +1.6810e+00 +4.0248e+00 -4.2057e+00 +4.3018e+00 -3.2708e+00 +4.3178e+00 +3.3145e+00 -4.0382e+00 -3.7514e+00 +1.4816e+00 -2.6520e-01 -4.1207e+00 +6.9964e-01 -3.2586e+00 +1.5941e+00
15 +6.623754462e+00 +6.623754462e+00 -1.239862455e+02 -1.239862455e+02 -2.9907e+00 +4.7024e+00 +2.5805e+00 -3.6521e+00 -2.1246e+00 -2.7189e-02 +2.8644e+00 +8.3528e-01 +4.5234e+00 -3.2046e-01 -4.5964e+00 +4.2172e-01 +1.8364e+00 +2.8331e+00 -4.5190e+00 +2.3567e+00 -3.8696e+00 -1.6286e+00 +1.5801e+00 -4.0163e+00
17 +5.492332831e+00 +5.492332831e+00 -1.251176672e+02 -1.251176672e+02 +3.0052e+00 -2.2674e-01 +1.2806e-01 +1.6210e+00 +1.3600e+00 +2.9521e-02 +4.2042e+00 -6.7736e-01 -3.0424e+00 -2.8862e+00 +1.4695e-01 +3.8678e+00 +1.7665e+00 +4.9673e+00 +1.1877e+00 -4.3541e+00 -6.7853e-02 -3.7706e+00 -3.9307e+00 -5.8679e-01
657 +3.618071180e+00 +3.618071180e+00 -1.269919288e+02 -1.269919288e+02 -8.8150e-01 +2.1853e+00 -1.8709e+00 +2.4910e+00 -3.9898e+00 -4.1866e+00 -4.9695e+00 -4.9137e-01 +2.9519e+00 +4.6046e+00 +4.1594e+00 -4.0522e+00 -1.2827e+00 -3.5279e+00 -1.1150e+00 +6.5459e-01 -1.0404e+00 -4.4138e+00 -2.3755e+00 +2.1663e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.072997039e+01 +1.072997039e+01 -2.123900296e+02 -2.123900296e+02 +2.8043e+00 +6.5162e-01 +4.4840e+00 -2.0270e+00 +2.5023e+00 +5.7396e-01 +1.2292e+00 +1.1653e+00 -4.2348e-01 -2.7821e+00 -2.5082e+00 +1.2300e+00 +2.9167e+00 -3.3458e+00 +3.9518e+00 +2.7648e+00 +2.4618e+00 -3.8243e+00 +1.2572e+00 +4.3429e-01
5 +7.846364945e+00 +7.846364945e+00 -2.152736351e+02 -2.152736351e+02 -4.2544e+00 +3.8083e+00 +4.7587e+00 -1.9705e+00 +4.0879e+00 +2.4365e+00 +2.2604e+00 -4.3605e+00 -1.4259e+00 -1.5850e+00 -1.5643e+00 -4.5215e+00 +1.8533e-01 -8.8366e-01 -4.3049e+00 -3.0465e+00 +4.1106e+00 +8.1523e-01 +3.9132e+00 -2.1584e-01
141 +5.174839106e+00 +5.174839106e+00 -2.179451609e+02 -2.179451609e+02 +2.4640e+00 -2.0781e+00 +4.7904e+00 +4.1882e+00 -4.6006e+00 +1.5223e-01 -5.8417e-01 +6.3376e-02 -2.5518e+00 +1.5658e+00 +2.3222e+00 +2.6838e+00 +3.4940e+00 +2.8558e+00 +4.5133e+00 -2.8586e+00 +1.4552e+00 -4.1662e+00 -3.3373e+00 -4.2764e+00
345 +2.989955365e+00 +2.989955365e+00 -2.201300446e+02 -2.201300446e+02 +3.7537e+00 +2.0165e+00 -1.7651e+00 +4.7000e+00 +3.3436e-01 -4.6345e+00 +3.2754e+00 +2.4296e+00 +3.7307e-01 +2.0426e+00 +2.6492e+00 +3.0242e+00 -1.8061e+00 +3.7537e+00 +2.8031e+00 -2.2773e+00 +4.9803e+00 +1.8803e+00 -2.5571e+00 -1.2236e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.665690626e+01 +1.665690626e+01 -2.777309374e+01 -2.777309374e+01 -1.2552e+00 -2.8178e+00 -5.4457e-01 -8.7782e-01 -1.9710e+00 +2.5604e+00 -3.9215e+00 +4.9884e+00 +8.5198e-01 +2.6187e+00 -2.8191e+00 +3.3586e+00 +9.1534e-01 -1.3888e+00 -2.9787e-01 -4.8411e+00 -1.6989e+00 +3.7497e+00 +1.1972e+00 +3.1652e+00
2 +1.313459741e+01 +1.313459741e+01 -3.129540259e+01 -3.129540259e+01 -3.1435e+00 -6.1476e-01 +2.6846e-01 -5.2333e-01 -8.8734e-01 -7.4215e-01 -3.6325e+00 +6.9263e-01 -3.6325e+00 -1.2270e+00 -1.3217e+00 -1.8837e+00 +2.4483e+00 -2.2590e+00 -4.1759e+00 +4.8198e+00 -2.0983e-01 -3.4262e+00 +6.1045e-01 +1.4221e+00
3 +9.647299575e+00 +9.647299575e+00 -3.478270043e+01 -3.478270043e+01 +2.6877e+00 +4.9869e-01 -3.7069e+00 -3.5468e+00 -4.5202e+00 +4.8936e+00 -2.5698e+00 +2.7322e+00 -4.2130e+00 -8.8506e-01 -1.3280e+00 -4.0492e-01 -2.2498e-01 +1.5798e+00 +2.2308e+00 +1.3906e+00 +9.4242e-01 -2.3773e+00 +9.7101e-01 -4.2146e+00
4 +5.502684574e+00 +5.502684574e+00 -3.892731543e+01 -3.892731543e+01 +3.6356e+00 -2.4766e+00 -1.4781e+00 +2.7357e+00 -3.5106e+00 -4.6030e+00 +3.6610e+00 -3.0861e+00 +4.3970e+00 -4.6382e+00 +1.9486e+00 -4.6950e+00 -1.2884e+00 -4.6262e+00 +3.7843e+00 +2.1494e+00 +2.0450e+00 +3.0081e+00 +2.7079e+00 +2.3744e+00
419 +3.803216741e+00 +3.803216741e+00 -4.062678326e+01 -4.062678326e+01 -4.2152e+00 -1.2528e+00 -9.5813e-01 +2.8969e+00 +4.9887e+00 -3.5220e+00 -1.4201e+00 +4.8298e-01 +2.9777e+00 +3.4402e+00 -2.0037e+00 +3.9995e+00 +2.8757e+00 +1.9167e+00 +2.8607e+00 +3.1788e+00 +5.1900e-01 +7.4529e-01 -4.4113e+00 +3.8472e+00
% function evaluation | noise-free fitness - Fopt (8.539000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.788479252e+01 +1.788479252e+01 +1.032747925e+02 +1.032747925e+02 -3.4366e+00 -3.3912e+00 -3.4332e-01 -3.3409e-01 +3.6360e-01 +4.6881e-02 +2.8448e+00 -3.9792e+00 -4.8933e-01 +1.6136e+00 +4.5228e+00 -4.6786e-01 +1.9755e+00 +2.0999e+00 +3.7194e+00 +2.4750e+00 +9.9429e-01 -6.4290e-01 +2.3640e-01 -1.3058e+00
3 +1.248788882e+01 +1.248788882e+01 +9.787788882e+01 +9.787788882e+01 -4.0387e+00 -8.5282e-01 -1.0877e+00 +3.3459e+00 -5.0287e-01 +2.7853e+00 +2.1660e+00 +1.1358e+00 +3.0147e+00 +1.6270e+00 +2.9450e+00 +3.8101e+00 -7.5790e-01 -1.6879e+00 +2.8526e+00 -4.7828e+00 -1.6054e+00 +2.3466e+00 -2.7434e+00 +1.4728e+00
11 +5.686857128e+00 +5.686857128e+00 +9.107685713e+01 +9.107685713e+01 -2.3823e-01 +2.6832e+00 +3.1582e-01 +4.1324e+00 +2.7570e+00 +2.8977e+00 +3.1540e+00 +4.1054e+00 -2.3144e+00 +5.2646e-01 -4.8318e+00 +4.1631e+00 +1.4471e+00 -5.7133e-01 -1.0121e+00 -1.5558e+00 -1.9378e+00 +2.4368e+00 +7.5878e-01 +1.9241e+00
797 +3.609833129e+00 +3.609833129e+00 +8.899983313e+01 +8.899983313e+01 -2.4504e+00 +3.4543e-01 +3.1565e+00 +4.4585e+00 +4.7152e+00 +1.3144e+00 -1.8768e+00 -4.0192e+00 -2.6593e+00 -4.7023e+00 +3.5335e+00 -1.1460e+00 +3.9668e+00 +7.7668e-01 -4.6951e+00 -2.4737e+00 -9.2673e-01 -7.0166e-01 -1.1045e-01 -1.1346e+00
% function evaluation | noise-free fitness - Fopt (-9.872900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.449972348e+01 +2.449972348e+01 -9.627902765e+02 -9.627902765e+02 -3.0982e+00 -2.1996e+00 -4.2053e+00 -4.6781e+00 +4.0766e+00 +4.3383e+00 +3.8203e+00 +3.2006e+00 +3.1919e+00 -1.6733e+00 -1.3148e+00 -3.6059e+00 -2.8267e+00 -6.7901e-01 -1.2579e+00 -6.4756e-01 +4.3709e+00 +3.9017e+00 +3.8074e+00 +4.4754e-01
2 +1.340521099e+01 +1.340521099e+01 -9.738847890e+02 -9.738847890e+02 -1.7426e+00 +2.1436e+00 +2.1816e+00 +8.2895e-01 +3.0682e+00 +2.7030e+00 -1.9666e+00 -2.5770e+00 -4.9873e-01 +4.9642e+00 +3.3247e+00 +3.0398e+00 +3.3243e+00 -3.8605e+00 +6.9710e-01 -2.3476e+00 -6.3692e-01 -7.0329e-01 -4.6767e+00 +3.9212e+00
5 +9.620542935e+00 +9.620542935e+00 -9.776694571e+02 -9.776694571e+02 +3.1197e+00 -1.5762e+00 -4.3722e+00 +9.0026e-01 -3.1885e+00 -5.1691e-02 +7.3897e-01 -3.5537e+00 -6.1227e-01 -1.5202e+00 -1.0558e+00 -3.1265e+00 +1.1600e+00 -4.9448e+00 -1.9605e-01 +4.7008e+00 -7.4984e-01 -1.0586e+00 +3.5046e+00 +1.8760e-01
10 +4.002806292e+00 +4.002806292e+00 -9.832871937e+02 -9.832871937e+02 -1.7696e+00 +1.3594e+00 +2.0236e+00 +3.5548e+00 +2.2035e-01 -1.9518e+00 -2.9447e+00 +2.1841e+00 +1.1299e-01 -4.9765e+00 -3.3030e-01 +1.5542e+00 +1.5569e-01 +1.9427e+00 +2.2226e+00 +1.1876e+00 -1.4123e+00 +1.8728e+00 -3.4264e+00 +3.2177e+00
1359 +3.717660194e+00 +3.717660194e+00 -9.835723398e+02 -9.835723398e+02 +4.5879e+00 +3.6576e+00 -4.7550e+00 -2.0544e+00 -1.5278e+00 +6.1331e-01 -2.6561e+00 -1.0413e-01 +8.7980e-01 +3.8039e+00 +2.0178e+00 -1.4969e+00 -4.7740e+00 -1.6297e+00 -1.8038e+00 -7.4704e-01 -3.3792e+00 +2.2257e+00 -8.4422e-01 +3.7819e+00
% function evaluation | noise-free fitness - Fopt (-1.517600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.744369277e+01 +1.744369277e+01 -1.343163072e+02 -1.343163072e+02 +3.7114e+00 +7.5709e-02 +4.4499e+00 -3.4201e+00 -4.3680e+00 -2.4626e+00 +2.8107e+00 +4.5964e+00 -4.9812e+00 +1.6313e+00 -1.4380e+00 +2.6821e-01 -1.3696e+00 +2.2912e+00 -3.1800e+00 -3.2031e+00 +1.8658e-01 +5.8817e-01 -3.8155e+00 +2.3804e+00
3 +1.191073788e+01 +1.191073788e+01 -1.398492621e+02 -1.398492621e+02 -1.0837e+00 +4.2324e+00 +2.8710e+00 +9.6961e-01 -3.1772e+00 -4.8869e+00 +2.4173e+00 -1.3778e+00 -3.5968e+00 +2.9368e+00 +2.1862e+00 +2.1662e+00 -3.5897e+00 +3.9158e+00 +3.9052e+00 -2.3746e+00 -4.5115e+00 -3.8261e+00 -4.0653e+00 +1.6869e+00
19 +7.667808404e+00 +7.667808404e+00 -1.440921916e+02 -1.440921916e+02 +3.6226e+00 -4.3098e+00 -3.8157e+00 +4.1739e+00 -2.7142e+00 -9.0864e-01 +3.7926e+00 -3.1411e+00 +3.2429e+00 -3.8022e-01 +1.9752e-01 +6.6667e-01 -3.6925e+00 -2.4616e+00 +4.3355e+00 +4.7741e+00 -4.0476e+00 -2.8013e-01 -1.0890e+00 -2.7012e+00
