% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.618820731e+02 +1.618820731e+02 +1.449420731e+02 +1.449420731e+02 -3.8394e+00 -1.7383e-01 -4.8577e+00 +4.9908e+00 +4.1697e+00 -1.1148e+00 -3.9154e+00 +3.1361e+00 +1.5810e+00 -2.4812e+00 +9.6238e-02 -3.7923e+00 -2.7923e+00 +3.0806e+00 +3.0198e+00 -3.5766e+00 -2.8906e+00 +2.6381e+00 -3.2239e+00 +3.1597e+00
4 +1.112844212e+02 +1.112844212e+02 +9.434442120e+01 +9.434442120e+01 -1.1074e+00 -3.5666e+00 +2.3674e+00 -1.1139e+00 +4.9236e+00 -4.0372e-01 +4.6179e+00 -2.3004e-01 -5.2234e-01 -7.6794e-01 +5.6985e-01 -1.6766e+00 +3.7434e+00 +1.9401e-02 -6.1189e-01 +2.7027e+00 +3.1826e+00 -2.0728e+00 +4.7258e-01 +1.9834e+00
6 +8.949457131e+01 +8.949457131e+01 +7.255457131e+01 +7.255457131e+01 +4.2950e+00 +4.8455e+00 -4.0506e+00 -4.6601e+00 +1.6304e-01 -6.3350e-01 -3.5116e+00 +1.4194e+00 +3.0847e-01 -2.4339e+00 -2.9768e+00 -2.2706e-01 +6.6008e-02 -1.3830e+00 -2.5370e+00 -1.6880e+00 +1.3138e+00 +1.7230e+00 +9.2399e-02 +2.7176e+00
75 +6.272273545e+01 +6.272273545e+01 +4.578273545e+01 +4.578273545e+01 +1.8078e+00 +2.0903e+00 -4.3984e+00 -5.5667e-01 +3.1628e+00 +3.4362e-01 +2.5492e+00 -4.2331e-01 -3.4782e+00 -4.1278e+00 -1.4209e+00 -5.0000e+00 -1.3491e+00 -9.9874e-01 +4.5687e-01 +8.5215e-01 +6.6417e-01 +3.9901e-01 -1.7798e+00 +3.9884e+00
208 +3.529484884e+01 +3.529484884e+01 +1.835484884e+01 +1.835484884e+01 +3.4746e+00 +5.0000e+00 -4.6346e+00 +1.4016e+00 +5.0000e+00 -8.0952e-01 +3.7782e+00 -3.3794e+00 +3.5227e+00 -1.0438e+00 +4.4912e+00 +1.1574e+00 -4.6838e+00 -4.9735e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +2.4371e+00 +5.5520e-01 -3.0135e+00
418 +2.016781875e+01 +2.016781875e+01 +3.227818748e+00 +3.227818748e+00 +3.1792e+00 +5.0000e+00 -4.6428e+00 +3.5356e+00 +4.9707e+00 +2.2177e+00 +4.6031e+00 -2.4508e+00 +1.8895e+00 -1.7971e+00 +4.1383e+00 +0.0000e+00 -4.5614e+00 -2.9035e+00 +2.3414e+00 -7.1846e-01 +4.9358e+00 -1.0549e+00 -3.2775e-01 -2.3940e-01
1969 +1.582091350e+01 +1.582091350e+01 -1.119086505e+00 -1.119086505e+00 +3.5844e+00 +5.0000e+00 -2.5000e+00 +2.4188e+00 +3.1794e+00 -1.0013e+00 +4.6079e+00 -3.0859e+00 +2.3672e-01 -9.4913e-01 +5.0000e+00 -2.3552e+00 -4.9403e+00 -2.4982e+00 +3.4003e+00 +0.0000e+00 +4.9602e+00 -5.2064e-01 -7.2792e-01 -1.2338e+00
2992 +9.862798189e+00 +9.862798189e+00 -7.077201811e+00 -7.077201811e+00 +2.1673e+00 +5.0000e+00 -2.5016e+00 +2.6574e+00 +2.8446e+00 -1.4926e+00 +4.1951e+00 -4.9815e+00 +1.5064e-01 -4.4058e-01 +5.0000e+00 -2.8017e-01 -5.0000e+00 -2.4439e+00 +3.2063e+00 +1.3054e+00 +4.9711e+00 -1.9845e-03 -6.8010e-01 -1.9926e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.952494661e+02 +1.952494661e+02 +2.140594661e+02 +2.140594661e+02 -3.9486e+00 -2.2233e+00 -1.4321e-01 -2.6989e+00 +4.3733e+00 +4.8661e+00 +4.5347e+00 -3.9110e+00 +1.0190e+00 +7.2947e-01 -3.1271e+00 +2.3949e+00 -1.0782e+00 +4.2096e+00 -4.5134e-01 -4.9914e+00 +3.2490e+00 +4.1415e+00 +1.1787e+00 -3.1691e+00
3 +8.185617690e+01 +8.185617690e+01 +1.006661769e+02 +1.006661769e+02 +3.8278e+00 +2.9768e+00 +2.1679e-01 +1.2742e-02 +4.4437e+00 -2.9362e-01 +3.8729e+00 +2.4755e+00 -1.7324e-01 -5.9652e-01 -4.7819e+00 -4.1816e+00 -3.7692e-01 -2.7005e-01 -3.2652e+00 +3.9324e+00 -2.2762e+00 +1.7848e+00 -2.5342e+00 -1.0856e+00
9 +5.637210668e+01 +5.637210668e+01 +7.518210668e+01 +7.518210668e+01 +1.7312e+00 -3.7631e+00 +3.7285e+00 -8.9079e-01 +1.8059e+00 -4.9180e+00 +4.3331e+00 +3.2868e+00 +1.7721e+00 +3.0613e+00 -1.5182e+00 -1.4615e+00 +1.4369e+00 -1.8933e+00 -3.2522e+00 -2.5295e+00 +1.2803e+00 -2.4367e-01 -4.3774e-02 +1.2014e+00
92 +3.336386371e+01 +3.336386371e+01 +5.217386371e+01 +5.217386371e+01 +4.1727e+00 -4.2137e+00 +0.0000e+00 +9.3338e-01 -1.3865e+00 -5.0000e+00 +5.0000e+00 +0.0000e+00 +1.0600e+00 +2.2584e+00 -1.3393e+00 +1.2417e+00 +1.4886e+00 -2.7883e+00 +3.2446e-01 -2.1927e+00 -5.4930e-01 +1.4951e+00 +2.7102e+00 +4.6626e+00
1237 +2.294385073e+01 +2.294385073e+01 +4.175385073e+01 +4.175385073e+01 +4.4530e+00 -2.7791e+00 +1.0361e+00 -9.4144e-01 +3.3049e+00 -1.9737e+00 +5.0000e+00 +2.7176e+00 +1.8537e+00 +3.6161e+00 -1.5729e+00 +8.3736e-01 +4.5147e-01 -1.3376e+00 +1.5993e+00 -1.7996e+00 -1.4937e-01 +4.9955e-01 -2.8179e+00 +5.0000e+00
3456 +1.552893746e+01 +1.552893746e+01 +3.433893746e+01 +3.433893746e+01 +3.2918e+00 -3.3137e+00 +1.5705e+00 -1.4739e+00 +2.5000e+00 -5.0000e+00 +4.9139e+00 +3.3816e+00 +4.5299e+00 +3.8964e+00 -1.2656e+00 +1.2019e+00 +1.5610e+00 +1.6393e-01 +9.6942e-01 -2.3154e+00 -1.2060e+00 +2.4110e+00 +1.7480e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
