% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.246829999e+07 +1.246829999e+07 +1.246824505e+07 +1.246824505e+07 +1.6957e+00 -2.1266e+00 +4.7729e+00 +1.9038e+00 +1.1607e+00 -4.6453e+00 -3.0330e+00 +4.8868e+00 +4.1565e+00 +2.8550e+00 +2.6210e+00 +7.2871e-01 -3.9936e-01 +3.1435e-01 -1.5165e+00 +2.6406e+00 +8.2873e-01 +2.6170e+00 -8.9150e-01 -4.3859e+00
2 +6.238417512e+06 +6.238417512e+06 +6.238362572e+06 +6.238362572e+06 +2.5876e+00 +1.4585e+00 -5.1464e-01 -1.2971e+00 -1.3167e+00 -2.2910e+00 +2.6120e+00 +4.0255e+00 -3.0677e+00 +2.6099e+00 +1.4718e+00 -1.2015e+00 +3.5340e-01 -1.4548e+00 +2.4652e-01 +3.1332e+00 +4.7167e-01 +1.2001e+00 -4.8150e+00 +1.6715e-01
6 +3.093577938e+06 +3.093577938e+06 +3.093522998e+06 +3.093522998e+06 +1.0453e+00 -1.1807e+00 -2.8550e+00 +4.7341e+00 +5.7439e-01 +9.1781e-01 +1.0645e+00 -4.3824e+00 -1.2460e+00 -5.5446e-01 -4.1763e+00 -2.8748e+00 +3.8743e+00 -1.8747e+00 -5.7422e-01 +1.2317e+00 -1.7045e+00 -3.6417e+00 -4.3015e+00 +1.5227e+00
18 +2.450752368e+06 +2.450752368e+06 +2.450697428e+06 +2.450697428e+06 -1.3141e+00 -3.5292e+00 -1.8416e+00 -7.3285e-01 -4.4666e+00 -4.1253e+00 -4.0910e-02 +2.3380e-01 -9.0564e-01 +4.1511e+00 +6.0350e-01 +4.3326e+00 +4.2604e+00 -2.8480e+00 +4.4179e+00 -3.2634e+00 -1.6469e+00 +1.9603e+00 -2.0522e+00 +1.4567e+00
483 +9.221807599e+05 +9.221807599e+05 +9.221258199e+05 +9.221258199e+05 +1.7077e+00 -4.3364e+00 -3.4924e+00 +2.4579e+00 +2.8248e+00 -4.9468e+00 +3.4417e+00 -8.7158e-01 -3.8577e+00 -9.0062e-01 -2.7140e+00 +1.0968e+00 -3.4336e+00 +1.5829e+00 +8.5082e-01 +1.5135e+00 -4.9036e+00 +3.6920e+00 +4.6960e+00 -4.0787e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.988413147e+06 +9.988413147e+06 +9.988472277e+06 +9.988472277e+06 +3.8067e+00 +7.0511e-01 -7.4126e-01 -4.4141e+00 -1.3507e-01 +2.2828e+00 +6.4987e-01 +2.6160e+00 +3.3818e+00 -2.6575e+00 -2.8623e+00 -2.0159e+00 +2.3569e+00 -4.4529e+00 -2.6597e+00 -6.4529e-01 +3.3413e+00 +2.3939e+00 -4.6285e+00 +2.6895e+00
23 +4.221156724e+06 +4.221156724e+06 +4.221215854e+06 +4.221215854e+06 -3.9546e+00 -2.8619e+00 +1.5957e+00 +4.6289e+00 +3.0160e+00 +3.2824e+00 -4.5536e+00 -3.0864e+00 +4.6950e-01 +3.3307e+00 +3.3710e+00 -3.1653e+00 +4.6584e+00 -3.2212e+00 +3.7456e-01 +1.8362e+00 -2.4272e-01 -1.2555e+00 +4.9368e+00 +1.4056e+00
85 +3.708043211e+06 +3.708043211e+06 +3.708102341e+06 +3.708102341e+06 -4.5184e+00 +5.5489e-01 -2.7833e+00 +7.8087e-02 -2.3943e+00 +3.0638e+00 +1.5585e+00 +3.3117e+00 -2.0908e+00 +1.2116e+00 -1.7712e+00 +4.6007e+00 -3.8911e+00 +1.5750e+00 +4.6339e+00 -3.5411e+00 -3.6106e+00 +2.6169e-01 +4.0319e+00 +2.9301e+00
103 +1.725048910e+06 +1.725048910e+06 +1.725108040e+06 +1.725108040e+06 -1.0108e-01 +3.5552e+00 -1.3972e+00 -1.9005e+00 -4.7132e+00 +2.4909e+00 -2.2011e-01 +3.3264e+00 +2.8420e+00 -3.9428e+00 +1.9020e+00 -2.8872e+00 +1.8215e+00 -1.0146e+00 -4.2620e+00 -4.7265e+00 +2.0365e+00 +4.9533e+00 +9.4270e-01 -8.5687e-02
572 +1.245975998e+06 +1.245975998e+06 +1.246035128e+06 +1.246035128e+06 +1.3297e+00 +1.2132e+00 +2.2164e+00 +2.3997e+00 -1.9268e+00 -3.1642e+00 -2.9329e+00 -8.3172e-01 -1.9574e+00 -2.0144e+00 +1.9358e+00 +1.2090e+00 -7.6279e-01 -8.5657e-01 -3.2250e+00 -2.7381e+00 +3.6822e+00 +3.3185e+00 +2.9868e+00 +2.0781e+00
716 +8.047982382e+05 +8.047982382e+05 +8.048573682e+05 +8.048573682e+05 -2.0088e+00 -1.5412e+00 -2.4768e-01 +1.3441e+00 +4.1092e-01 +4.5018e+00 -4.9877e-01 +4.5656e+00 -3.4984e+00 -1.1451e+00 +2.9408e+00 +2.2695e+00 -1.7654e+00 +7.4618e-01 -1.5765e+00 -3.9194e+00 +3.4653e+00 +2.4640e+00 -1.1003e+00 +4.3065e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.211200834e+06 +9.211200834e+06 +9.210709304e+06 +9.210709304e+06 +4.8547e-01 +2.9725e+00 -3.0794e+00 -1.4820e+00 -1.6807e+00 +1.6808e+00 -2.1311e+00 +1.8479e+00 +2.1690e+00 -6.9042e-01 +1.3862e+00 -1.7683e+00 -2.0384e+00 +1.6069e+00 -4.5770e+00 +8.2881e-01 +3.5731e+00 -3.5470e+00 -1.3536e+00 -2.2303e+00
5 +6.216368117e+06 +6.216368117e+06 +6.215876587e+06 +6.215876587e+06 -4.5576e+00 -3.7320e+00 +4.8642e+00 +3.2459e+00 -3.5818e-01 -4.3989e+00 +3.9186e+00 -2.0408e+00 -4.9513e+00 +1.2506e+00 -3.7289e+00 -1.7987e+00 +3.4939e+00 -3.4699e+00 -4.0810e+00 +8.6847e-01 +1.0683e-01 +2.6313e+00 -4.6566e+00 +9.8425e-01
23 +3.425126201e+06 +3.425126201e+06 +3.424634671e+06 +3.424634671e+06 +1.5084e+00 -2.0004e+00 -3.2185e+00 -1.8167e+00 +1.3045e+00 +5.8970e-02 -2.2072e+00 +2.0893e+00 +1.8713e+00 +1.5885e+00 +4.7990e+00 -3.0838e+00 -2.8036e+00 +7.7170e-01 -1.3140e+00 +1.3078e+00 +3.1102e+00 +8.6836e-03 -2.4778e+00 -3.6839e-01
60 +2.159639876e+06 +2.159639876e+06 +2.159148346e+06 +2.159148346e+06 +9.6622e-01 +1.6821e+00 +8.8024e-01 +9.8360e-01 -2.9177e+00 +1.1669e+00 -3.6881e+00 +9.8167e-01 -1.0607e+00 +3.6589e+00 -1.5106e+00 +4.9230e+00 +1.9801e+00 +2.1430e+00 +1.5117e+00 -4.6185e+00 +2.4607e+00 -3.4794e-01 +2.7102e+00 +1.0683e-01
212 +1.284346800e+06 +1.284346800e+06 +1.283855270e+06 +1.283855270e+06 +4.0840e+00 -4.4881e+00 -1.2861e+00 -1.0801e+00 -2.7197e+00 -3.0873e+00 -4.9888e+00 +2.2694e+00 -1.7817e+00 +6.2871e-02 +2.6834e+00 -4.6054e+00 +4.9499e+00 -4.0300e+00 +1.2788e+00 -3.2651e+00 -3.7562e+00 +4.1397e+00 -2.8546e+00 -3.1989e+00
1041 +9.298020519e+05 +9.298020519e+05 +9.293105219e+05 +9.293105219e+05 -3.8024e+00 +2.4595e+00 +2.9723e+00 +1.1159e+00 +3.7922e+00 +9.1073e-01 +8.3469e-01 -2.7809e+00 +4.2324e-02 -3.0475e+00 -2.0549e-01 -1.2705e+00 -3.9100e+00 +1.4211e+00 -3.8920e+00 -4.7252e+00 -2.7263e+00 +1.2464e+00 +3.8402e+00 +3.4195e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.293235686e+07 +5.293235686e+07 +5.293218666e+07 +5.293218666e+07 +2.9395e+00 +1.8587e+00 +3.9683e+00 -7.9725e-01 -3.3720e+00 +4.9390e+00 -2.9727e+00 +2.0271e+00 -1.1707e+00 +1.0274e+00 +1.9573e+00 -2.3457e+00 +1.6998e+00 +4.3754e+00 +4.0578e-01 -2.3670e+00 -5.8509e-01 +2.6346e+00 +1.6783e+00 +1.2015e+00
2 +1.026620696e+07 +1.026620696e+07 +1.026603676e+07 +1.026603676e+07 -7.0250e-01 +1.9428e+00 -3.3877e+00 -2.1102e+00 +4.7026e+00 +2.2220e+00 +2.4274e+00 +1.7885e+00 -1.5068e+00 -3.9076e+00 +1.3306e+00 +2.0542e+00 +3.8085e+00 +2.8826e-01 +4.7631e+00 -2.7185e+00 +2.3944e+00 +2.1671e+00 -6.6478e-01 +4.1315e+00
4 +5.257790783e+06 +5.257790783e+06 +5.257620583e+06 +5.257620583e+06 +3.2189e+00 +3.4730e+00 +1.9750e+00 +9.3202e-02 +3.4209e+00 -3.2804e+00 +1.2115e-01 +2.3445e+00 -2.3605e-01 +3.4952e+00 -3.3639e+00 +3.2305e-01 -3.8796e+00 +3.1266e+00 -2.6016e+00 +2.3299e+00 -3.4985e+00 -3.2275e+00 -1.5725e+00 -1.1732e+00
56 +2.289213258e+06 +2.289213258e+06 +2.289043058e+06 +2.289043058e+06 +3.3731e+00 +9.2182e-01 -1.0290e+00 +2.5449e+00 +3.4326e+00 -3.3364e+00 -2.1127e+00 +4.7821e+00 -2.0496e+00 +2.9528e-01 -4.0912e+00 -2.2464e+00 -4.1570e+00 -2.4528e+00 +1.0840e+00 -4.3966e+00 -2.0109e+00 +2.0891e+00 -2.5357e+00 -3.2846e+00
809 +1.173406037e+06 +1.173406037e+06 +1.173235837e+06 +1.173235837e+06 +4.9645e+00 +3.9515e-01 -1.0380e+00 +2.6585e+00 +4.4018e+00 -2.5995e+00 -1.8822e+00 +4.6732e+00 +3.5615e-01 -7.8722e-01 -1.0331e+00 +3.1845e+00 +1.6577e+00 -4.3152e+00 -3.4764e+00 -2.6046e+00 +3.2567e+00 +8.6138e-01 -4.8003e+00 -2.7663e-01
855 +9.030064506e+05 +9.030064506e+05 +9.028362506e+05 +9.028362506e+05 -1.2456e+00 -1.7565e+00 -4.8231e+00 +2.7727e+00 +1.9957e+00 +3.8249e+00 -3.2726e+00 +4.5373e+00 -3.6644e+00 -2.0908e+00 +4.6883e-02 -3.0673e+00 -3.9336e+00 -8.1357e-01 +4.6681e+00 -4.8671e+00 +3.1135e-01 +3.7031e+00 -2.9515e-01 +2.3317e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.082954722e+07 +2.082954722e+07 +2.082907747e+07 +2.082907747e+07 -4.5198e+00 +3.7580e+00 +4.2195e+00 -9.3071e-01 -4.5290e+00 +3.5864e-01 -2.5983e+00 +1.5629e+00 -8.6281e-01 -3.4474e+00 +3.5532e+00 -3.9826e+00 +1.1463e+00 -1.0284e+00 +1.4619e+00 -3.9657e+00 -4.5417e+00 -4.0214e+00 +8.8311e-01 -1.7238e+00
