% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.287832004e+03 +1.287832004e+03 +2.287832004e+03 +2.287832004e+03 +1.1314e+00 -2.6726e+00 -2.6300e+00 +3.6409e+00 +1.8584e+00 -9.2180e-01 +2.1507e+00 -2.0793e+00 +2.1263e+00 +3.4964e+00 -9.4145e-01 -1.0038e+00 -7.2610e-01 -1.7633e+00 -2.1656e+00 -3.8734e+00 -1.3457e+00 +2.3633e+00 -5.1051e-02 -2.5006e+00
20 +9.393883998e+02 +9.393883998e+02 +1.939388400e+03 +1.939388400e+03 -8.5858e-01 -1.1739e+00 +3.7342e-01 +2.4708e+00 +3.7834e+00 +1.9622e+00 +1.0089e+00 -1.1752e+00 +3.0934e+00 +3.1909e+00 +1.1390e+00 -3.6675e+00 -1.3249e+00 +2.8435e+00 -2.2281e+00 +2.5950e+00 -1.9984e+00 +2.3372e-01 -2.4262e-01 -1.4258e+00
67 +5.451050228e+02 +5.451050228e+02 +1.545105023e+03 +1.545105023e+03 -1.1881e+00 -3.1171e+00 +2.5150e+00 +5.8354e+00 +3.9251e+00 -1.2560e+00 +1.8009e+00 -1.3441e+00 -1.5044e+00 +2.2483e+00 +9.2396e-01 -3.3488e+00 +8.4427e-01 -4.4111e+00 +4.7074e+00 +1.5383e+00 +3.0476e+00 -1.1151e+00 -9.0236e-02 +3.8730e-01
114 +3.526305216e+02 +3.526305216e+02 +1.352630522e+03 +1.352630522e+03 -1.0616e+00 +1.3622e+00 +3.1063e+00 +5.5911e+00 +5.5114e+00 -3.0484e+00 -5.8101e-02 -5.8341e-01 +5.1293e-01 +1.8956e+00 -1.7656e+00 -3.5039e+00 -1.4455e+00 -4.5037e+00 +1.6970e-01 +3.1358e+00 +2.8352e+00 -2.1452e-01 +8.8926e-01 +7.1982e-02
309 +2.434759920e+02 +2.434759920e+02 +1.243475992e+03 +1.243475992e+03 -3.6603e+00 +3.7509e+00 +5.8573e+00 +5.0530e+00 +1.5461e+00 -4.4002e-01 -3.9796e+00 +2.7574e-01 +1.5270e-02 +3.0632e-01 -2.9833e+00 -1.3906e+00 -1.3483e+00 -3.3035e+00 +3.0133e+00 +2.7098e+00 +3.6603e+00 -2.2678e+00 -2.3292e+00 -7.1787e-01
664 +1.575356054e+02 +1.575356054e+02 +1.157535605e+03 +1.157535605e+03 -2.9232e+00 +3.8421e+00 +3.4400e+00 +4.0383e+00 +2.5065e+00 -2.9562e+00 -3.0173e+00 -2.4807e-01 -1.5299e+00 -7.0189e-01 -2.7122e+00 -7.9408e-01 -1.4439e+00 -3.9668e+00 +1.2554e+00 +2.6829e+00 +2.9763e+00 -7.8274e-01 -1.6785e+00 -7.7061e-01
2125 +9.607100098e+01 +9.607100098e+01 +1.096071001e+03 +1.096071001e+03 -3.2883e+00 +4.1437e+00 +3.9733e+00 +2.4638e+00 +2.4140e+00 -2.3328e+00 -2.0795e+00 -1.9541e-01 -3.1344e+00 -4.0772e-01 -9.1465e-01 -2.0479e+00 -8.8574e-01 -2.4741e+00 +2.4419e+00 +3.1665e+00 +3.6581e+00 -9.1869e-02 -1.9303e-01 -2.8279e+00
2255 +6.008205267e+01 +6.008205267e+01 +1.060082053e+03 +1.060082053e+03 -3.1746e+00 +4.1324e+00 +3.8767e+00 +2.5715e+00 +2.3960e+00 -2.1414e+00 -2.1590e+00 -2.1062e-01 -3.0918e+00 -4.2784e-01 -8.9278e-01 -2.0963e+00 -8.7335e-01 -2.5238e+00 +2.5195e+00 +3.0810e+00 +3.7240e+00 -1.4094e-01 -3.3022e-01 -2.7580e+00
2623 +3.980678080e+01 +3.980678080e+01 +1.039806781e+03 +1.039806781e+03 -3.1525e+00 +4.0787e+00 +3.9444e+00 +2.5619e+00 +2.3813e+00 -2.1918e+00 -2.1987e+00 -1.8234e-01 -3.0540e+00 -4.8307e-01 -1.0204e+00 -2.1091e+00 -8.1632e-01 -2.4491e+00 +2.5113e+00 +3.0434e+00 +3.7031e+00 -1.1033e-01 -4.1364e-01 -2.7771e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
