% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.998410915e+03 +3.998410915e+03 +4.028380915e+03 +4.028380915e+03 +3.3209e+00 +9.4022e-01 +1.9280e+00 -3.5407e+00 -4.5531e-01 +3.5755e-01 +1.6472e+00 +4.7169e+00 -3.3091e+00 +2.8088e+00 +4.4285e+00 +3.7810e+00 -4.7878e+00 +4.9294e+00 -2.5347e+00 +4.0520e+00 +6.0953e-01 +4.9246e+00 -4.7869e+00 -3.6866e+00
2 +2.938920534e+03 +2.938920534e+03 +2.968890534e+03 +2.968890534e+03 +3.0398e+00 -4.5199e+00 +1.8662e+00 +2.6426e+00 -3.8010e+00 -5.4994e-01 +4.3355e+00 +3.1793e-01 +3.3667e+00 -4.3948e+00 +4.8860e+00 +9.9485e-01 +4.3591e+00 -2.0395e+00 -2.2083e+00 +1.2660e+00 +1.3747e+00 +5.2521e-01 +1.7480e+00 +3.5185e+00
11 +2.114434387e+03 +2.114434387e+03 +2.144404387e+03 +2.144404387e+03 -1.3970e-01 +5.2495e-01 -4.6706e+00 +5.4821e-02 -2.9964e+00 +2.8459e+00 -4.5593e+00 -2.0681e+00 +1.4993e+00 +2.2718e+00 +2.3825e-01 -4.3940e+00 +4.4750e+00 -2.3664e+00 -4.2385e+00 +1.8633e+00 +9.2073e-01 -2.5406e+00 +3.1441e+00 -1.1306e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.039837480e+03 +4.039837480e+03 +3.988127480e+03 +3.988127480e+03 -2.2447e+00 -2.6975e+00 +4.0480e+00 +4.7541e+00 +1.9935e+00 -5.2875e-01 +2.1945e+00 -2.7779e+00 +7.1296e-01 -4.3565e+00 +1.4777e+00 +9.8046e-01 +1.5688e+00 -3.3865e+00 -7.5321e-01 -2.3820e+00 +3.6232e+00 +4.4077e+00 +4.1459e+00 -2.5814e+00
3 +3.576514158e+03 +3.576514158e+03 +3.524804158e+03 +3.524804158e+03 -4.2048e+00 +2.2392e+00 -6.5131e-01 -4.7294e+00 +8.3980e-02 -6.7255e-01 -3.4879e+00 -4.7767e+00 +2.1181e+00 +2.1269e+00 -3.6900e+00 -4.5219e-01 +2.3754e+00 -2.8654e+00 -1.0056e+00 +2.2776e-01 +4.5504e+00 +3.4384e+00 +1.0863e+00 -1.7848e+00
23 +2.359182231e+03 +2.359182231e+03 +2.307472231e+03 +2.307472231e+03 +4.7228e+00 -3.4602e+00 -1.9868e+00 -2.0740e+00 -8.3589e-01 -1.7960e+00 -3.3085e+00 +3.2873e+00 -9.7609e-01 +1.7765e+00 +1.0227e+00 -2.2529e+00 +3.0190e+00 -3.0379e+00 -3.3682e+00 +7.7999e-01 -1.6290e+00 -1.2347e+00 +2.2779e+00 -9.4502e-01
2765 +1.569304685e+03 +1.569304685e+03 +1.517594685e+03 +1.517594685e+03 +2.7879e+00 +3.8032e+00 +2.6380e+00 -2.5799e+00 -3.7963e-01 +1.6292e+00 -2.1130e+00 +3.0754e-01 -2.1407e+00 -1.6725e+00 +4.3598e+00 +2.8504e+00 +2.4591e+00 +3.5336e-01 -1.9997e+00 +3.3166e+00 -3.7541e+00 +4.4432e+00 +3.6132e+00 -2.1860e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.317592818e+03 +3.317592818e+03 +3.037642818e+03 +3.037642818e+03 -4.3673e+00 +2.2806e+00 -2.0305e+00 +3.4038e+00 +4.3653e+00 +2.7728e+00 -1.1072e+00 -3.9125e+00 -3.6994e+00 -1.7340e+00 +3.4756e+00 +3.7682e+00 -2.6749e+00 +1.2709e+00 -1.3756e+00 +3.4228e+00 -4.8472e+00 -8.8161e-01 +4.9946e+00 -3.4546e+00
