% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.714338747e+03 +1.714338747e+03 +1.252248747e+03 +1.252248747e+03 -1.3231e+00 +3.8322e-01 -2.6365e+00 +1.9766e+00 +3.4178e+00 +4.7461e-01 +1.3300e+00 +3.7337e+00 -7.5223e-01 -2.4542e+00 -3.7061e+00 -3.3375e+00 +7.5870e-01 +3.7093e+00 +2.2796e+00 -1.5094e+00 -2.5313e-01 -1.6445e+00 +1.0601e+00 +9.4106e-01
14 +1.474106315e+03 +1.474106315e+03 +1.012016315e+03 +1.012016315e+03 +1.9449e+00 +1.9765e+00 -2.4736e+00 +1.0970e+00 +1.1394e+00 -2.5134e+00 +3.4715e+00 +5.2398e+00 +1.8083e+00 +9.7929e-01 -4.4977e+00 -1.2436e+00 -2.9119e+00 +4.3517e+00 -1.5169e+00 -5.2679e-01 +4.8159e-03 +2.2883e+00 -3.0455e+00 -1.0063e+00
15 +9.574805787e+02 +9.574805787e+02 +4.953905787e+02 +4.953905787e+02 -1.3325e+00 +5.0326e+00 +4.5592e-01 +1.3550e+00 +3.0758e+00 -2.0378e+00 +1.3938e+00 +4.0242e+00 -2.8644e+00 +2.0254e+00 -2.4729e+00 -9.3727e-01 -6.6672e-02 +1.0120e+00 -7.1899e-01 -3.3333e-01 -1.2386e+00 -1.6999e+00 +9.3519e-01 +3.7608e-01
162 +6.210038718e+02 +6.210038718e+02 +1.589138718e+02 +1.589138718e+02 -4.1780e-01 +2.2460e+00 -2.6885e+00 -1.6629e-01 +1.3277e+00 -1.0159e+00 +6.8613e-01 +4.0769e+00 -2.0685e+00 +1.9876e+00 +3.8651e-01 -3.6908e-01 -1.8087e+00 +1.5112e+00 -4.5603e-01 -2.7097e+00 -2.7294e+00 +3.8828e+00 +2.5626e+00 +4.9536e-01
327 +3.769482561e+02 +3.769482561e+02 -8.514174391e+01 -8.514174391e+01 +2.4348e+00 +2.3355e+00 +5.6622e-01 +3.5418e+00 +1.6564e+00 +7.0537e-01 +1.6868e+00 +1.8905e+00 +1.8182e+00 +1.3031e+00 -1.7520e-01 -4.3712e+00 -7.6494e-01 -2.9907e+00 -3.6293e-01 -1.4187e+00 -2.1406e+00 +2.5462e+00 +2.1089e+00 -6.0780e-01
553 +2.319168401e+02 +2.319168401e+02 -2.301731599e+02 -2.301731599e+02 +6.3514e-01 +3.1849e+00 +2.6957e-01 +3.0754e+00 +1.4327e+00 +1.7638e+00 +2.4955e+00 +3.5983e+00 +1.5784e+00 +3.0461e-01 +2.2519e+00 -2.0132e+00 -3.8144e-01 -2.8115e+00 +1.2433e+00 -3.4584e+00 -1.0376e+00 +3.5351e+00 +2.4401e+00 +7.8749e-01
1043 +1.541286022e+02 +1.541286022e+02 -3.079613978e+02 -3.079613978e+02 +1.3819e+00 +4.1089e+00 +6.4532e-01 +2.5668e+00 +9.1130e-01 +2.3037e+00 +2.4601e+00 +3.3452e+00 +7.0958e-01 -4.6270e-02 +2.2040e+00 -2.5483e+00 -1.2160e+00 -3.8584e+00 +1.0595e+00 -3.9110e+00 -1.4202e-01 +2.5385e+00 +2.8801e+00 +9.0447e-01
1468 +9.625965378e+01 +9.625965378e+01 -3.658303462e+02 -3.658303462e+02 +1.2920e+00 +4.1931e+00 +6.2444e-01 +2.4594e+00 +8.7926e-01 +2.1528e+00 +2.4629e+00 +3.3939e+00 +1.1315e+00 -5.7337e-01 +1.9848e+00 -2.3942e+00 -4.3282e-01 -3.3509e+00 +1.0042e+00 -3.5515e+00 -5.4287e-01 +3.0350e+00 +2.8197e+00 +1.4978e+00
1691 +5.957448638e+01 +5.957448638e+01 -4.025155136e+02 -4.025155136e+02 +1.3718e+00 +4.1776e+00 +6.2446e-01 +2.4857e+00 +8.7887e-01 +2.0749e+00 +2.5421e+00 +3.1705e+00 +1.2821e+00 -5.7346e-01 +2.1156e+00 -2.1442e+00 -3.6463e-01 -3.3369e+00 +1.0048e+00 -3.5104e+00 -4.7712e-01 +3.2772e+00 +2.8241e+00 +1.5299e+00
3055 +3.981037040e+01 +3.981037040e+01 -4.222796296e+02 -4.222796296e+02 +1.3435e+00 +4.2304e+00 +5.6721e-01 +2.5108e+00 +8.7242e-01 +2.1739e+00 +2.5446e+00 +3.1983e+00 +1.1354e+00 -5.6269e-01 +2.1787e+00 -2.1173e+00 -3.4202e-01 -3.4067e+00 +9.7126e-01 -3.4994e+00 -4.7398e-01 +3.3079e+00 +2.8294e+00 +1.5094e+00
