% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.602478225e+01 +8.602478225e+01 +1.268047822e+02 +1.268047822e+02 +6.4612e-01 -2.3276e+00 +4.8875e+00 -4.8450e+00 -1.1612e+00 -1.5908e+00 -2.9429e+00 +1.2751e-01 +6.4812e-01 +3.6139e+00 +3.4636e+00 +3.9930e+00 +3.4068e-02 -2.7636e+00 +4.3994e+00 -2.2751e-01 -5.6027e-01 -1.7204e+00 -4.4204e+00 +1.9047e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.625509330e+01 +8.625509330e+01 +8.465509330e+01 +8.465509330e+01 -3.9085e+00 -3.0005e+00 -2.7969e-02 +1.3824e+00 -2.2264e+00 +2.4047e+00 -4.3946e+00 +1.9415e+00 +4.5620e+00 -3.9111e+00 -3.4569e+00 -2.6053e+00 -3.5070e+00 +4.0018e-01 +6.1984e-01 +2.6860e+00 -2.1736e+00 -4.1158e+00 -2.7220e-01 -4.6125e+00
4089 +5.760180013e+01 +5.760180013e+01 +5.600180013e+01 +5.600180013e+01 +1.8442e-01 -4.6002e+00 +4.6175e+00 -3.3450e-01 -3.8344e+00 -6.4742e-01 -2.8401e+00 +1.4324e+00 -4.5731e+00 +2.3632e+00 -4.0686e+00 -2.0163e-01 -1.6744e+00 +4.8621e+00 +1.9486e+00 -1.5218e-01 -3.7043e+00 +4.1459e+00 +3.2768e+00 +1.5841e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.582974772e+01 +8.582974772e+01 -2.850102523e+02 -2.850102523e+02 +4.9839e+00 -1.2107e-01 +4.6223e-01 -4.8250e+00 +2.2030e+00 +3.4246e+00 +4.3825e+00 -4.7611e+00 -4.5193e+00 +5.8037e-01 +3.0439e+00 +4.4186e+00 -4.9439e-01 -9.0258e-02 +4.4079e+00 -3.3073e+00 -2.9161e+00 -1.9188e+00 -9.0139e-01 +2.9218e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.584451672e+01 +8.584451672e+01 +5.328451672e+01 +5.328451672e+01 -3.3719e+00 -3.8586e+00 +3.8558e+00 -1.0408e-01 +4.7260e+00 -2.6090e+00 +4.6066e+00 -4.6595e+00 -4.1910e+00 +4.5826e+00 +3.9606e+00 -1.4740e-01 -3.4325e+00 +2.1776e+00 -3.5622e-01 +1.3841e+00 -3.4824e-01 +4.9925e+00 +4.7594e+00 +1.7578e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.632477000e+01 +8.632477000e+01 +6.017247700e+02 +6.017247700e+02 +4.3636e+00 -2.0174e+00 +1.1967e+00 +4.8390e+00 -3.9775e+00 -4.8072e-02 -4.5353e+00 +4.3472e+00 +1.5658e-01 +8.9259e-01 -3.1264e+00 -1.1757e+00 +4.1799e+00 -4.0420e+00 +4.9687e+00 -3.5532e+00 -2.8568e+00 +3.3797e+00 +2.7092e+00 -1.4382e+00
