% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.560734767e+01 +5.560734767e+01 +3.866734767e+01 +3.866734767e+01 +2.7623e+00 -1.1038e+00 -3.1970e+00 -3.5030e-02 +4.2265e+00 -3.4508e-01 +2.6417e+00 +4.1715e+00 -3.9284e+00 -3.6155e+00 +3.3876e+00 +3.3220e+00 -1.0723e+00 -3.3436e+00 -3.4267e+00 +4.3813e+00 +4.3977e+00 -1.2388e-01 +4.2439e+00 +4.1245e-01
1097 +3.862888905e+01 +3.862888905e+01 +2.168888905e+01 +2.168888905e+01 +4.8485e+00 +4.6941e+00 -4.4537e+00 -3.4293e+00 +4.1088e+00 +1.0183e+00 +4.9818e+00 -2.6187e+00 -1.7060e+00 -3.8252e+00 +3.8934e+00 +2.0833e+00 +1.1390e+00 +2.5917e-01 +4.9240e+00 +3.2279e+00 +3.3976e+00 -2.5772e+00 -8.6790e-02 -2.8607e-01
2085 +2.304026968e+01 +2.304026968e+01 +6.100269683e+00 +6.100269683e+00 +4.9707e+00 -1.8574e+00 -2.5071e+00 +1.1450e+00 +4.3740e+00 -1.9653e+00 +3.3103e+00 +5.2576e-01 -2.5563e+00 -2.7849e+00 +3.8651e+00 -4.2715e+00 +3.8547e-01 -1.3646e+00 +2.6950e+00 +3.1967e+00 +3.3978e+00 -1.4905e+00 -1.4174e+00 +1.6441e+00
3299 +1.499487772e+01 +1.499487772e+01 -1.945122277e+00 -1.945122277e+00 +4.0173e+00 +1.8529e+00 -2.7843e+00 +1.1450e+00 +2.0630e+00 -3.8558e+00 +4.1859e+00 -3.3365e+00 -2.5563e+00 -2.7849e+00 +3.8651e+00 +1.6916e+00 -9.0304e-01 -1.3646e+00 +2.6950e+00 +3.1986e+00 +3.3978e+00 -1.4905e+00 +1.7144e+00 +1.6441e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.520574349e+02 +2.520574349e+02 +2.708674349e+02 +2.708674349e+02 +2.4629e+00 -2.8685e-01 -2.2141e+00 +3.2983e+00 -1.5412e+00 +4.7987e+00 +1.8975e+00 +1.7195e+00 +3.2106e+00 -3.5236e+00 +2.5374e+00 +3.7989e+00 +3.1779e+00 +4.5014e+00 +4.5785e+00 -1.1036e+00 +4.8326e+00 +2.1357e+00 +2.3985e+00 +2.0390e+00
2 +1.850604410e+02 +1.850604410e+02 +2.038704410e+02 +2.038704410e+02 +4.8859e-01 -2.4913e-01 +2.3851e+00 +4.3300e+00 -1.8846e+00 +3.3593e+00 +4.4892e+00 -1.9099e-01 +8.9055e-01 -1.4846e+00 -3.6760e+00 +5.6454e-01 +3.9741e+00 +3.2516e-01 -3.6494e+00 +4.4455e+00 -3.8998e+00 +4.6501e+00 +5.7487e-01 +3.4301e-01
3 +1.409178439e+02 +1.409178439e+02 +1.597278439e+02 +1.597278439e+02 +1.6851e+00 -2.1743e+00 +2.7209e+00 +2.6235e+00 +1.0558e-01 +2.0385e-01 -3.7490e-01 -3.4674e-01 +2.6828e+00 -4.9193e+00 +4.3281e+00 -3.6177e-01 -4.0181e+00 +4.4360e+00 +3.0001e+00 -1.5598e+00 -1.4449e+00 -4.3501e-01 +3.0549e+00 +2.7723e+00
8 +7.919590051e+01 +7.919590051e+01 +9.800590051e+01 +9.800590051e+01 +2.1502e+00 -2.7010e+00 -1.3395e+00 -1.7806e+00 -1.9557e+00 -3.1909e+00 +2.5089e+00 -5.4281e-01 -3.8374e+00 -1.1316e+00 +4.2077e+00 +4.2976e+00 -1.8491e+00 +8.2446e-02 -2.1815e-01 +6.5614e-01 -4.1284e-01 +1.1281e+00 +3.7063e+00 +4.7645e+00
39 +5.968841215e+01 +5.968841215e+01 +7.849841215e+01 +7.849841215e+01 +3.0256e-01 +3.6920e+00 +1.8945e+00 -2.7671e+00 +1.6444e+00 -2.8824e+00 -1.0754e+00 +8.8066e-01 +3.6304e-01 +4.6345e-01 -1.9149e-01 +9.6468e-01 +1.4624e+00 -4.7335e+00 +3.2882e+00 -1.7615e+00 -4.4277e+00 +4.0521e+00 -3.3240e+00 +1.8125e+00
522 +3.892376789e+01 +3.892376789e+01 +5.773376789e+01 +5.773376789e+01 +8.1265e-01 +3.7905e-01 +3.9444e+00 -1.8670e+00 -1.9927e-03 -3.5272e+00 +4.5636e+00 -5.3790e-01 +2.8195e+00 +3.9260e+00 -3.2589e+00 +4.0020e+00 +1.0488e+00 +2.5042e+00 +2.2517e-01 -2.0906e+00 -3.4867e+00 +4.0083e+00 -3.6306e+00 +4.3416e+00
1456 +2.453711372e+01 +2.453711372e+01 +4.334711372e+01 +4.334711372e+01 +8.1265e-01 +3.7905e-01 +3.9444e+00 -1.8670e+00 -1.9927e-03 -3.5272e+00 +4.5636e+00 -5.3790e-01 +2.8195e+00 +3.9260e+00 -2.8875e+00 +4.0332e+00 +1.1113e+00 +4.6534e-02 -3.2057e+00 -1.4591e+00 -4.7069e+00 +4.0083e+00 -3.6306e+00 +4.3416e+00
4995 +1.524305936e+01 +1.524305936e+01 +3.405305936e+01 +3.405305936e+01 +8.1265e-01 +3.8101e-01 +3.9444e+00 -1.9429e-01 -1.9927e-03 -3.5272e+00 +5.3285e-01 -5.3790e-01 +4.7323e-01 +3.9260e+00 -2.8875e+00 +4.2520e+00 +1.1115e+00 +4.6534e-02 -3.2057e+00 -2.3978e+00 -3.2344e+00 +4.3402e+00 -1.0306e+00 +3.7724e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.002645401e+02 +1.002645401e+02 +3.734145401e+02 +3.734145401e+02 -3.0030e-01 +3.3819e+00 -1.9767e+00 -5.1055e-01 +1.5051e+00 +4.4479e+00 +2.3483e+00 -3.9396e+00 -4.2157e+00 +3.8067e+00 +3.8766e+00 +2.2250e+00 -8.2577e-01 -1.6870e+00 +2.0209e+00 -4.3794e+00 -4.3132e+00 +4.8670e+00 +2.9476e+00 -4.4407e-01
14 +9.737336499e+01 +9.737336499e+01 +3.705233650e+02 +3.705233650e+02 -1.5462e+00 +3.7863e+00 -2.1769e-01 +2.0941e+00 -3.8885e-01 -3.3427e+00 +3.3179e+00 -2.9934e+00 -4.5444e+00 +4.7221e+00 -7.7446e-01 +2.9813e+00 -1.6356e+00 +4.9155e+00 +1.0465e+00 +3.0665e+00 +1.1213e-01 +3.7612e+00 -5.6943e-01 +1.1454e+00
26 +5.753718211e+01 +5.753718211e+01 +3.306871821e+02 +3.306871821e+02 -2.4877e+00 +4.6196e+00 +5.2429e-01 -2.8478e+00 +3.4763e+00 -1.1413e+00 +5.1856e-01 -4.5901e+00 -3.5115e+00 +1.2965e+00 -1.5894e-01 -7.4797e-01 -5.9475e-01 +3.0413e+00 +2.6954e+00 +6.8515e-01 +4.5317e+00 +1.3340e+00 -1.8417e+00 +4.7659e-01
675 +3.805164257e+01 +3.805164257e+01 +3.112016426e+02 +3.112016426e+02 -1.5547e+00 +1.7448e+00 -4.1005e+00 +1.2579e+00 -2.4807e+00 -9.6889e-01 +3.8039e+00 -3.8937e+00 -3.6029e+00 +4.6717e+00 +1.7243e+00 +1.5159e-01 -1.6215e+00 -2.6664e+00 -3.5147e+00 -2.7891e+00 +3.9286e+00 -9.8795e-01 -1.3353e+00 -3.8408e+00
2173 +2.313430034e+01 +2.313430034e+01 +2.962843003e+02 +2.962843003e+02 -3.7338e+00 +1.8951e+00 +5.2526e-02 -3.5166e-01 +1.4481e+00 -3.9116e+00 -2.3431e+00 -1.6311e+00 -4.9657e+00 +2.8531e+00 -1.5894e-01 -7.4797e-01 -4.0436e+00 +1.7882e+00 +2.6612e+00 -3.8225e+00 +3.1868e+00 +1.0827e+00 +1.1393e-01 -3.9950e+00
3555 +1.366046166e+01 +1.366046166e+01 +2.868104617e+02 +2.868104617e+02 -1.8790e+00 +3.3819e+00 -1.9767e+00 +3.3653e+00 +1.3922e+00 -4.4292e+00 -2.5983e+00 -1.8821e+00 -1.1053e+00 +3.8990e+00 -2.6781e+00 +2.4946e+00 -5.9475e-01 +3.0413e+00 +2.6612e+00 -3.8147e+00 +3.9286e+00 -9.8795e-01 +3.0332e+00 -3.8087e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.485635202e+02 +1.485635202e+02 +1.857435202e+02 +1.857435202e+02 +2.3450e+00 -1.7592e+00 -1.5451e+00 +6.4053e-01 +4.8467e+00 +4.2850e+00 -4.9731e+00 +1.9218e+00 +4.9210e+00 +2.9198e+00 +2.7098e+00 -3.9286e+00 -3.1456e+00 -4.8759e+00 +3.2010e+00 -3.8888e-01 +4.5377e+00 +2.8223e+00 +2.5299e+00 +2.4639e+00
4 +5.653157624e+01 +5.653157624e+01 +9.371157624e+01 +9.371157624e+01 -1.1152e+00 +2.9540e-01 +4.0781e-01 -9.7732e-02 -4.2554e+00 -1.9202e+00 +3.1258e+00 -3.2923e+00 -3.3744e+00 +1.2076e+00 -4.1114e+00 -2.9041e+00 -4.7412e+00 +2.3387e+00 +2.3237e+00 -4.9673e-01 +2.9065e+00 +3.8255e-01 -4.1404e+00 -2.8385e+00
92 +3.922583971e+01 +3.922583971e+01 +7.640583971e+01 +7.640583971e+01 -3.7596e+00 +4.6045e+00 +3.5526e+00 +2.5354e+00 -2.1536e+00 +2.4866e-01 -2.7817e+00 -2.7180e+00 +3.0732e-01 +3.2736e+00 +9.4970e-01 +2.3840e+00 +9.4675e-01 +2.8122e+00 -2.4743e+00 -5.7542e-01 +1.5537e+00 -9.5833e-01 -1.4713e+00 +1.9573e-01
1517 +2.394553427e+01 +2.394553427e+01 +6.112553427e+01 +6.112553427e+01 +7.2428e-02 +8.5405e-01 +4.2144e+00 +2.8229e+00 -4.2554e+00 -9.2018e-01 +3.1258e+00 -4.5844e+00 +7.9259e-03 -1.4665e+00 -2.6618e+00 -2.0362e+00 +3.1801e-01 +1.8448e+00 +3.3807e+00 +1.0495e+00 -3.4813e+00 -9.4171e-01 -3.9120e+00 +4.3093e-01
4120 +1.564809894e+01 +1.564809894e+01 +5.282809894e+01 +5.282809894e+01 -3.3389e+00 +9.0880e-01 +3.2571e+00 -3.4933e+00 -3.6361e+00 +1.4449e+00 -1.4168e+00 -2.2412e+00 -3.5775e+00 +2.1325e+00 +3.4596e-01 +6.4078e-01 +6.4425e-01 +1.8448e+00 +3.5538e+00 +1.0495e+00 -3.4813e+00 -9.4171e-01 -3.7714e+00 +9.7183e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.048438115e+02 +3.048438115e+02 +1.569438115e+02 +1.569438115e+02 +2.8302e-01 +3.0542e+00 -3.4839e+00 +2.1318e+00 -1.2068e+00 +3.7677e+00 -2.1447e+00 +1.6639e+00 +4.3779e+00 -2.9338e+00 +1.0832e+00 -2.7467e+00 -3.7164e+00 +5.5813e-01 -2.0934e+00 -1.7461e+00 -5.3139e-01 +9.3844e-01 -3.2475e+00 -3.6766e+00
2 +6.979022141e+01 +6.979022141e+01 -7.810977859e+01 -7.810977859e+01 +4.0156e+00 -4.8141e+00 -1.3673e+00 -2.4628e+00 +3.1948e+00 -8.2286e-01 +1.3624e+00 +6.7542e-01 -1.9315e+00 -2.0047e+00 -2.3040e+00 +3.7078e+00 +3.7815e+00 +1.5546e+00 -1.9202e+00 +4.6348e+00 -3.0175e-01 +2.5826e+00 -2.1196e+00 -2.0361e+00
9 +5.330056199e+01 +5.330056199e+01 -9.459943801e+01 -9.459943801e+01 -9.8245e-01 +1.0530e+00 +2.0281e+00 -4.0698e+00 -3.9914e+00 +3.8615e+00 -1.5221e+00 -2.6680e+00 +4.9733e+00 -3.9167e+00 -1.1975e+00 +3.5246e+00 +1.0880e+00 +5.5218e-01 +4.2311e+00 -4.3694e-01 +1.8191e-01 -1.7951e+00 +4.5915e-01 +3.0592e+00
569 +3.971088740e+01 +3.971088740e+01 -1.081891126e+02 -1.081891126e+02 +5.1941e-01 -4.1808e+00 -1.0199e+00 -1.3838e+00 -4.2037e+00 -3.3736e+00 +9.3728e-01 -2.6144e+00 -2.7515e+00 -4.2946e-01 -1.7105e+00 +3.3048e-01 +4.3258e+00 +1.1353e+00 +2.0703e+00 +5.4622e-01 -1.0212e+00 +5.2449e-01 +1.3798e-01 +9.6810e-01
1809 +2.441546889e+01 +2.441546889e+01 -1.234845311e+02 -1.234845311e+02 +1.5544e+00 -2.1936e+00 +1.3796e+00 +9.5138e-01 -1.6046e+00 -5.6297e-01 -4.6972e+00 -3.2906e+00 -4.6671e+00 -2.5019e+00 -3.3861e+00 +4.9610e+00 -1.1060e+00 -1.8156e+00 -2.2824e-01 +4.2877e+00 -1.0212e+00 +5.2449e-01 -4.9109e+00 +6.5676e-01
3823 +1.544336726e+01 +1.544336726e+01 -1.324566327e+02 -1.324566327e+02 +5.1941e-01 -4.1730e+00 -1.0199e+00 -1.3838e+00 -2.9179e+00 -3.5295e-01 -2.0522e+00 -2.6149e+00 -2.7515e+00 -2.0047e+00 -2.2888e+00 +3.7078e+00 +3.7815e+00 -4.3427e+00 -2.7231e+00 -1.3393e+00 -6.9645e-01 -1.0355e+00 -2.1195e+00 +9.0560e-01
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.421275101e+01 +3.421275101e+01 -1.876772490e+02 -1.876772490e+02 -4.6807e+00 -1.7599e+00 -1.8021e+00 +8.2305e-01 -3.8815e+00 +1.8267e+00 -1.0738e+00 -1.8883e-01 +3.4001e+00 -1.0926e+00 -2.8182e+00 -1.9066e+00 -3.7183e+00 -9.1920e-02 -2.4763e+00 -2.3557e+00 +4.2559e-01 -3.6441e+00 +3.0649e+00 +3.5726e+00
