% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.057086106e+02 +1.057086106e+02 +2.083186106e+02 +2.083186106e+02 -4.5316e+00 -9.9938e-01 +3.0231e+00 +4.4694e+00 -1.4615e+00
8 +7.055098337e+01 +7.055098337e+01 +1.731609834e+02 +1.731609834e+02 +2.3552e+00 +3.7480e+00 -1.6477e+00 -3.2715e+00 -1.5573e+00
72 +5.010403257e+01 +5.010403257e+01 +1.527140326e+02 +1.527140326e+02 +2.3894e+00 +3.5377e+00 -7.3261e-01 -1.4381e+00 -1.9333e+00
150 +3.600156660e+01 +3.600156660e+01 +1.386115666e+02 +1.386115666e+02 +8.9024e-01 +2.2809e+00 -1.9216e+00 -1.8699e+00 -2.1252e+00
281 +2.399544268e+01 +2.399544268e+01 +1.266054427e+02 +1.266054427e+02 +2.3977e-01 +1.5357e+00 -1.1559e+00 -1.6411e+00 -1.5597e+00
561 +1.520469434e+01 +1.520469434e+01 +1.178146943e+02 +1.178146943e+02 +1.2437e+00 +1.3247e+00 -1.2208e+00 -1.8343e+00 -2.0041e+00
1063 +7.482108010e+00 +7.482108010e+00 +1.100921080e+02 +1.100921080e+02 +2.0923e+00 +1.4891e+00 -8.0378e-01 -1.8200e+00 -1.2998e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.807310083e+01 +5.807310083e+01 +1.513731008e+02 +1.513731008e+02 -1.6170e+00 +2.3401e+00 -1.0814e+00 -2.1252e+00 +3.7290e-01
130 +3.914052154e+01 +3.914052154e+01 +1.324405215e+02 +1.324405215e+02 +3.2420e-01 +2.9155e+00 -1.0963e+00 +1.0145e+00 +1.8175e+00
626 +1.491671435e+01 +1.491671435e+01 +1.082167143e+02 +1.082167143e+02 +1.4368e+00 -1.2382e+00 +1.8016e+00 -1.5006e+00 +2.2385e-01
3868 +8.632171709e+00 +8.632171709e+00 +1.019321717e+02 +1.019321717e+02 +1.1691e+00 -1.6508e+00 +1.5288e+00 -1.6289e+00 -7.4417e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.596147559e+02 +1.596147559e+02 +1.732547559e+02 +1.732547559e+02 +2.7083e+00 +4.2924e+00 -2.7426e-01 +2.0605e+00 +7.5133e-01
4 +1.277761733e+02 +1.277761733e+02 +1.414161733e+02 +1.414161733e+02 +3.4794e+00 -2.7656e-01 +2.5929e+00 +2.7389e-01 +2.0796e+00
6 +7.217841485e+01 +7.217841485e+01 +8.581841485e+01 +8.581841485e+01 -2.3673e-01 -7.1109e-02 -4.5310e+00 +5.0400e-01 -1.9981e+00
26 +5.273902476e+01 +5.273902476e+01 +6.637902476e+01 +6.637902476e+01 -2.0554e+00 -7.0918e-01 -2.0733e+00 +3.4278e+00 -3.6758e+00
129 +3.572213363e+01 +3.572213363e+01 +4.936213363e+01 +4.936213363e+01 -2.0887e-01 -8.1353e-01 -2.6092e+00 +1.5497e+00 -2.6988e+00
334 +2.383857761e+01 +2.383857761e+01 +3.747857761e+01 +3.747857761e+01 -6.1735e-01 -1.1902e+00 -1.3329e+00 +1.5170e+00 -2.2129e+00
1185 +1.584740521e+01 +1.584740521e+01 +2.948740521e+01 +2.948740521e+01 -1.3245e+00 -1.3716e+00 -7.2590e-01 +9.8271e-01 -1.1436e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.719593309e+02 +1.719593309e+02 +3.667593309e+02 +3.667593309e+02 +3.0541e+00 +4.4469e+00 +1.5563e+00 +3.3860e+00 +3.5270e+00
2 +1.484977620e+02 +1.484977620e+02 +3.432977620e+02 +3.432977620e+02 -4.7509e+00 +3.9515e-01 +1.3259e+00 +1.1511e+00 -9.2374e-01
7 +9.714557427e+01 +9.714557427e+01 +2.919455743e+02 +2.919455743e+02 +1.2583e+00 -7.4968e-01 +3.0309e+00 -3.4289e-01 +1.7135e+00
119 +4.739182795e+01 +4.739182795e+01 +2.421918280e+02 +2.421918280e+02 +1.3829e+00 +3.6578e+00 -3.1782e-01 +3.8812e-01 -3.1667e+00
260 +3.329890170e+01 +3.329890170e+01 +2.280989017e+02 +2.280989017e+02 +2.1168e+00 +4.0388e+00 +3.4565e-01 -1.4032e+00 -2.2660e+00
283 +2.390539799e+01 +2.390539799e+01 +2.187053980e+02 +2.187053980e+02 +1.0021e+00 +1.2846e+00 +1.9633e-01 -1.7192e+00 -1.6551e+00
3757 +1.090271176e+01 +1.090271176e+01 +2.057027118e+02 +2.057027118e+02 +2.6269e+00 +1.8581e+00 +1.9412e+00 -1.9321e+00 -1.9210e+00
4843 +9.654694541e+00 +9.654694541e+00 +2.044546945e+02 +2.044546945e+02 +1.7192e+00 +9.0533e-01 +1.5347e+00 -1.8837e+00 -1.0240e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.294163739e+01 +9.294163739e+01 -4.064836261e+01 -4.064836261e+01 -9.0479e-01 -1.1753e+00 -4.7852e-01 -9.4715e-01 -1.9872e+00
99 +6.152452244e+01 +6.152452244e+01 -7.206547756e+01 -7.206547756e+01 -3.6900e+00 -7.2070e-02 +6.1246e-01 -2.0114e+00 -3.9419e+00
155 +3.511932090e+01 +3.511932090e+01 -9.847067910e+01 -9.847067910e+01 -2.5516e+00 +1.1222e+00 +1.7317e-01 -1.9166e+00 -2.2842e+00
481 +2.059394332e+01 +2.059394332e+01 -1.129960567e+02 -1.129960567e+02 -1.7327e+00 +3.9881e-01 -1.4697e+00 -8.1417e-01 -3.2043e+00
3782 +9.435406581e+00 +9.435406581e+00 -1.241545934e+02 -1.241545934e+02 -1.1985e+00 +1.3502e+00 -1.7458e+00 -1.0303e+00 -2.7562e+00
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.095048627e+02 +3.095048627e+02 +4.638748627e+02 +4.638748627e+02 -4.6599e+00 +2.0952e+00 -4.5533e+00 -4.7303e+00 +4.4551e+00
2 +9.512414254e+01 +9.512414254e+01 +2.494941425e+02 +2.494941425e+02 -3.7104e+00 -1.4257e+00 +3.5043e+00 -1.1136e+00 +1.0628e-01
162 +5.901548599e+01 +5.901548599e+01 +2.133854860e+02 +2.133854860e+02 +1.1304e-01 -3.3265e-01 -1.7870e+00 +7.8910e-01 +6.9098e-01
265 +3.801929124e+01 +3.801929124e+01 +1.923892912e+02 +1.923892912e+02 +2.6101e+00 -4.2984e+00 -3.2685e+00 +1.1126e+00 -3.1790e+00
445 +2.442162915e+01 +2.442162915e+01 +1.787916291e+02 +1.787916291e+02 +1.2414e+00 -9.2504e-01 -8.3254e-01 +9.6020e-01 -3.2576e+00
1142 +1.447048332e+01 +1.447048332e+01 +1.688404833e+02 +1.688404833e+02 +1.4431e+00 -1.1972e+00 -9.7598e-01 +2.1573e+00 -2.8734e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.942942637e+01 +6.942942637e+01 -2.189005736e+02 -2.189005736e+02 +1.2914e+00 -1.8737e+00 +2.6061e+00 -3.6631e-01 -9.6880e-01
61 +6.093273965e+01 +6.093273965e+01 -2.273972603e+02 -2.273972603e+02 -6.6224e-01 +3.6140e+00 +9.1770e-01 -2.1770e+00 -1.6087e+00
237 +3.913812037e+01 +3.913812037e+01 -2.491918796e+02 -2.491918796e+02 -1.5586e+00 +7.0210e-03 -6.6333e-01 +8.0501e-02 -2.0043e+00
263 +2.084878805e+01 +2.084878805e+01 -2.674812119e+02 -2.674812119e+02 -1.1841e+00 -1.8909e+00 -1.8799e+00 +1.0915e+00 -1.5686e+00
805 +1.102193860e+01 +1.102193860e+01 -2.773080614e+02 -2.773080614e+02 -1.6183e+00 -7.5101e-01 -1.4402e+00 +1.2710e+00 -2.0522e+00
3416 +9.949274640e+00 +9.949274640e+00 -2.783807254e+02 -2.783807254e+02 -1.3960e+00 -6.5110e-01 -1.4792e+00 +7.9310e-01 -1.5028e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.658872996e+02 +1.658872996e+02 -3.722227004e+02 -3.722227004e+02 -4.4017e+00 -1.3917e+00 -4.7211e-01 +3.8714e+00 +4.2489e+00
4 +1.352933303e+02 +1.352933303e+02 -4.028166697e+02 -4.028166697e+02 +2.6556e+00 -2.3777e+00 -3.9257e+00 +2.1742e-01 +3.8674e+00
8 +7.980143393e+01 +7.980143393e+01 -4.583085661e+02 -4.583085661e+02 -1.2975e+00 +8.1976e-01 -3.3269e+00 -4.4739e+00 +2.8415e+00
102 +5.273712109e+01 +5.273712109e+01 -4.853728789e+02 -4.853728789e+02 -2.6556e-01 +4.6443e+00 -2.2515e+00 -2.3745e+00 +2.5616e+00
183 +3.517811545e+01 +3.517811545e+01 -5.029318846e+02 -5.029318846e+02 -1.4317e+00 +1.5243e+00 -6.2781e-01 -1.5702e+00 +2.9344e+00
844 +2.412580796e+01 +2.412580796e+01 -5.139841920e+02 -5.139841920e+02 -2.2585e+00 +9.1436e-01 -1.5301e+00 -2.2485e+00 +8.0770e-01
3490 +1.406280154e+01 +1.406280154e+01 -5.240471985e+02 -5.240471985e+02 -1.6276e+00 +1.8721e+00 -2.0712e+00 -2.0099e+00 +2.2438e+00
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.024873925e+02 +2.024873925e+02 +9.503073925e+02 +9.503073925e+02 -2.8582e+00 -4.1664e+00 -2.6721e+00 -3.2951e+00 +2.6153e+00
4 +8.012005130e+01 +8.012005130e+01 +8.279400513e+02 +8.279400513e+02 -2.6847e+00 -2.9224e-01 -1.1438e+00 +2.0953e-01 -2.5806e-01
65 +4.979714984e+01 +4.979714984e+01 +7.976171498e+02 +7.976171498e+02 +2.7086e+00 -4.3984e-01 +5.2944e-01 +1.7663e-01 -2.1928e+00
314 +3.477377326e+01 +3.477377326e+01 +7.825937733e+02 +7.825937733e+02 -2.5687e-01 +1.6964e+00 +1.2814e+00 -2.6657e+00 -1.3638e+00
721 +1.402265681e+01 +1.402265681e+01 +7.618426568e+02 +7.618426568e+02 +5.1527e-01 +1.1933e+00 +3.1127e+00 -2.2649e+00 -1.7853e+00
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.011833435e+02 +1.011833435e+02 +1.178533435e+02 +1.178533435e+02 +2.0290e-01 -3.8665e+00 +1.0309e+00 -7.8331e-01 +2.8507e+00
5 +9.983530437e+01 +9.983530437e+01 +1.165053044e+02 +1.165053044e+02 +9.2352e-01 -1.5229e+00 +4.0219e+00 +2.8411e+00 +2.8320e+00
6 +5.877117825e+01 +5.877117825e+01 +7.544117825e+01 +7.544117825e+01 +1.3838e+00 -4.3498e+00 +2.5610e+00 +1.4024e+00 -1.9491e+00
275 +3.421851826e+01 +3.421851826e+01 +5.088851826e+01 +5.088851826e+01 +5.4313e-01 -1.8792e+00 +1.6141e+00 +1.7199e-01 +9.1344e-01
1205 +1.722102190e+01 +1.722102190e+01 +3.389102190e+01 +3.389102190e+01 +2.8560e+00 -1.0092e+00 +3.0623e+00 +1.5141e+00 -2.7308e+00
% function evaluation | noise-free fitness - Fopt (-6.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.862244409e+02 +1.862244409e+02 +1.234544409e+02 +1.234544409e+02 -1.9956e+00 -4.6867e+00 -3.4352e+00 -2.4953e+00 -3.2820e+00
4 +5.539572072e+01 +5.539572072e+01 -7.374279277e+00 -7.374279277e+00 +2.9491e+00 -2.3716e-01 +3.2977e+00 -2.1690e+00 +3.1803e+00
70 +3.500594689e+01 +3.500594689e+01 -2.776405311e+01 -2.776405311e+01 +3.3351e+00 -1.8282e+00 +2.9432e+00 -2.7062e+00 +1.5209e+00
463 +2.382227995e+01 +2.382227995e+01 -3.894772005e+01 -3.894772005e+01 +2.8692e+00 -1.1453e+00 +2.7532e+00 -1.1098e+00 +1.2611e+00
2045 +1.184916842e+01 +1.184916842e+01 -5.092083158e+01 -5.092083158e+01 +2.2166e+00 -1.9368e+00 +1.7416e+00 -1.7116e+00 +8.9260e-01
% function evaluation | noise-free fitness - Fopt (1.096000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.396863840e+02 +1.396863840e+02 +1.506463840e+02 +1.506463840e+02 -1.2282e+00 +4.8493e+00 +1.7513e+00 +2.7244e+00 +3.6187e+00
2 +9.105243865e+01 +9.105243865e+01 +1.020124386e+02 +1.020124386e+02 -2.2664e+00 +2.4340e+00 +4.6027e+00 +1.4561e-01 +4.8189e-01
16 +6.134447074e+01 +6.134447074e+01 +7.230447074e+01 +7.230447074e+01 +1.1977e+00 +9.5951e-01 +8.0512e-03 -1.9753e+00 -8.4509e-01
76 +3.431377489e+01 +3.431377489e+01 +4.527377489e+01 +4.527377489e+01 +2.5652e+00 +3.7052e-01 +6.0450e-01 +7.8101e-01 +1.4734e-01
424 +1.418310984e+01 +1.418310984e+01 +2.514310984e+01 +2.514310984e+01 -2.4435e-01 -1.6451e+00 -1.7099e+00 -1.9261e+00 +1.1379e+00
2964 +9.620530418e+00 +9.620530418e+00 +2.058053042e+01 +2.058053042e+01 -5.3789e-01 -1.3968e+00 -2.1806e+00 -2.0350e+00 +1.0006e+00
% function evaluation | noise-free fitness - Fopt (9.038000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574355781e+02 +1.574355781e+02 +2.478155781e+02 +2.478155781e+02 +4.0431e+00 +1.1738e+00 -2.4718e+00 +2.5537e+00 +2.6126e+00
9 +9.621278621e+01 +9.621278621e+01 +1.865927862e+02 +1.865927862e+02 -2.1852e+00 -1.6666e+00 -4.8143e+00 +4.5122e-01 -3.2928e+00
88 +5.585863700e+01 +5.585863700e+01 +1.462386370e+02 +1.462386370e+02 +4.2659e+00 -1.9118e+00 +1.2414e+00 -1.3501e+00 +1.2464e+00
232 +3.105895184e+01 +3.105895184e+01 +1.214389518e+02 +1.214389518e+02 -3.4050e+00 +3.9440e-01 -5.6061e-01 +2.2448e+00 -1.9711e+00
682 +2.355902534e+01 +2.355902534e+01 +1.139390253e+02 +1.139390253e+02 -2.2759e+00 +8.4099e-01 -9.9075e-01 +8.6453e-01 -2.6510e+00
% function evaluation | noise-free fitness - Fopt (-2.635200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.542325045e+02 +1.542325045e+02 -1.092874955e+02 -1.092874955e+02 +4.4033e+00 -9.0778e-01 +7.5462e-01 -3.9789e+00 +2.9395e+00
3 +9.061798424e+01 +9.061798424e+01 -1.729020158e+02 -1.729020158e+02 -3.0027e+00 +1.4366e+00 -1.0751e+00 +6.9857e-01 +3.4957e+00
45 +4.470555925e+01 +4.470555925e+01 -2.188144407e+02 -2.188144407e+02 -9.4400e-01 +3.8031e+00 -2.6967e+00 -1.8903e+00 +8.0637e-02
58 +3.759559287e+01 +3.759559287e+01 -2.259244071e+02 -2.259244071e+02 +5.6441e-01 +3.3148e+00 -1.0886e-01 -2.0858e+00 +1.2571e+00
227 +2.438325527e+01 +2.438325527e+01 -2.391367447e+02 -2.391367447e+02 -1.0131e+00 +9.9226e-01 -2.1138e-01 -8.1459e-02 +1.3697e+00
3802 +1.309751804e+01 +1.309751804e+01 -2.504224820e+02 -2.504224820e+02 -1.9030e+00 +1.8145e+00 -1.4512e+00 -2.9656e+00 +2.1341e+00
4101 +8.535504768e+00 +8.535504768e+00 -2.549844952e+02 -2.549844952e+02 -1.8556e+00 +2.3033e+00 -2.0194e+00 -2.3481e+00 +1.9453e+00
% function evaluation | noise-free fitness - Fopt (3.101900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.124976700e+02 +2.124976700e+02 +5.226876700e+02 +5.226876700e+02 +3.5132e+00 -4.3840e+00 +2.8136e+00 +4.5345e+00 -2.3541e+00
2 +1.263521684e+02 +1.263521684e+02 +4.365421684e+02 +4.365421684e+02 -3.0224e-01 +2.4740e-01 -2.0397e+00 -9.1655e-01 +2.7102e+00
8 +9.645066162e+01 +9.645066162e+01 +4.066406616e+02 +4.066406616e+02 +1.8423e+00 -1.9590e+00 +4.1768e+00 -2.6433e+00 +1.7834e+00
9 +5.578642811e+01 +5.578642811e+01 +3.659764281e+02 +3.659764281e+02 -4.3633e-01 -3.0753e+00 +1.8226e-01 -1.0865e+00 +2.2143e+00
180 +3.878111155e+01 +3.878111155e+01 +3.489711115e+02 +3.489711115e+02 -1.5859e+00 +3.8099e-01 -1.8573e-01 -3.3458e+00 +1.5705e+00
635 +1.744272482e+01 +1.744272482e+01 +3.276327248e+02 +3.276327248e+02 -9.0888e-01 -1.9884e+00 -2.2329e-01 -1.2092e+00 +1.9311e+00
1552 +1.568955843e+01 +1.568955843e+01 +3.258795584e+02 +3.258795584e+02 -9.1111e-01 -1.9780e+00 -2.2071e-01 -1.2107e+00 +1.9271e+00
