% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.559015481e+07 +1.559015481e+07 +1.558994493e+07 +1.558994493e+07 -3.7786e+00 +9.6786e-01 +2.8266e+00 -1.7728e+00 +2.8641e+00 +4.1300e+00 -6.4147e-01 +1.0781e+00 -1.8233e+00 -3.3949e+00 -2.7245e+00 -4.2092e+00 -2.6575e+00 -2.0287e+00 +3.4601e-01 -2.9297e+00 -4.9136e+00 -3.7535e+00 -1.5105e+00 -2.9597e-01
3 +3.278779666e+06 +3.278779666e+06 +3.278569786e+06 +3.278569786e+06 +2.6028e+00 +6.8958e-01 +9.0685e-01 +8.0415e-01 +3.9266e+00 +1.3345e+00 -4.2482e+00 -9.7004e-01 +4.8663e+00 +4.1828e+00 -3.5115e+00 +3.0914e+00 +1.6524e+00 +1.8525e+00 +1.8148e+00 -5.5018e-01 -9.9473e-02 +6.5857e-01 -2.3679e+00 +1.8114e+00
44 +2.018750511e+06 +2.018750511e+06 +2.018540631e+06 +2.018540631e+06 +4.7931e+00 -9.9059e-01 -4.5500e+00 +3.0751e+00 -2.6020e+00 -4.0460e+00 +9.2502e-01 +2.8355e+00 +4.6199e+00 -1.3793e+00 -4.4667e+00 +8.2759e-01 +2.7858e+00 -2.4023e+00 -1.0106e+00 -3.9640e+00 -2.7105e+00 +1.5900e+00 -8.3571e-01 +2.4362e+00
943 +1.195656285e+06 +1.195656285e+06 +1.195446405e+06 +1.195446405e+06 -1.8484e+00 +4.2805e+00 +3.9088e+00 -3.4584e+00 -3.9874e+00 -1.0631e+00 +2.7087e+00 +1.1205e+00 -1.3023e+00 +3.6526e+00 +1.6079e+00 +2.8663e+00 +3.0717e+00 +9.2222e-01 +6.2293e-01 -3.9557e+00 -3.2380e+00 +4.9717e+00 -1.8261e+00 +1.9942e+00
2480 +5.663397576e+05 +5.663397576e+05 +5.661298776e+05 +5.661298776e+05 -1.3599e+00 +3.4525e+00 -3.7268e+00 -3.2965e+00 +4.7821e+00 +4.4747e+00 +2.9752e+00 +4.3858e+00 -2.0842e+00 +3.3349e+00 +4.8541e+00 +3.8440e+00 +4.3409e+00 -3.1073e+00 +6.8668e-01 -4.0416e+00 -3.8290e+00 +2.0640e+00 -2.1258e+00 +1.8114e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.193141252e+07 +1.193141252e+07 +1.193132043e+07 +1.193132043e+07 +3.4557e+00 -3.8413e+00 -4.7521e+00 +4.6380e+00 +4.0622e+00 -1.6496e+00 -3.6864e+00 +3.7767e+00 +1.4628e-01 +1.7044e+00 -2.4438e+00 +9.6457e-01 +4.5488e+00 +3.2421e+00 +3.4438e+00 +4.5702e+00 +3.9107e+00 +2.5452e-01 +2.3487e+00 -2.2347e+00
5 +9.214311689e+06 +9.214311689e+06 +9.214219599e+06 +9.214219599e+06 +2.8183e+00 +1.3926e+00 +2.6900e+00 -2.6450e+00 -2.2463e+00 -3.0255e+00 +3.8352e-01 +2.9149e+00 -1.8716e+00 +1.8462e+00 -4.9021e+00 -3.4845e+00 -1.3488e+00 +1.3396e+00 -2.3206e+00 +2.2726e+00 -4.5647e+00 +3.0033e+00 -1.4983e+00 -2.8923e+00
40 +5.931282088e+06 +5.931282088e+06 +5.931189998e+06 +5.931189998e+06 +2.6306e+00 +3.9518e+00 -3.2040e+00 +1.7092e+00 +6.0372e-02 +1.8593e+00 +4.0535e+00 +8.7812e-02 +4.7595e+00 -1.5332e+00 +1.8467e+00 +3.9588e+00 -3.6536e+00 -1.6537e-02 -3.1573e+00 +3.3057e+00 -1.8499e+00 +4.6050e+00 +6.1457e-01 -2.9139e+00
54 +3.364080836e+06 +3.364080836e+06 +3.363988746e+06 +3.363988746e+06 +4.6597e+00 +2.1674e+00 -5.2049e-02 +2.4815e+00 -4.5637e+00 +4.0980e+00 +3.7682e+00 -2.0917e+00 +3.0979e+00 +4.9048e+00 -1.1366e+00 -4.2164e+00 -3.5653e+00 -1.6717e+00 +4.0256e+00 -1.8812e+00 -4.9312e+00 +1.1038e+00 +2.9725e+00 -5.8266e-01
