% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.322163999e+01 +8.322163999e+01 +1.240016400e+02 +1.240016400e+02 +3.0307e-01 -3.4662e+00 -1.7053e+00 -4.6543e+00 -1.0113e+00 +3.8087e-01 +1.8223e-01 -3.9686e+00 +3.0365e+00 +7.9965e-01 -1.5167e+00 -1.3268e+00 -3.2358e+00 -2.5776e-01 +2.6516e+00 -2.5730e-04 +3.5414e-01 +1.0570e+00 -3.3052e-01 -2.4943e+00
378 +4.947020786e+01 +4.947020786e+01 +9.025020786e+01 +9.025020786e+01 -1.7738e+00 +3.1842e+00 -3.0481e+00 +8.7657e-01 -1.5571e+00 +3.9157e+00 +2.9620e+00 +4.3960e+00 -3.8866e-01 +4.9553e+00 +1.1174e+00 -4.5878e+00 +2.2293e-01 -1.5938e+00 +2.9333e+00 +2.3350e+00 -3.1962e-01 -3.6606e+00 +3.3179e+00 -3.3979e+00
543 +3.240151588e+01 +3.240151588e+01 +7.318151588e+01 +7.318151588e+01 -9.8163e-01 +1.7625e+00 -1.5692e+00 -2.2060e-01 -1.3547e+00 +1.4990e+00 +2.1929e+00 +5.5912e+00 +1.7828e+00 +4.6361e+00 +2.3645e+00 -2.7256e+00 -2.3205e+00 -3.1744e+00 +2.7655e+00 +3.1756e-02 +2.9246e-01 -2.3571e+00 +3.0124e+00 -3.3988e+00
763 +2.171637128e+01 +2.171637128e+01 +6.249637128e+01 +6.249637128e+01 -8.4211e-01 +2.2130e+00 -1.9246e+00 +6.9691e-01 -6.7264e-01 +2.4722e+00 +2.3506e+00 +4.9565e+00 +1.3983e+00 +4.1639e+00 +1.6238e+00 -3.0718e+00 -1.8072e+00 -3.2819e+00 +2.5986e+00 +4.8435e-01 -1.1555e+00 -2.9959e+00 +2.9367e+00 -2.4559e+00
1649 +1.581530288e+01 +1.581530288e+01 +5.659530288e+01 +5.659530288e+01 -3.0190e-01 +2.7783e+00 -2.3516e+00 +7.0620e-01 -5.2055e-01 +2.2037e+00 +2.3829e+00 +4.9846e+00 +2.2513e+00 +3.5649e+00 +1.9631e+00 -2.6975e+00 -2.3292e+00 -3.4144e+00 +1.4691e+00 +1.4689e+00 -1.9643e+00 -2.9722e+00 +3.0128e+00 -2.1928e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.617821166e+01 +8.617821166e+01 +8.457821166e+01 +8.457821166e+01 +4.5648e+00 -1.6581e+00 +1.8785e+00 -3.8127e+00 +3.0032e+00 -1.5829e+00 +3.8210e+00 +1.5798e+00 -4.0787e+00 -8.2726e-01 -1.9467e+00 -4.2207e-02 +4.9525e+00 -2.1849e+00 -1.7711e+00 -3.0989e+00 +2.6888e+00 -8.9547e-01 -4.9333e+00 -8.1302e-01
616 +6.300047448e+01 +6.300047448e+01 +6.140047448e+01 +6.140047448e+01 +3.8578e+00 +2.7469e+00 -4.1162e+00 -2.2881e+00 -2.4656e-01 +2.9319e+00 +9.8945e-01 -3.0866e+00 +1.9904e+00 +3.9936e+00 -1.7773e-01 +8.4011e-01 -1.5634e+00 -1.6683e+00 -8.9386e-01 -6.2515e-01 -1.5642e+00 -4.5616e-01 +4.1104e-01 -2.9261e+00
1349 +3.981055011e+01 +3.981055011e+01 +3.821055011e+01 +3.821055011e+01 +3.5136e+00 +3.8333e+00 -4.9243e+00 -2.5365e+00 +1.2186e+00 +1.8172e+00 +1.2211e+00 -2.2309e+00 +3.4012e+00 +3.6505e+00 -6.6405e-01 +1.3072e-01 -2.5861e+00 -4.4951e-01 -1.0250e+00 -7.4819e-02 -1.0370e+00 +1.8471e+00 +2.5829e-01 -4.1015e+00
2730 +2.458618352e+01 +2.458618352e+01 +2.298618352e+01 +2.298618352e+01 +3.6006e+00 +3.3990e+00 -4.8579e+00 -1.9942e+00 +1.7800e+00 +2.2746e+00 +8.7074e-01 -2.5640e+00 +2.6416e+00 +4.6364e+00 -1.9552e-01 -4.3827e-02 -2.2246e+00 -7.9947e-02 -2.9452e+00 -9.1456e-01 -6.3735e-02 +2.2367e+00 +2.1273e+00 -5.1458e+00
