% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.344142546e+01 +6.344142546e+01 -9.365585745e+02 -9.365585745e+02 +4.1954e+00 -2.0350e+00 +2.8338e+00 +1.3504e+00 +8.0736e-01
5 +3.588433440e+01 +3.588433440e+01 -9.641156656e+02 -9.641156656e+02 +3.4121e+00 -2.1673e-02 +4.3824e+00 +1.0789e+00 -2.3668e+00
151 +2.303026514e+01 +2.303026514e+01 -9.769697349e+02 -9.769697349e+02 +1.0861e+00 +1.9898e+00 +4.5525e+00 -5.3203e-01 -2.4160e+00
163 +1.219971760e+01 +1.219971760e+01 -9.878002824e+02 -9.878002824e+02 +1.4691e+00 +9.7743e-02 +0.0000e+00 +7.0939e-01 -1.1289e+00
419 +9.992744410e+00 +9.992744410e+00 -9.900072556e+02 -9.900072556e+02 +1.2779e+00 -2.9345e-01 +1.9869e+00 -2.8983e+00 -2.2343e+00
490 +5.063577257e-01 +5.063577257e-01 -9.994936423e+02 -9.994936423e+02 +1.2271e+00 +0.0000e+00 +2.0866e+00 -1.6123e+00 -2.2856e+00
1491 +1.702660115e-01 +1.702660115e-01 -9.998297340e+02 -9.998297340e+02 +3.5170e-01 +5.1350e-01 +3.2144e+00 -1.7665e+00 -3.0733e+00
1813 +1.252151811e-01 +1.252151811e-01 -9.998747848e+02 -9.998747848e+02 +3.0896e-01 +5.4363e-01 +3.5153e+00 -1.6080e+00 -3.1164e+00
1891 +9.938680424e-02 +9.938680424e-02 -9.999006132e+02 -9.999006132e+02 +3.2097e-01 +5.5215e-01 +3.5868e+00 -1.6277e+00 -3.0741e+00
2076 +6.024029551e-02 +6.024029551e-02 -9.999397597e+02 -9.999397597e+02 +4.4317e-01 +5.9707e-01 +3.5328e+00 -1.7187e+00 -3.0856e+00
2362 +3.546711453e-02 +3.546711453e-02 -9.999645329e+02 -9.999645329e+02 +5.8994e-01 +5.4376e-01 +3.3896e+00 -1.6578e+00 -2.9445e+00
2733 +2.485473547e-02 +2.485473547e-02 -9.999751453e+02 -9.999751453e+02 +6.6389e-01 +5.6001e-01 +3.3329e+00 -1.6200e+00 -2.8737e+00
2952 +1.544231296e-02 +1.544231296e-02 -9.999845577e+02 -9.999845577e+02 +7.1055e-01 +4.9751e-01 +3.2051e+00 -1.4669e+00 -2.7157e+00
3372 +9.799859583e-03 +9.799859583e-03 -9.999902001e+02 -9.999902001e+02 +7.9799e-01 +5.2993e-01 +3.1168e+00 -1.2858e+00 -2.5810e+00
3604 +6.241396483e-03 +6.241396483e-03 -9.999937586e+02 -9.999937586e+02 +8.3072e-01 +5.3329e-01 +3.0486e+00 -1.2441e+00 -2.5259e+00
3803 +3.954662829e-03 +3.954662829e-03 -9.999960453e+02 -9.999960453e+02 +8.9467e-01 +5.3236e-01 +2.9944e+00 -1.1838e+00 -2.4610e+00
4800 +8.906712701e-04 +8.906712701e-04 -9.999991093e+02 -9.999991093e+02 +1.0721e+00 +5.2420e-01 +2.7616e+00 -8.1489e-01 -2.1131e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.915359397e+01 +6.915359397e+01 +1.069153594e+03 +1.069153594e+03 +1.9122e-01 -1.3704e+00 -3.8715e+00 +2.0279e+00 -1.7525e+00
7 +5.476028883e+01 +5.476028883e+01 +1.054760289e+03 +1.054760289e+03 -3.1401e+00 -4.1992e+00 +1.9826e+00 -1.7873e+00 +1.8713e+00
15 +3.317691236e+01 +3.317691236e+01 +1.033176912e+03 +1.033176912e+03 -3.1778e-01 +3.1326e-01 -1.6400e-02 +4.9703e+00 -4.7441e-01
71 +2.045796566e+01 +2.045796566e+01 +1.020457966e+03 +1.020457966e+03 +2.4346e+00 +1.3847e+00 -1.9906e+00 +5.0000e+00 +7.7269e-01
88 +8.502584127e+00 +8.502584127e+00 +1.008502584e+03 +1.008502584e+03 +3.0913e+00 +2.4962e+00 -2.8283e+00 +4.0146e+00 +1.1023e+00
262 +5.269892210e+00 +5.269892210e+00 +1.005269892e+03 +1.005269892e+03 +1.9295e+00 +2.4850e+00 -1.0363e+00 +3.2727e+00 +1.1363e+00
459 +3.296465298e+00 +3.296465298e+00 +1.003296465e+03 +1.003296465e+03 +6.5359e-01 -3.2774e-01 +0.0000e+00 +5.0000e+00 -7.5210e-02
519 +2.153744931e+00 +2.153744931e+00 +1.002153745e+03 +1.002153745e+03 +7.2670e-01 -1.4629e-01 +0.0000e+00 +4.5920e+00 -1.7704e+00
892 +3.142958792e-02 +3.142958792e-02 +1.000031430e+03 +1.000031430e+03 -4.2159e-01 -1.2279e+00 -1.7439e+00 +3.1930e+00 -1.4078e+00
2012 +1.823758832e-02 +1.823758832e-02 +1.000018238e+03 +1.000018238e+03 -4.0613e-01 -1.2284e+00 -1.7103e+00 +3.0607e+00 -1.4909e+00
2052 +7.812757005e-03 +7.812757005e-03 +1.000007813e+03 +1.000007813e+03 -4.8904e-01 -1.2289e+00 -1.7177e+00 +3.1344e+00 -1.4886e+00
2132 +5.907943840e-03 +5.907943840e-03 +1.000005908e+03 +1.000005908e+03 -4.3413e-01 -1.2291e+00 -1.7150e+00 +3.1241e+00 -1.4877e+00
2737 +2.586303794e-03 +2.586303794e-03 +1.000002586e+03 +1.000002586e+03 -4.8214e-01 -1.0791e+00 -1.8756e+00 +3.1159e+00 -1.5301e+00
2849 +2.488225190e-03 +2.488225190e-03 +1.000002488e+03 +1.000002488e+03 -5.0599e-01 -1.0505e+00 -1.8524e+00 +3.1146e+00 -1.6106e+00
2977 +1.105749916e-03 +1.105749916e-03 +1.000001106e+03 +1.000001106e+03 -5.0254e-01 -1.0870e+00 -1.8464e+00 +3.1188e+00 -1.5692e+00
3113 +9.251101959e-04 +9.251101959e-04 +1.000000925e+03 +1.000000925e+03 -4.9471e-01 -1.1374e+00 -1.8551e+00 +3.0347e+00 -1.7289e+00
3609 +6.270927408e-04 +6.270927408e-04 +1.000000627e+03 +1.000000627e+03 -5.7586e-01 -1.1589e+00 -1.9295e+00 +3.0188e+00 -1.6459e+00
4072 +3.878291019e-04 +3.878291019e-04 +1.000000388e+03 +1.000000388e+03 -5.8406e-01 -1.2064e+00 -1.9235e+00 +2.9824e+00 -1.6811e+00
4538 +2.449356159e-04 +2.449356159e-04 +1.000000245e+03 +1.000000245e+03 -6.0391e-01 -1.2288e+00 -1.9430e+00 +2.9314e+00 -1.7580e+00
