% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.661201063e+01 +5.661201063e+01 +1.279620106e+02 +1.279620106e+02 -6.8854e-01 +5.9921e-01 +1.3810e+00 -2.0673e+00 -2.7154e+00 -2.4450e+00 -2.9744e+00 +1.1551e-01 +3.7319e+00 -1.7435e+00 -1.3084e+00 -1.7129e+00 -2.3016e+00 +1.6234e+00 +2.6486e+00 -2.4792e+00 -2.4706e+00 +2.1394e+00 +2.9505e-01 -1.4411e+00
177 +3.695374879e+01 +3.695374879e+01 +1.083037488e+02 +1.083037488e+02 +4.6735e+00 +1.5506e+00 -1.0680e+00 -3.7693e+00 +4.2314e-01 +1.2491e+00 -6.0453e+00 -2.0465e+00 +4.3801e+00 -3.0686e-02 +4.8795e-01 -4.4572e+00 -4.8383e+00 +4.9075e+00 +3.2646e+00 -1.0276e+00 -3.8813e+00 +7.6492e-01 +3.8032e+00 +1.2226e+00
764 +2.268406373e+01 +2.268406373e+01 +9.403406373e+01 +9.403406373e+01 +5.2027e+00 +1.8458e+00 +3.5343e+00 -5.4683e+00 +2.0851e+00 +3.7862e-01 -4.1337e+00 +1.6294e+00 -1.3071e-01 +2.5636e-01 +5.9638e-01 -1.9843e+00 -3.7162e+00 +5.8522e+00 +2.9707e+00 +1.3620e+00 -2.4478e+00 -5.9712e-01 +1.7190e+00 -1.1032e+00
892 +1.461578310e+01 +1.461578310e+01 +8.596578310e+01 +8.596578310e+01 +5.0351e+00 +1.1268e+00 +3.1646e+00 -4.7254e+00 +1.9423e+00 +6.0664e-01 -4.0243e+00 +1.3691e+00 -9.0687e-02 +6.3880e-01 +9.6054e-01 -3.1449e+00 -4.0773e+00 +5.6616e+00 +3.5501e+00 +1.6942e+00 -2.7075e+00 -1.5914e-01 +2.2568e+00 -1.0586e+00
1038 +9.533033821e+00 +9.533033821e+00 +8.088303382e+01 +8.088303382e+01 +5.2943e+00 +1.2196e+00 +2.8163e+00 -4.8275e+00 +2.3217e+00 +6.8722e-01 -4.0508e+00 +1.1782e+00 -3.5639e-03 +5.2422e-01 +7.1376e-01 -2.7479e+00 -3.9019e+00 +6.0698e+00 +2.6997e+00 +1.7645e+00 -2.2042e+00 +1.5135e-01 +2.4686e+00 -1.1734e+00
1130 +6.037491267e+00 +6.037491267e+00 +7.738749127e+01 +7.738749127e+01 +5.4903e+00 +9.7745e-01 +2.9464e+00 -5.0596e+00 +2.3916e+00 +7.4861e-01 -4.3869e+00 +1.2346e+00 -3.7380e-01 +4.7589e-01 +7.7640e-01 -2.6308e+00 -3.8845e+00 +5.8365e+00 +2.7477e+00 +1.7489e+00 -2.2919e+00 -1.1497e-02 +2.6497e+00 -7.6796e-01
1413 +3.452996162e+00 +3.452996162e+00 +7.480299616e+01 +7.480299616e+01 +5.1008e+00 +1.3054e+00 +2.5740e+00 -5.2597e+00 +2.6078e+00 +6.5436e-01 -4.3397e+00 +1.4038e+00 -4.3175e-01 +6.8542e-01 +7.0837e-01 -2.4610e+00 -4.2356e+00 +5.7174e+00 +2.7927e+00 +1.6457e+00 -2.4740e+00 -1.2197e-01 +2.4178e+00 -9.9184e-01
2520 +2.393943170e+00 +2.393943170e+00 +7.374394317e+01 +7.374394317e+01 +5.1692e+00 +1.1923e+00 +2.5810e+00 -5.1712e+00 +2.5646e+00 +6.0969e-01 -4.3540e+00 +1.3832e+00 -3.6077e-01 +5.5869e-01 +7.1748e-01 -2.4965e+00 -4.1279e+00 +5.7261e+00 +2.7855e+00 +1.7071e+00 -2.4180e+00 -1.3971e-01 +2.4544e+00 -9.4240e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.537637268e+01 +8.537637268e+01 -2.698436273e+02 -2.698436273e+02 -1.3817e-01 -2.0446e+00 -3.3171e+00 -2.7667e+00 +1.5698e+00 -3.3131e+00 +3.4365e-02 +3.6497e+00 +3.4184e+00 -3.1656e+00 +3.5224e+00 +7.1491e-01 -3.6945e+00 -2.1267e+00 +5.4859e-02 +2.1712e+00 -2.7152e+00 -1.0546e+00 +2.3316e+00 -1.1048e+00
3 +5.621622979e+01 +5.621622979e+01 -2.990037702e+02 -2.990037702e+02 +2.3145e-01 -2.8916e+00 -2.8899e+00 -1.6101e+00 +5.6924e+00 -2.8260e+00 +1.5072e+00 +5.0515e+00 +5.8129e-01 -2.3054e+00 +4.7944e+00 +5.0845e-01 -2.9523e+00 -2.8892e+00 -6.5928e-01 +3.2599e+00 -7.4402e-01 +2.3623e+00 -8.8295e-01 -4.7928e+00
7 +3.561599491e+01 +3.561599491e+01 -3.196040051e+02 -3.196040051e+02 +3.7167e+00 -2.4833e+00 -4.1366e+00 -3.5915e+00 -6.3961e-01 -3.1615e+00 +1.7156e+00 +3.1124e+00 +3.0288e+00 +1.7667e+00 +2.5370e+00 +1.1348e+00 -5.2598e+00 -2.6161e+00 +6.7050e-01 +4.3123e+00 -3.3496e+00 -3.3106e+00 +1.4256e+00 -3.5647e+00
165 +2.505330578e+01 +2.505330578e+01 -3.301666942e+02 -3.301666942e+02 +3.2424e+00 -2.4899e+00 +1.2951e+00 -4.8676e+00 +3.6591e+00 +6.2530e-01 +3.0467e+00 +2.6760e+00 -2.3735e-01 -5.8641e+00 -3.6044e+00 +4.7092e+00 -5.3754e+00 +3.3455e+00 -9.5328e-01 +2.1810e+00 -1.4856e+00 +8.5420e-01 +3.4778e+00 -4.6990e+00
