% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.943111173e+02 +2.943111173e+02 +2.773711173e+02 +2.773711173e+02 +3.1309e+00 -3.3452e+00 +1.9768e+00 -3.6515e+00 +5.7909e-01 +4.8232e+00 +1.7891e+00 +3.5563e-01 +3.1955e+00 -2.8861e+00 +2.9908e+00 +3.9215e+00 -4.3480e+00 -3.5923e+00 -3.4277e+00 -5.8785e-01 -1.5199e+00 -4.8753e+00 +3.9308e+00 +2.4320e+00
5 +8.925413811e+01 +8.925413811e+01 +7.231413811e+01 +7.231413811e+01 +3.8003e+00 -1.7940e+00 +3.7173e+00 -1.8421e+00 +2.9839e+00 +1.1217e+00 -9.8821e-01 +2.3721e+00 +4.2867e+00 -2.6883e+00 +4.5711e-01 -3.1795e+00 +3.5543e+00 -2.5155e+00 +3.0912e+00 +3.0217e+00 +4.6009e+00 +3.5213e+00 -1.0518e+00 -3.2175e+00
13 +5.769684679e+01 +5.769684679e+01 +4.075684679e+01 +4.075684679e+01 +3.5585e+00 +4.3983e+00 +3.3386e+00 -1.1005e+00 +4.4338e+00 -4.4054e+00 +5.9032e-01 -1.7033e+00 -2.9446e+00 -3.4030e+00 +2.8720e+00 -3.0828e+00 -4.0260e+00 -4.3820e+00 +2.0089e+00 +4.2937e+00 -1.7940e+00 +2.1234e+00 +1.4675e+00 -1.3563e+00
2434 +3.025528206e+01 +3.025528206e+01 +1.331528206e+01 +1.331528206e+01 +3.3881e+00 +1.7840e+00 -1.2061e+00 -6.3607e-01 +4.4414e+00 -3.2326e+00 -1.2318e+00 -4.8120e+00 -1.2842e-01 -1.9530e+00 +2.3590e+00 -5.3421e-01 -1.3823e+00 -4.9383e+00 -3.0250e-01 +1.9800e+00 +2.6744e-01 +1.8888e+00 +4.0020e-01 +1.1833e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.095783691e+01 +5.095783691e+01 +6.976783691e+01 +6.976783691e+01 +3.3138e+00 -3.9275e+00 -2.9990e+00 +2.8028e+00 +3.6757e+00 -1.6596e+00 +1.8896e+00 +1.5153e+00 -4.9046e+00 +6.5464e-01 -3.0643e+00 +2.8454e+00 +4.0435e+00 +4.0432e+00 -9.8275e-01 +1.2020e+00 -8.4817e-01 +1.8551e+00 -4.4411e-01 -8.5696e-01
1073 +3.595761608e+01 +3.595761608e+01 +5.476761608e+01 +5.476761608e+01 -1.7295e+00 +4.3114e+00 +6.1140e-01 +1.8016e-01 -5.3200e-01 -1.8204e+00 +3.9988e+00 +2.6178e+00 +1.0659e+00 +4.4274e+00 -2.6726e+00 +4.4246e+00 -1.7248e-01 -3.6105e+00 +3.5031e-01 +8.0299e-01 -3.3331e+00 +1.4602e+00 -3.0472e+00 -3.0417e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323706949e+02 +1.323706949e+02 +4.055206949e+02 +4.055206949e+02 -4.3397e-01 +4.9929e-02 +4.9496e+00 -3.3291e+00 -3.2376e+00 -4.9970e+00 -1.5197e+00 +4.9525e+00 -4.9375e-01 +4.5928e+00 -2.4639e+00 -4.0213e+00 +2.7874e-01 -2.2877e+00 -1.4698e+00 +2.6346e-01 +2.6868e+00 -1.8822e+00 -2.2221e+00 -3.5119e+00
22 +7.813876558e+01 +7.813876558e+01 +3.512887656e+02 +3.512887656e+02 -3.6298e+00 +1.7990e+00 -1.2553e+00 -1.4030e+00 -2.8750e-01 -2.0253e+00 +2.0034e+00 -3.4478e+00 +3.1157e+00 -1.3638e+00 +1.4136e-01 +4.1637e+00 -3.3359e+00 -1.5809e+00 -2.0555e+00 -3.7972e+00 +4.5155e+00 -1.9858e+00 +4.5460e+00 -2.5409e+00
1977 +4.049498890e+01 +4.049498890e+01 +3.136449889e+02 +3.136449889e+02 -3.3664e+00 -6.8652e-01 -3.5135e-03 +2.8263e+00 +3.0436e+00 -4.9033e+00 -1.3795e+00 -1.2962e+00 +9.7420e-01 +4.8787e+00 +6.8038e-01 -1.4015e+00 -5.7392e-01 -7.8304e-02 +2.6508e+00 -2.4063e+00 +2.8752e+00 +3.0966e+00 -4.5167e-01 -2.7790e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.110179469e+02 +1.110179469e+02 +1.481979469e+02 +1.481979469e+02 -3.3197e+00 -3.0877e+00 +1.5046e+00 -2.5705e+00 -2.3274e+00 +4.1647e+00 +3.5784e+00 +4.0391e+00 +1.1295e+00 +1.0100e+00 -3.0042e+00 +2.5720e+00 -3.9330e+00 -1.2346e+00 -5.2874e-02 +3.5852e-01 +3.2798e+00 +2.4370e+00 -4.1982e+00 +1.4682e+00
2 +6.898799790e+01 +6.898799790e+01 +1.061679979e+02 +1.061679979e+02 +8.6546e-01 +2.5376e+00 +4.0148e+00 -3.9857e+00 -4.7273e+00 +4.3502e+00 -2.8320e+00 +3.3944e-01 -3.0669e-01 -2.7199e+00 +4.1067e+00 +3.1398e+00 -3.4719e+00 -2.4665e+00 +4.5850e+00 -1.0061e+00 -3.7427e+00 -1.6829e+00 +6.7885e-01 -8.4038e-01
3 +5.845971884e+01 +5.845971884e+01 +9.563971884e+01 +9.563971884e+01 -3.7875e+00 +1.6262e-01 -2.3829e+00 +1.3970e+00 -5.5300e-01 -1.2552e+00 -2.7561e+00 -1.7930e-01 -3.0663e+00 -1.3955e+00 +4.1602e+00 -4.2560e-01 +4.1541e+00 +8.1536e-01 +3.9132e+00 +5.4235e-01 -3.3069e+00 -9.2716e-01 +4.7211e+00 -8.2577e-01
483 +3.852757960e+01 +3.852757960e+01 +7.570757960e+01 +7.570757960e+01 -7.3655e-01 +9.4839e-01 +2.7467e+00 +3.5424e+00 -4.5851e+00 -4.7405e-01 +1.4557e+00 +2.0393e+00 -4.6130e+00 +3.5951e+00 -3.0624e+00 +3.8546e+00 +1.5239e+00 -3.8897e+00 +3.0425e+00 +9.0675e-01 -1.4621e+00 -2.6195e+00 -3.0448e+00 -8.4822e-01
4441 +2.212065374e+01 +2.212065374e+01 +5.930065374e+01 +5.930065374e+01 -4.9106e+00 +1.9790e+00 +2.1633e+00 -3.0894e+00 -3.4021e+00 -1.7188e+00 -1.1394e+00 +4.3100e-01 -3.2211e+00 +1.3846e+00 +4.7443e-01 -2.6012e+00 +4.6946e+00 +2.8233e+00 +3.4276e+00 +3.3864e-01 -1.6683e+00 -7.5024e-01 -3.8295e+00 +1.3859e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
