% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.735936770e+06 +8.735936770e+06 +8.736013040e+06 +8.736013040e+06 -1.5526e+00 -4.2167e+00 +3.5716e+00 -8.8080e-01 +1.1438e+00 -7.1443e-01 +4.6166e+00 +4.6561e-01 -4.0342e+00 -6.3635e-01 +1.0407e-01 +3.8591e+00 -4.2943e+00 -2.6153e+00 +1.8203e+00 +2.9560e-01 +3.8163e+00 +2.3030e+00 -2.9327e+00 +2.0677e+00
2 +5.064199161e+06 +5.064199161e+06 +5.064275431e+06 +5.064275431e+06 -2.2450e+00 +2.1638e+00 +3.0704e+00 +2.4318e+00 +3.9628e+00 -2.6258e+00 -3.1658e+00 -3.1766e+00 -1.8352e+00 +4.4901e+00 +3.1875e+00 +2.2783e+00 +9.7550e-01 +3.5347e+00 +7.0380e-01 +3.0336e+00 -7.6164e-03 -1.9534e+00 -2.9838e+00 -2.8527e+00
3 +2.155915198e+06 +2.155915198e+06 +2.155991468e+06 +2.155991468e+06 -2.1872e+00 -4.6414e+00 -3.5483e+00 -4.5646e+00 -4.7010e+00 +5.8471e-01 -2.3193e-01 -1.9656e-01 +2.7766e+00 +2.1715e+00 -1.7510e-01 -1.6867e+00 -4.3990e+00 +1.0402e+00 +7.4356e-01 +7.0657e-01 -4.3579e+00 +3.6274e+00 +4.7085e+00 -1.8527e+00
6 +1.547349134e+05 +1.547349134e+05 +1.548111834e+05 +1.548111834e+05 -1.7972e+00 +1.5257e+00 +1.6651e+00 +2.4456e+00 -2.9134e+00 +1.1681e+00 -2.3791e+00 -2.8630e+00 -1.1820e+00 -1.0256e+00 -3.6382e+00 +2.8788e+00 -8.0048e-01 +1.1106e+00 -4.0563e+00 +4.2268e+00 +2.2238e+00 -3.0779e+00 +4.7743e+00 +4.4007e+00
23 +1.574239660e+04 +1.574239660e+04 +1.581866660e+04 +1.581866660e+04 +2.1564e+00 +2.7256e+00 -7.1818e-01 -4.8326e+00 +1.0278e+00 +6.1118e-01 -4.4316e+00 -3.3139e+00 -3.8762e+00 +1.1016e-01 -1.1459e+00 +6.6300e-01 +3.6732e+00 -2.0079e+00 +4.5926e+00 -4.3648e+00 +4.5855e+00 -2.7792e+00 -1.2580e+00 +7.0916e-01
85 +1.580124417e+03 +1.580124417e+03 +1.656394417e+03 +1.656394417e+03 -1.0544e+00 +2.5246e-01 +3.9020e+00 +2.1398e+00 +4.7173e+00 +3.8938e-01 +4.4969e+00 -3.9292e+00 -2.3882e-02 -2.5038e+00 +2.5745e+00 +4.6282e+00 -9.2430e-01 +1.3297e+00 +3.5841e+00 -1.0923e+00 +4.5874e+00 +2.7695e+00 +2.8524e+00 +2.2372e+00
156 +3.275678553e+02 +3.275678553e+02 +4.038378553e+02 +4.038378553e+02 -4.9034e+00 -1.1197e+00 +6.8379e-01 +4.9803e+00 +2.7044e+00 +4.4659e-01 +8.9949e-01 -9.4121e-01 -1.0129e+00 -1.6166e+00 -1.1493e+00 +3.3771e+00 +2.6147e+00 -2.4707e+00 -4.0337e+00 -1.1142e+00 -2.8065e+00 +3.1003e+00 -4.4602e-01 +4.9749e+00
1067 +2.366996031e+02 +2.366996031e+02 +3.129696031e+02 +3.129696031e+02 +4.0728e+00 +3.1510e+00 -2.8300e+00 -2.7898e+00 -4.2015e+00 +2.4322e+00 -3.1433e+00 -3.2195e+00 +1.7594e+00 +1.6083e+00 -1.3242e+00 -1.6937e-01 -2.6210e+00 +2.2635e+00 +1.4006e+00 +1.5465e+00 -4.0936e+00 -4.6810e+00 -3.9502e+00 -1.3763e+00
1124 +1.572095490e+02 +1.572095490e+02 +2.334795490e+02 +2.334795490e+02 +1.7903e+00 -1.9984e-01 -3.1346e+00 -2.3857e+00 -3.4889e+00 -2.1582e-01 -2.8531e+00 +7.6988e-01 -2.0341e+00 -2.0436e+00 -3.9901e+00 -8.8751e-01 -1.6844e+00 -5.3746e-01 -4.5890e+00 +8.3857e-01 +3.4021e-01 -2.3264e+00 -2.1592e+00 +6.9966e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.801113923e+06 +8.801113923e+06 +8.801091373e+06 +8.801091373e+06 -1.5073e+00 -1.1916e+00 -1.5662e+00 -2.9828e+00 -5.5797e-01 +3.3877e+00 +4.8198e-01 +3.9801e+00 +1.9969e+00 -2.0366e+00 -8.0764e-02 +1.5507e+00 -4.8604e+00 +2.6214e+00 -2.5777e+00 +1.0305e-01 +2.3979e+00 +4.7875e+00 -4.6454e+00 -3.2169e-02
4 +2.248517540e+06 +2.248517540e+06 +2.248494990e+06 +2.248494990e+06 +4.9706e-01 +9.5056e-01 -2.6554e+00 -3.0873e+00 +4.4621e+00 -2.7238e+00 +3.0059e+00 -5.4712e-01 +2.0373e-03 -3.8851e-01 +2.2051e+00 -1.2970e+00 -3.1528e+00 -3.2647e+00 +4.2516e+00 +1.1246e+00 +4.8010e+00 +1.0031e+00 -1.9685e+00 -3.6730e+00
8 +9.204343349e+05 +9.204343349e+05 +9.204117849e+05 +9.204117849e+05 -3.1057e+00 -4.3055e+00 -1.4225e+00 +2.3904e+00 +3.7030e+00 -1.2019e+00 -4.4489e+00 -3.9201e+00 +1.9835e+00 -4.4048e+00 -4.0107e+00 -1.6831e+00 +4.4187e+00 -3.2624e+00 -3.9008e+00 +1.5112e-01 +3.6311e+00 +8.0418e-01 +3.1552e+00 -4.6189e+00
9 +3.566399105e+05 +3.566399105e+05 +3.566173605e+05 +3.566173605e+05 +7.3585e-02 -7.3985e-02 +8.0553e-02 -3.9527e+00 -4.6819e-02 +2.6298e+00 +4.6197e+00 +1.5170e+00 +5.5640e-01 +2.3565e+00 +4.7620e+00 -3.2159e+00 +8.2912e-01 -2.3684e-01 +2.3242e+00 -1.7427e+00 -6.4762e-01 +2.5928e+00 -1.8155e+00 -3.3879e+00
15 +8.309882869e+03 +8.309882869e+03 +8.287332869e+03 +8.287332869e+03 +5.8807e-01 -4.6846e+00 -4.7962e+00 +1.6753e+00 -6.3613e-01 +3.3107e-01 -2.4505e+00 -3.1574e+00 +1.4804e+00 +1.4723e+00 -4.4131e+00 -1.8439e-01 -5.1683e-01 +5.6200e-01 -2.4045e+00 -3.4153e-01 +3.9897e+00 +1.5779e+00 -4.4115e+00 +4.5883e+00
70 +2.098930790e+03 +2.098930790e+03 +2.076380790e+03 +2.076380790e+03 -3.5119e+00 -1.0841e+00 -2.7935e+00 -2.8641e+00 -2.5630e+00 +4.0660e+00 +4.4831e-02 -1.8730e-01 +1.2658e+00 -4.8908e+00 +4.1004e+00 -2.0674e+00 +3.7066e+00 -1.5615e+00 +1.0100e-01 +1.8684e+00 -3.1284e-01 -3.0647e+00 -1.5822e+00 +2.3490e+00
218 +6.358163614e+02 +6.358163614e+02 +6.132663614e+02 +6.132663614e+02 -4.7279e+00 +2.0113e+00 +6.6883e-01 +1.4249e+00 +1.3721e+00 +5.3469e-02 +3.4360e+00 -6.0319e-01 +4.9506e+00 -4.3760e+00 +4.7273e-01 -9.0955e-01 +3.7893e-03 +1.4984e+00 +2.6289e+00 +3.3180e-01 -8.0676e-01 -7.6145e-04 -3.1651e+00 +3.7937e+00
