% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.298653372e+02 +4.298653372e+02 -3.222466280e+01 -3.222466280e+01 -2.7583e+00 -2.7569e+00 +3.0747e+00 -3.7889e+00 +2.1693e+00
2 +3.613496929e+02 +3.613496929e+02 -1.007403071e+02 -1.007403071e+02 -3.2344e+00 -2.8429e+00 -3.3871e+00 -1.0960e+00 -8.2813e-01
6 +1.447115151e+02 +1.447115151e+02 -3.173784849e+02 -3.173784849e+02 +3.8853e-02 +2.0412e-01 +6.7259e-01 +3.7895e+00 +1.1719e-01
107 +9.455253912e+01 +9.455253912e+01 -3.675374609e+02 -3.675374609e+02 +1.5847e+00 +2.8680e+00 +1.8485e+00 -7.9938e-01 +5.7675e-01
253 +4.897188655e+01 +4.897188655e+01 -4.131181134e+02 -4.131181134e+02 -7.4051e-01 +1.5612e+00 -2.0704e-01 -4.3176e-01 +1.6098e+00
1001 +3.795384942e+01 +3.795384942e+01 -4.241361506e+02 -4.241361506e+02 -6.8167e-01 +3.2172e+00 +5.3767e-01 -1.4973e-01 +1.6223e+00
1945 +2.360066500e+01 +2.360066500e+01 -4.384893350e+02 -4.384893350e+02 -6.7474e-01 +2.9195e+00 +1.5458e+00 -1.4396e-01 +1.5942e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.175520619e+03 +1.175520619e+03 +1.253180619e+03 +1.253180619e+03 +4.4896e+00 -4.5973e+00 -1.9943e+00 -4.5188e+00 +2.9896e+00
4 +2.628456725e+02 +2.628456725e+02 +3.405056725e+02 +3.405056725e+02 -2.4160e+00 +2.1744e+00 -2.2272e+00 +4.0330e+00 -1.2161e+00
5 +7.257891963e+01 +7.257891963e+01 +1.502389196e+02 +1.502389196e+02 +5.0583e-01 -1.5305e+00 +1.5041e+00 +2.0161e+00 +1.5431e+00
186 +5.561565392e+01 +5.561565392e+01 +1.332756539e+02 +1.332756539e+02 +1.3342e-01 -9.9009e-01 +5.6527e-01 +2.6935e+00 +1.4780e+00
257 +3.422407739e+01 +3.422407739e+01 +1.118840774e+02 +1.118840774e+02 +4.5189e-01 -8.1780e-01 +1.2509e+00 +2.3149e+00 +2.5218e+00
984 +2.165512385e+01 +2.165512385e+01 +9.931512385e+01 +9.931512385e+01 +1.5704e-01 -1.6110e+00 +1.2732e+00 +2.9635e+00 +2.1179e+00
1263 +1.501445731e+01 +1.501445731e+01 +9.267445731e+01 +9.267445731e+01 +5.0795e-01 -1.9695e-02 +6.7715e-01 +2.4495e+00 +1.7590e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.768064243e+02 +5.768064243e+02 +6.924864243e+02 +6.924864243e+02 +7.1778e-01 -2.0940e+00 -1.6566e+00 +4.0731e+00 -3.6017e+00
3 +2.650238281e+02 +2.650238281e+02 +3.807038281e+02 +3.807038281e+02 -3.2885e-01 +4.3177e+00 -3.4776e-01 +3.6833e+00 -4.7883e-01
9 +2.072698238e+02 +2.072698238e+02 +3.229498238e+02 +3.229498238e+02 +1.8879e+00 -4.6559e+00 -3.7466e+00 +1.5658e+00 +3.8914e+00
25 +1.552344060e+02 +1.552344060e+02 +2.709144060e+02 +2.709144060e+02 -2.4916e+00 -6.7287e-01 -4.1443e+00 +9.0112e-01 +3.5860e+00
42 +9.432943702e+01 +9.432943702e+01 +2.100094370e+02 +2.100094370e+02 +5.2015e-01 +2.3890e+00 -4.5998e-01 +1.7826e+00 +3.2157e+00
193 +3.986705835e+01 +3.986705835e+01 +1.555470584e+02 +1.555470584e+02 +1.7436e+00 -1.0848e+00 +1.9539e-01 +2.2179e+00 +3.0037e+00
382 +3.940013753e+01 +3.940013753e+01 +1.550801375e+02 +1.550801375e+02 +1.1927e+00 -1.0316e+00 -3.7355e-01 +3.2307e+00 +3.1485e+00
703 +2.315743413e+01 +2.315743413e+01 +1.388374341e+02 +1.388374341e+02 +2.0924e+00 -1.0641e+00 -5.5534e-01 +2.6288e+00 +3.2914e+00
849 +1.021460029e+01 +1.021460029e+01 +1.258946003e+02 +1.258946003e+02 +2.1841e+00 -1.6847e+00 -2.6416e-01 +2.6677e+00 +3.5842e+00
920 +9.941382148e+00 +9.941382148e+00 +1.256213821e+02 +1.256213821e+02 +2.1261e+00 -1.0316e+00 -4.4749e-01 +2.6876e+00 +3.5662e+00
1309 +5.487565804e+00 +5.487565804e+00 +1.211675658e+02 +1.211675658e+02 +2.1561e+00 -1.8085e+00 -2.8265e-01 +2.6618e+00 +3.5884e+00
1564 +3.868609041e+00 +3.868609041e+00 +1.195486090e+02 +1.195486090e+02 +2.1240e+00 -9.5383e-01 -3.3346e-01 +2.6752e+00 +3.5838e+00
1863 +2.477750300e+00 +2.477750300e+00 +1.181577503e+02 +1.181577503e+02 +2.1469e+00 -9.9284e-01 -3.2785e-01 +2.6909e+00 +3.6031e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.720544963e+02 +4.720544963e+02 +4.683444963e+02 +4.683444963e+02 -2.1665e-01 -4.6064e+00 +2.9878e-01 -4.7066e+00 +2.9560e+00
6 +2.992819562e+02 +2.992819562e+02 +2.955719562e+02 +2.955719562e+02 -5.0982e-01 +2.3034e+00 +8.6654e-01 +4.7671e+00 -1.3176e+00
11 +1.809950649e+02 +1.809950649e+02 +1.772850649e+02 +1.772850649e+02 +2.2217e+00 +6.9768e-01 -4.3814e+00 +4.0645e+00 +2.1345e+00
20 +1.273074027e+02 +1.273074027e+02 +1.235974027e+02 +1.235974027e+02 +3.4161e+00 +2.4616e+00 +1.5945e+00 +4.2350e+00 +1.4138e+00
76 +6.493475337e+01 +6.493475337e+01 +6.122475337e+01 +6.122475337e+01 +3.0152e+00 -7.3967e-01 -3.8401e-01 +4.8812e+00 +2.3404e+00
82 +5.431615807e+01 +5.431615807e+01 +5.060615807e+01 +5.060615807e+01 +3.3442e+00 -2.3236e+00 +7.3789e-02 +5.1045e+00 +2.5204e+00
107 +3.584714527e+01 +3.584714527e+01 +3.213714527e+01 +3.213714527e+01 +3.0878e+00 -2.5171e+00 +6.1879e-01 +3.8588e+00 +2.5271e+00
242 +2.214716050e+01 +2.214716050e+01 +1.843716050e+01 +1.843716050e+01 +2.0155e+00 -1.6547e+00 +1.2244e+00 +3.0310e+00 +2.1962e+00
792 +1.491051821e+01 +1.491051821e+01 +1.120051821e+01 +1.120051821e+01 +3.1182e+00 -1.5285e+00 +1.0989e+00 +3.9105e+00 +2.1768e+00
2102 +9.972443804e+00 +9.972443804e+00 +6.262443804e+00 +6.262443804e+00 +3.1148e+00 -2.3019e+00 +1.1868e+00 +3.9118e+00 +2.1930e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.853757838e+02 +9.853757838e+02 +1.117555784e+03 +1.117555784e+03 -9.4670e-01 +2.7887e+00 -4.7958e+00 -1.6201e+00 +3.3951e+00
3 +4.849439147e+02 +4.849439147e+02 +6.171239147e+02 +6.171239147e+02 -4.5989e-01 -1.7374e+00 -4.5176e+00 +1.4224e+00 +2.9038e+00
7 +1.677491236e+02 +1.677491236e+02 +2.999291236e+02 +2.999291236e+02 -2.9791e+00 -2.1480e+00 +1.7813e+00 -1.5007e+00 -7.5372e-02
58 +1.370414816e+02 +1.370414816e+02 +2.692214816e+02 +2.692214816e+02 +2.7750e+00 -3.5034e+00 +2.4339e+00 -4.4626e+00 +2.0231e+00
74 +6.162460756e+01 +6.162460756e+01 +1.938046076e+02 +1.938046076e+02 +1.6655e+00 -1.4107e+00 +3.3645e+00 -1.0756e+00 +2.0110e+00
291 +3.734368763e+01 +3.734368763e+01 +1.695236876e+02 +1.695236876e+02 +1.5109e+00 -4.1761e-03 +2.9584e+00 -2.0691e+00 +2.4556e+00
496 +2.409751626e+01 +2.409751626e+01 +1.562775163e+02 +1.562775163e+02 +1.8270e+00 -7.0922e-02 +2.8657e+00 -1.5683e+00 +2.4644e+00
845 +1.429569848e+01 +1.429569848e+01 +1.464756985e+02 +1.464756985e+02 +2.0528e+00 +6.1571e-01 +3.4644e+00 -1.9815e+00 +2.1713e+00
1929 +9.831798033e+00 +9.831798033e+00 +1.420117980e+02 +1.420117980e+02 +1.8933e+00 +7.1873e-01 +3.4630e+00 -1.9590e+00 +2.2131e+00
2270 +6.207429217e+00 +6.207429217e+00 +1.383874292e+02 +1.383874292e+02 +1.8526e+00 +6.8000e-01 +3.4617e+00 -1.9711e+00 +2.1832e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714172720e+03 +7.714172720e+03 +7.129442720e+03 +7.129442720e+03 +1.0582e+00 +2.2426e+00 -1.8122e+00 -2.1926e-01 +3.3111e+00
2 +1.815733698e+03 +1.815733698e+03 +1.231003698e+03 +1.231003698e+03 -1.2511e+00 +2.2543e+00 +4.3935e+00 -3.1746e+00 -4.7381e+00
4 +7.214482179e+02 +7.214482179e+02 +1.367182179e+02 +1.367182179e+02 -3.5842e+00 -1.2980e+00 +7.1588e-01 +4.1114e+00 -4.9225e+00
6 +3.281261348e+02 +3.281261348e+02 -2.566038652e+02 -2.566038652e+02 -4.8865e-01 +5.6112e-01 -6.7293e-01 +5.8191e-01 -2.8124e+00
13 +1.118545211e+02 +1.118545211e+02 -4.728754789e+02 -4.728754789e+02 +3.0607e+00 +8.4988e-02 -6.8623e-01 -2.1384e+00 -1.7186e-01
124 +8.984203220e+01 +8.984203220e+01 -4.948879678e+02 -4.948879678e+02 +7.6074e-01 -2.0190e+00 -1.6407e+00 -3.4568e+00 -2.4006e-01
304 +5.561618096e+01 +5.561618096e+01 -5.291138190e+02 -5.291138190e+02 +4.3076e-01 -5.8788e-01 +1.1542e+00 -3.8399e+00 +6.5189e-01
386 +3.050639354e+01 +3.050639354e+01 -5.542236065e+02 -5.542236065e+02 +6.0049e-01 -8.6217e-01 +1.5784e+00 -4.2227e+00 +6.9925e-01
501 +2.223201511e+01 +2.223201511e+01 -5.624979849e+02 -5.624979849e+02 +5.7725e-01 -8.5780e-01 +1.2474e+00 -4.2593e+00 +6.6567e-01
1377 +1.578994984e+01 +1.578994984e+01 -5.689400502e+02 -5.689400502e+02 +6.4805e-01 -8.8870e-01 +1.7070e+00 -4.3196e+00 +6.5980e-01
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.459262851e+03 +8.459262851e+03 +8.422722851e+03 +8.422722851e+03 +4.0016e+00 +1.4067e-01 +4.6993e+00 -2.8229e+00 -2.2647e+00
2 +2.862525308e+03 +2.862525308e+03 +2.825985308e+03 +2.825985308e+03 +4.8917e+00 -1.5717e+00 +1.3366e+00 +4.0095e-01 -4.7878e-01
