% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.674294479e+03 +2.674294479e+03 +2.704264479e+03 +2.704264479e+03 +2.1498e+00 -2.1597e+00 -4.4482e+00 +3.0579e-01 -4.5826e+00 -1.2588e+00 -2.4136e-01 +1.8697e+00 -1.9931e+00 +4.3444e+00 +1.8098e-01 -1.9020e+00 -2.9484e-01 -8.6183e-02 -2.5584e-01 +8.8034e-01 +1.2985e+00 +3.0619e+00 +4.1463e+00 -2.3812e+00
3 +2.497101206e+03 +2.497101206e+03 +2.527071206e+03 +2.527071206e+03 +2.0096e-01 -1.4325e+00 -2.8501e+00 +2.2672e+00 -3.2261e-01 -9.0272e-01 +4.1994e+00 -2.4438e+00 +2.5870e+00 +7.0435e-01 +1.9815e+00 +3.3210e+00 +3.8831e+00 +4.9860e-01 +4.2605e+00 -1.7104e+00 -1.5765e-01 -1.2453e-02 +2.4603e+00 -3.7926e+00
931 +1.208438482e+03 +1.208438482e+03 +1.238408482e+03 +1.238408482e+03 +1.9826e+00 -3.0527e+00 -2.3346e+00 -3.0368e+00 +1.5859e+00 +3.3093e+00 -3.9889e+00 -2.3429e+00 +9.3392e-01 -4.1297e-01 +4.3707e+00 -2.6331e+00 +3.6898e+00 -1.1904e-01 -4.1208e+00 -1.6746e-01 -1.5246e+00 -2.5591e+00 +1.5604e+00 -2.3216e+00
1523 +9.148557309e+02 +9.148557309e+02 +9.448257309e+02 +9.448257309e+02 +1.9826e+00 -3.0527e+00 -2.3346e+00 -3.0368e+00 +1.5859e+00 +3.3095e+00 -3.9889e+00 -2.3429e+00 +9.3392e-01 -4.1297e-01 +4.3707e+00 -2.6331e+00 +3.6898e+00 -1.1904e-01 -2.3298e+00 +3.9489e+00 -1.5246e+00 -2.5591e+00 +1.5604e+00 -2.3216e+00
3157 +6.210974179e+02 +6.210974179e+02 +6.510674179e+02 +6.510674179e+02 +1.2661e+00 -1.8823e+00 -3.5622e+00 -3.0368e+00 +3.4504e+00 +3.3093e+00 -3.9889e+00 -2.3429e+00 +8.0892e-01 -4.1297e-01 +1.1945e+00 -2.2917e+00 +2.7814e+00 +3.4830e+00 -2.3338e+00 +1.9489e+00 -1.5248e+00 -2.1765e+00 +1.8104e+00 -2.3220e+00
4763 +3.892905105e+02 +3.892905105e+02 +4.192605105e+02 +4.192605105e+02 +1.2661e+00 -1.8823e+00 -3.5612e+00 -1.8950e+00 +2.6452e+00 +3.3093e+00 -3.9889e+00 -2.3429e+00 +9.3392e-01 -4.1297e-01 +1.1320e+00 -2.2917e+00 +3.5648e+00 +2.1365e+00 -2.3338e+00 +1.8967e+00 -1.5246e+00 -2.3168e+00 +1.5292e+00 -2.3519e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.547123197e+03 +3.547123197e+03 +3.495413197e+03 +3.495413197e+03 +4.9497e+00 +4.9443e+00 -3.5135e+00 +1.5359e+00 -4.2556e+00 -4.6074e+00 -2.9164e+00 +3.5755e+00 -5.3160e-01 +7.0035e-01 +7.6759e-01 -4.2554e+00 +1.6645e+00 -2.5399e+00 -4.7688e-01 -3.3047e+00 +3.2677e-01 -4.3974e+00 -9.9494e-01 +4.4302e-01
2 +2.048811360e+03 +2.048811360e+03 +1.997101360e+03 +1.997101360e+03 +3.6302e+00 -1.7453e+00 +3.4570e+00 +1.7291e+00 -1.6386e+00 -9.6523e-01 -4.1523e+00 +2.8285e+00 -3.4762e+00 +2.2355e+00 +1.4785e+00 +1.5700e+00 +8.9588e-01 -2.7453e+00 -3.6095e+00 -1.4884e-01 -1.9226e+00 +1.9539e+00 +2.7324e-01 +1.1257e+00
981 +1.529238843e+03 +1.529238843e+03 +1.477528843e+03 +1.477528843e+03 +3.6302e+00 +4.0187e+00 -4.7907e+00 -4.9316e+00 -1.0259e+00 +9.4618e-01 -1.3000e+00 +1.1940e+00 -3.4762e+00 -4.2038e-01 +4.3757e+00 -2.0773e+00 +8.9588e-01 -2.7453e+00 -3.6096e+00 -1.4884e-01 -1.9226e+00 +1.9539e+00 +2.7324e-01 +1.1257e+00
1693 +9.714089505e+02 +9.714089505e+02 +9.196989505e+02 +9.196989505e+02 +1.5496e+00 +4.2894e+00 -2.5388e+00 -8.6837e-01 -8.9356e-01 +1.2109e+00 -2.3622e+00 +1.4822e+00 -4.9538e+00 +1.1224e-01 +2.6240e+00 +1.9062e+00 +2.7132e+00 +3.5820e-01 -2.2830e+00 +2.5282e+00 -2.2651e+00 +3.1090e+00 +1.5373e+00 +4.0514e+00
3235 +6.160404601e+02 +6.160404601e+02 +5.643304601e+02 +5.643304601e+02 +2.0201e+00 +3.5962e+00 -2.0922e+00 -3.5682e+00 +3.4912e-01 +1.2632e+00 -2.0538e+00 +3.7644e+00 -4.9538e+00 +1.1224e-01 +2.6221e+00 +1.9062e+00 +2.7132e+00 +4.8295e-01 -2.3455e+00 +3.0142e+00 -2.5081e+00 +3.6367e+00 +3.1783e+00 +3.1595e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.836529873e+03 +2.836529873e+03 +2.556579873e+03 +2.556579873e+03 -1.1722e+00 +4.1440e-01 +3.3443e+00 -3.4647e+00 -2.2992e+00 +2.5764e+00 -2.2093e+00 +4.9526e-02 -3.3055e+00 +2.6169e-01 +4.6021e+00 +2.8552e+00 -2.4111e+00 -1.4014e+00 -1.0208e+00 +4.9809e+00 -8.1977e-01 -1.7858e-01 -3.8838e+00 -3.3074e+00
