% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.630302517e+02 +6.630302517e+02 +7.656402517e+02 +7.656402517e+02 +2.0675e-01 +3.1525e+00 +3.9610e+00 -8.6993e-01 -2.6161e-01 -1.7049e+00 -3.0453e-01 -2.7288e+00 +4.0659e+00 -3.2955e+00 -3.1589e+00 +4.8269e-01 +2.8495e+00 -3.0627e+00 +3.0740e+00 +7.4514e-01 +4.8934e+00 +2.8413e+00 -3.2176e+00 -3.6574e+00
2 +5.920011846e+02 +5.920011846e+02 +6.946111846e+02 +6.946111846e+02 -2.0879e+00 +3.7201e-02 -8.3774e-01 +3.0888e+00 +3.4396e+00 -2.7503e+00 -2.5238e+00 +1.6332e+00 -2.0254e+00 +3.4492e+00 +1.5174e+00 +1.7134e-01 +3.2161e+00 +4.6805e+00 -2.7438e+00 -4.7600e+00 +9.5738e-01 +2.3568e+00 +1.4906e+00 +1.3371e+00
577 +3.837969810e+02 +3.837969810e+02 +4.864069810e+02 +4.864069810e+02 +3.3730e+00 -3.6303e-01 +2.7458e+00 +3.5041e+00 -4.0701e-01 -3.7556e+00 -2.3833e+00 -3.0194e+00 -1.3154e+00 -1.5535e+00 -9.8558e-01 -1.5658e+00 -4.3481e+00 +3.7880e+00 +1.2593e-01 +9.3391e-01 -2.3482e+00 -2.4251e+00 +1.4122e+00 -2.5869e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.628066059e+02 +7.628066059e+02 +8.561066059e+02 +8.561066059e+02 -3.0432e+00 +1.1820e+00 +2.9223e+00 -1.7718e+00 -2.9135e+00 +3.0700e+00 +1.0352e+00 -1.9915e-01 -1.8743e+00 +3.1806e+00 -1.1043e+00 +4.3773e+00 -4.0235e+00 +4.1052e-01 -1.2722e+00 +1.7938e+00 +2.1754e+00 +3.1441e+00 +3.7227e+00 +3.5666e+00
3 +6.064823819e+02 +6.064823819e+02 +6.997823819e+02 +6.997823819e+02 +1.1185e+00 +1.6016e+00 -2.3443e+00 +1.9294e+00 +1.1984e+00 +2.6376e+00 -3.5456e+00 -3.3412e+00 +1.7613e+00 -1.6223e+00 -2.3668e+00 -3.1278e+00 +4.2224e-01 -1.3081e+00 +9.6542e-01 -7.7598e-01 -2.3552e-01 -1.6997e-01 +3.7636e+00 +3.7407e+00
3334 +3.754311307e+02 +3.754311307e+02 +4.687311307e+02 +4.687311307e+02 -3.2927e+00 +4.5015e+00 -1.3337e+00 +2.5201e+00 +2.0549e+00 -1.2721e+00 +2.0147e+00 -2.2991e+00 -4.4141e-01 +9.6066e-01 +1.3136e+00 -1.1908e+00 +1.7358e+00 -1.9201e+00 -1.1276e+00 +2.4659e+00 +1.7893e+00 -2.2831e+00 +1.9549e+00 -1.0339e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.607404180e+02 +7.607404180e+02 +7.743804180e+02 +7.743804180e+02 -2.8432e+00 +2.6642e+00 +4.1012e-01 -4.5357e-01 -4.4623e+00 -1.4974e+00 -5.5812e-01 -2.6338e+00 +1.9914e+00 +3.0612e+00 -1.8735e-01 -4.5774e+00 -1.6225e+00 +2.0445e+00 -5.4978e-01 -3.7579e+00 +3.4070e+00 +1.7714e+00 +1.0173e+00 +4.3326e+00
5 +6.099406100e+02 +6.099406100e+02 +6.235806100e+02 +6.235806100e+02 +2.0520e+00 -9.6904e-01 +4.5677e-01 +1.2127e+00 +3.8777e+00 -4.5689e+00 -4.3311e+00 +1.3249e+00 -3.3610e-02 -2.0758e+00 +3.5577e+00 -2.1670e+00 -1.5465e+00 +2.5894e+00 +2.0648e-02 -8.6036e-01 -2.5158e+00 +1.2682e+00 +3.2510e-01 -5.7878e-01
695 +3.501931787e+02 +3.501931787e+02 +3.638331787e+02 +3.638331787e+02 -2.0763e+00 +1.2265e+00 +4.2202e+00 +2.2688e+00 +1.4629e+00 -2.7009e+00 -2.0226e+00 -2.2491e+00 +9.7900e-02 -2.8111e+00 -1.4251e+00 +3.7073e+00 +1.8785e-01 +6.2453e-01 -6.5180e-01 +2.0290e-01 -2.7214e+00 -1.7314e+00 +1.1849e+00 +4.8537e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.441936377e+02 +6.441936377e+02 +8.389936377e+02 +8.389936377e+02 -1.2375e+00 -1.1879e+00 +2.4671e+00 -1.5740e+00 -2.7941e+00 +2.7267e-01 -7.6060e-01 +1.8787e+00 +8.0603e-01 +4.7156e+00 +2.1503e+00 -6.5083e-01 -4.3181e+00 +3.8209e+00 +1.7130e+00 -3.0974e+00 +1.4703e+00 +3.5128e+00 +3.4786e+00 -1.1459e+00
